Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-09-29,45.75,49.15999984741211,45.61000061035156,48.93000030517578,48.93000030517578,9358000,DXCM,0.919068075622845,1.06785202685709,1.4502350018781127,1.0206479989635429,-0.1015799233406978,-0.0224083618653561,0.3609418028869098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,49.31999969482422,50.310001373291016,48.75,49.65999984741211,49.65999984741211,3585200,DXCM,0.9033427456341266,1.072492921570331,1.4639548363194517,1.012478214064533,-0.1091354684304063,-0.0162146341910687,0.3748239578425179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,49.709999084472656,49.97999954223633,46.310001373291016,47.18000030517578,47.18000030517578,4588500,DXCM,1.0114455470969572,1.175074147268012,1.534124560941931,1.0113391723313174,0.0001063747656397,0.0851107722631099,0.4523239187213588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,46.81999969482422,48.150001525878906,46.52999877929688,48.09999847412109,48.09999847412109,3834800,DXCM,1.0212058313954513,1.1351351394220346,1.5191268609735522,1.0126829906128405,0.0085228407826107,0.0466514524004681,0.4291674943768881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,47.970001220703125,48.83000183105469,47.06999969482422,48.0,48.0,4856900,DXCM,1.040416638056437,1.2208333015441892,1.5295832951863606,1.0121464877707815,0.0282701502856554,0.1380328258610765,0.4316615464151014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,48.20000076293945,48.400001525878906,47.54999923706055,47.7400016784668,47.7400016784668,2292300,DXCM,1.0496438803636188,1.2195223957640402,1.5395893886855956,1.0081446760609294,0.0414992043026893,0.124579172937004,0.439016322249832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,47.869998931884766,48.06999969482422,47.08000183105469,47.27999877929688,47.27999877929688,1704300,DXCM,1.036167574943312,1.2002961392809908,1.5384940723733935,1.0143616235707735,0.0218059513725383,0.0965807143283381,0.4400119261966966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,47.209999084472656,47.4900016784668,45.7599983215332,46.09999847412109,46.09999847412109,2403500,DXCM,1.092841707931873,1.2236442888187664,1.5720174320913531,1.008797349947511,0.0840443579843621,0.1307936126748208,0.4827201193973975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,46.380001068115234,47.220001220703125,46.150001525878906,47.20000076293945,47.20000076293945,1295000,DXCM,1.0750000181844677,1.1932203132302832,1.5529661412487008,1.0091988628593096,0.065801155325158,0.0919881054875768,0.4648690910557072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,47.25,47.5,46.22999954223633,46.84000015258789,46.84000015258789,1077800,DXCM,1.100555061253825,1.2015371177616752,1.5890264744387186,1.0112728774332036,0.0892821838206214,0.1028521919383225,0.5129913734735891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,46.459999084472656,46.5099983215332,45.72999954223633,46.040000915527344,46.040000915527344,1441500,DXCM,1.1196785015630812,1.2174195943197137,1.6014335771237482,1.0098252549340063,0.1098532466290747,0.1091700959324386,0.5245429732801312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,45.79999923706055,45.970001220703125,44.56999969482422,44.970001220703125,44.970001220703125,2195900,DXCM,1.1563264084605012,1.2252612181107605,1.6564375326162122,1.0047827275420922,0.1515436809184089,0.1101994529690528,0.5708435352560057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,45.2400016784668,45.5,43.869998931884766,44.9900016784668,44.9900016784668,1527500,DXCM,1.1784840737878923,1.2391642124939768,1.650366686595117,1.016827126331923,0.1616569474559692,0.1181684423246605,0.5634284002803167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,44.97999954223633,45.34000015258789,44.02999877929688,44.95000076293945,44.95000076293945,1322900,DXCM,1.2015572281383269,1.2845383915114967,1.6280311248740067,1.016900814218988,0.1846564139193389,0.1679546674141903,0.5520357804493514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,44.97999954223633,45.209999084472656,43.900001525878906,44.97999954223633,44.97999954223633,1326800,DXCM,1.215206767534229,1.3076923142160572,1.6316140537248127,1.0195478153138224,0.1956589522204066,0.1911414118768557,0.5537805124069886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,45.09999847412109,45.5099983215332,44.459999084472656,44.77999877929688,44.77999877929688,918100,DXCM,1.230683387955574,1.297007668921751,1.6594461720474512,1.0187296628598663,0.2119537250957077,0.1800821431442063,0.593972162822987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,44.5099983215332,45.880001068115234,44.5099983215332,44.77000045776367,44.77000045776367,1700300,DXCM,1.236318916867974,1.2874692606721416,1.8720124347030256,1.0231439317955078,0.2131749850724662,0.1732311077074595,0.803555282837437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,44.4900016784668,44.970001220703125,44.0099983215332,44.54999923706055,44.54999923706055,1550000,DXCM,1.2469135844754236,1.3313131849383248,1.8734006849329727,1.023176662025299,0.2237369224501242,0.2305203010919303,0.7940198646351195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,44.40999984741211,45.0,44.0,44.68999862670898,44.68999862670898,1646400,DXCM,1.2430074053271751,1.3023048232576186,1.915193532513061,1.028738706809164,0.2142686985180111,0.194091001703053,0.8213722702277566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,44.56999969482422,44.959999084472656,43.7599983215332,44.459999084472656,44.459999084472656,1031300,DXCM,1.300269963196665,1.3016194359773494,1.91655422490172,1.0357335667629224,0.2645363964337426,0.197250905289908,0.8255321905808588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,44.5099983215332,44.77999877929688,44.119998931884766,44.560001373291016,44.560001373291016,1443500,DXCM,1.3325852611779143,1.2854577426837817,1.9028276100177577,1.0327543330408862,0.2998309281370281,0.2070387890877409,0.806698811282688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,44.130001068115234,45.290000915527344,43.7400016784668,45.2400016784668,45.2400016784668,1742500,DXCM,1.2915561038316037,1.242042363881125,1.869142228587546,1.0448229351223306,0.2467331687092731,0.1959314303086463,0.7587527361926791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,45.290000915527344,45.91999816894531,44.84999847412109,44.970001220703125,44.970001220703125,1598800,DXCM,1.2901934374654327,1.2366021592356558,1.9301756881384549,1.0378093145840102,0.2523841228814225,0.1829457908211644,0.8225957370100314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,45.119998931884766,45.630001068115234,44.5,44.86000061035156,44.86000061035156,2174000,DXCM,1.2902362969375278,1.2224698931442597,1.96032102641376,1.0388512590749122,0.2513850378626157,0.1678858747924099,0.8508784201546911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,47.20000076293945,50.29999923706055,46.40999984741211,47.720001220703125,47.720001220703125,3718900,DXCM,1.215423271507314,1.1424978848095753,1.828583401175042,1.0310647944789963,0.1843584770283177,0.1244515426895758,0.7240813898894598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,47.709999084472656,49.380001068115234,46.97999954223633,49.119998931884766,49.119998931884766,1722700,DXCM,1.1976792164151897,1.1064739343640626,1.761807874538705,1.0262436118253355,0.1714356045898539,0.0808375287963101,0.6539975558493387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,49.20000076293945,50.09000015258789,48.95000076293945,49.93999862670898,49.93999862670898,1512000,DXCM,1.200841066676159,1.0951141395798838,1.7402884672012795,1.0311845275729687,0.1696565391031903,0.0590032103774393,0.6345601828651728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,50.0,50.68999862670898,49.459999084472656,50.11000061035156,50.11000061035156,1379300,DXCM,1.2278985837127732,1.090999750609697,1.7291957786961,1.0414917955670933,0.1864067881456799,0.0450899405820308,0.61736941960103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,50.09999847412109,50.400001525878906,48.900001525878906,48.9900016784668,48.9900016784668,2212900,DXCM,1.1931006074782546,1.1377832163448751,1.7740355314237526,1.0390384642435906,0.154062143234664,0.0767784532471365,0.6593822260224009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,49.61000061035156,50.63999938964844,49.16999816894531,50.380001068115234,50.380001068115234,1189400,DXCM,1.1363636122713916,1.1256450552233828,1.712782832196862,1.0401272810196784,0.0962363312517131,0.0500702024892905,0.6001038393705385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
