,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-807700000.0,-834000000.0,-60400000.0,-78400000.0
Change To Liabilities,213100000.0,108800000.0,57000000.0,25900000.0
Total Cashflows From Investing Activities,-1018000000.0,-1015200000.0,-139800000.0,-144400000.0
Net Borrowings,906200000.0,906200000.0,836600000.0,389000000.0
Total Cash From Financing Activities,912100000.0,10700000.0,710400000.0,399100000.0
Change To Operating Activities,22900000.0,6400000.0,20800000.0,8100000.0
Issuance Of Stock,15300000.0,11900000.0,10800000.0,10100000.0
Net Income,493600000.0,101100000.0,-127100000.0,-50200000.0
Change In Cash,371800000.0,-690700000.0,695600000.0,347000000.0
Effect Of Exchange Rate,2100000.0,-700000.0,1800000.0,300000.0
Total Cash From Operating Activities,475600000.0,314500000.0,123200000.0,92000000.0
Depreciation,67100000.0,48700000.0,29100000.0,16100000.0
Other Cashflows From Investing Activities,-11300000.0,-1200000.0,-1000000.0,-1000000.0
Change To Inventory,-114500000.0,-49100000.0,-25500000.0,400000.0
Change To Account Receivables,-142300000.0,-60000000.0,-93200000.0,-31800000.0
Other Cashflows From Financing Activities,-9400000.0,-1200000.0,-37000000.0,-37000000.0
Change To Netincome,-64300000.0,158600000.0,262100000.0,123500000.0
Capital Expenditures,-199000000.0,-180000000.0,-67100000.0,-66000000.0
Repurchase Of Stock,,,-100000000.0,-100000000.0
