Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid
2017-10-18,370.3200073242188,371.3900146484375,368.7900085449219,369.4200134277344,362.3578796386719,93100,UHAL,0.958015429506938,1.0309368326398844,0.9161855701272968,1.016900814218988,-0.0588853847120499,-0.0856468914574219,-0.1598097742973584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,369.2000122070313,373.5899963378906,368.5400085449219,373.1300048828125,365.9968872070313,160500,UHAL,0.9453007783049192,1.0154534492077285,0.9035823105271696,1.0195478153138224,-0.0742470370089032,-0.101097453131473,-0.1742512307906545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,375.8999938964844,381.0,374.0899963378906,375.2900085449219,368.1156921386719,221700,UHAL,0.9550214447106984,1.0245500590055971,0.8981678212862018,1.0187296628598663,-0.0637082181491679,-0.0923754667719474,-0.1673061879382623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,376.2999877929688,382.8999938964844,376.2999877929688,381.3299865722656,374.0401916503906,205000,UHAL,0.9306113817192752,0.982746366860688,0.8762628044810983,1.0231439317955078,-0.0925325500762326,-0.1314917861039941,-0.1921943473844902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,382.989990234375,388.7900085449219,382.7200012207031,387.3999938964844,379.9941711425781,308000,UHAL,0.9139390292803788,0.9579657280734464,0.8588056087992844,1.023176662025299,-0.1092376327449204,-0.1428271557729481,-0.2205752114985688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,385.0,388.489990234375,382.3800048828125,388.25,380.827880859375,331700,UHAL,0.9129426407696534,0.9415547824146996,0.8577002521362342,1.028738706809164,-0.1157960660395106,-0.166659039139866,-0.2361210101490702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,385.7000122070313,396.9400024414063,385.7000122070313,395.8900146484375,388.3218688964844,250700,UHAL,0.9028013684747987,0.9236624909790389,0.8503935429918792,1.0357335667629224,-0.1329321982881236,-0.1807060397084025,-0.240628491328982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,396.6799926757813,399.2900085449219,392.9500122070313,394.5199890136719,386.9780578613281,283500,UHAL,0.9317145061427796,0.9126823656833007,0.8563457725671163,1.0327543330408862,-0.1010398268981065,-0.1657365879127399,-0.2397830261679533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,392.239990234375,396.8999938964844,392.0199890136719,395.3699951171875,387.8117980957031,145200,UHAL,0.9375269568329476,0.8900287909402536,0.8644978126455551,1.0448229351223306,-0.1072959782893829,-0.1560821426322252,-0.2458916797493118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,394.5700073242188,397.8299865722656,392.0,392.6400146484375,385.1339721679688,135500,UHAL,0.9637072536047738,0.8968802074790392,0.8754121807565249,1.0378093145840102,-0.0741020609792363,-0.1567761609354521,-0.2321677703718985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,395.75,400.989990234375,386.1300048828125,396.1700134277344,388.5964660644531,203600,UHAL,0.969003329713232,0.8955613954309132,0.8703710495338723,1.0388512590749122,-0.0698479293616801,-0.1590226229209366,-0.2390715567251962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,396.8999938964844,398.80999755859375,391.2999877929688,393.1799926757813,385.6636962890625,220100,UHAL,0.9520064525788,0.8955973478147611,0.9075693250240474,1.0310647944789963,-0.0790583419001963,-0.1224489943052383,-0.1969326862615347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,393.9299926757813,398.8299865722656,385.1600036621094,386.6600036621094,379.268310546875,165100,UHAL,0.9692494221050376,0.9149464461471416,0.9189830207346974,1.0262436118253355,-0.0569941897202981,-0.1106899594206108,-0.1888272979546688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,387.7300109863281,389.4800109863281,380.6300048828125,384.2000122070313,376.8553161621094,144100,UHAL,0.9845652956422064,0.9234891339600342,0.9238492500685288,1.0311845275729687,-0.0466192319307623,-0.1126217952424102,-0.1818790342675779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,383.1799926757813,384.9400024414063,378.2799987792969,380.1499938964844,372.88275146484375,129800,UHAL,1.0025516789045443,0.9270587141495988,0.938334371911988,1.0414917955670933,-0.0389401166625489,-0.1188510958780671,-0.1734919871830821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,380.6300048828125,382.4299926757813,378.3200073242188,380.0199890136719,372.7551879882813,109300,UHAL,1.0008159193846102,0.9367036169151238,0.9383650927320296,1.0390384642435906,-0.0382225448589803,-0.1243011461826147,-0.176288212669322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,369.8800048828125,373.8399963378906,353.29998779296875,371.3599853515625,364.2607727050781,403400,UHAL,1.0223503545589483,0.9419107435202646,0.9530916178043796,1.0401272810196784,-0.0177769264607301,-0.1336641092138276,-0.1595873750219438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,371.239990234375,371.6000061035156,365.7300109863281,369.6700134277344,362.6031188964844,133000,UHAL,1.0248057971790252,0.9465418436077628,0.9642845570515998,1.0393664161720684,-0.0145606189930431,-0.1293514050326549,-0.1490534033033282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,368.1300048828125,370.0899963378906,365.2900085449219,365.4299926757813,358.4441833496094,138400,UHAL,1.0280490424459616,0.9713617956972284,0.9754180729145692,1.0305050740272153,-0.0024560315812536,-0.0953054190690924,-0.1362144879160376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,364.0499877929688,365.8999938964844,361.0499877929688,363.6300048828125,356.6786193847656,132600,UHAL,1.038638066094581,0.966917629685022,0.9814597380396136,1.043144349882203,-0.0045062837876219,-0.0980231527578002,-0.1321924827986372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,361.30999755859375,361.4200134277344,355.0,357.6400146484375,350.8031005859375,136600,UHAL,1.065512692520893,0.9776246712081896,0.9902995324275108,1.0570826794517585,0.0084300130691346,-0.0903250470654074,-0.1203285670031371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,357.8099975585937,358.8699951171875,355.17999267578125,357.8999938964844,351.05810546875,100400,UHAL,1.0670018582215874,0.9893646022696452,0.9990503736610998,1.0412088647392546,0.0257929934823328,-0.0811146100679729,-0.1131643371020483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,357.3399963378906,357.69000244140625,353.489990234375,353.9100036621094,347.1444396972656,53600,UHAL,1.084491661662372,1.002980159784036,0.9150255348705508,1.0392013474275237,0.0452903142348484,-0.0723408878949294,-0.1849138370471249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,353.32000732421875,354.5400085449219,348.5799865722656,352.7200012207031,345.9771423339844,81400,UHAL,1.0784986899949272,0.9889052453920923,0.9723000280762626,1.0381241126825425,0.0403745773123846,-0.0688043152367663,-0.1348679237128691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,353.6300048828125,358.6199951171875,351.6099853515625,358.4100036621094,351.5583801269531,99600,UHAL,1.0595888059452083,0.961053102618824,0.9381744490929363,1.03199537924298,0.0275934267022281,-0.0815484371846226,-0.1673950161264682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,357.5,358.1000061035156,353.8500061035156,354.8699951171875,348.0860595703125,65700,UHAL,1.0739112564838205,0.9477000169383288,0.9558127048687348,1.0328322263084138,0.0410790301754067,-0.0868036293800508,-0.1538113338272755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,355.7200012207031,358.510009765625,352.2099914550781,354.0599975585937,347.29150390625,19700,UHAL,1.0739080362402689,0.9365762780613932,0.9593020170037948,1.032019884081241,0.0418881521590281,-0.1061347439333154,-0.1577230544854414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,353.3399963378906,354.75,351.8800048828125,354.45001220703125,347.67401123046875,39800,UHAL,1.0711728034961696,0.9370148926731446,0.9712041572314336,1.0369551897736955,0.0342176137224738,-0.1200163441172236,-0.1458633382543659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,354.0,357.8800048828125,351.9200134277344,357.4100036621094,350.5775146484375,58900,UHAL,1.0587431418094655,0.932420207867111,0.9726717842455128,1.020376345675996,0.0383667961334694,-0.1209929718862733,-0.1387274657856219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,357.3699951171875,370.0,357.3699951171875,367.5799865722656,360.5530700683594,88700,UHAL,1.0340812975264595,0.8964346072398709,0.9584186620574556,1.026253639124301,0.0078276584021586,-0.1576187474153388,-0.1538656013847615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,369.6199951171875,375.0,367.8599853515625,370.6700134277344,363.5840148925781,240400,UHAL,1.0147367940411895,0.8872866455971967,0.9550280717825812,1.0246409570196735,-0.0099041629784839,-0.1621385368766515,-0.1557736301513539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,369.8699951171875,379.3299865722656,366.010009765625,378.3900146484375,371.1564025878906,160300,UHAL,1.0056242971478582,0.9035325697067756,0.920994177545518,1.029880242563007,-0.0242559454151487,-0.1647077059845659,-0.1881697531228726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,379.2699890136719,385.510009765625,379.2699890136719,383.8900146484375,376.55126953125,178000,UHAL,0.9793749521834806,0.8788762177813914,0.9197103907403876,1.036157586789428,-0.0567826346059473,-0.1917350801721673,-0.1977003317147223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,385.260009765625,385.260009765625,373.4400024414063,374.30999755859375,367.1543273925781,73800,UHAL,0.998983950760844,0.9114282515383496,0.9676820038512456,1.0465343935592823,-0.0475504427984383,-0.1599814034868567,-0.1573432052036182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,372.9400024414063,376.4100036621094,370.6799926757813,374.7699890136719,367.6055908203125,49700,UHAL,1.00176527723586,0.9094545771520128,0.9578249499821512,1.048372731047773,-0.046607453811913,-0.1596847674343104,-0.1701574050988947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,373.8500061035156,379.7200012207031,373.8500061035156,378.2699890136719,371.0386657714844,41000,UHAL,0.9872548515630816,0.9014897359353096,0.9550596120559014,1.0387885930282448,-0.0515337414651632,-0.1555290769734645,-0.1595513907271053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,378.7000122070313,383.05999755859375,378.7000122070313,381.1199951171875,373.834228515625,42700,UHAL,0.9919053372299956,0.9036549168149683,0.9519752975558784,1.0447156071702373,-0.0528102699402416,-0.1533271204763162,-0.1618505701483905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,380.8299865722656,384.3699951171875,378.8900146484375,380.3299865722656,373.059326171875,50900,UHAL,0.9830133287436088,0.9054527630295062,0.9567513617019328,1.0484619827112251,-0.0654486539676163,-0.1391707568051448,-0.1476998297389864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,380.3500061035156,383.0799865722656,378.5,379.6600036621094,372.4021301269531,42500,UHAL,0.9681855248350122,0.9004835172831841,0.958783558593128,1.0415757419863072,-0.073390217151295,-0.1483036895654089,-0.1487129133363068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,380.1300048828125,381.8999938964844,378.3900146484375,378.8399963378906,371.5977783203125,58300,UHAL,0.9781311830083418,0.904097937373876,0.9447695876226008,1.0495576207370112,-0.0714264377286694,-0.1447778547815132,-0.1457246239154996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,380.2200012207031,380.8399963378906,375.25,375.6799926757813,368.4981994628906,35800,UHAL,0.9795353172920234,0.90753865709909,0.949615687817812,1.0539026313731312,-0.0743673140811078,-0.1231878356357851,-0.1508364764938531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,377.9700012207031,380.7699890136719,373.9299926757813,377.6799926757813,370.4599914550781,84700,UHAL,0.985377329852718,0.8974225142560489,0.9457037359773884,1.0520989179928428,-0.0667215881401248,-0.1033006833567223,-0.1281308255942109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,379.6300048828125,383.9599914550781,379.6300048828125,381.0700073242188,373.78515625,39900,UHAL,0.988619544827514,0.9040965393096384,0.937422600821411,1.049480051520865,-0.060860506693351,-0.1117969490973463,-0.1339697750919894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,381.0799865722656,382.7799987792969,380.0,381.8800048828125,374.5796508789063,46900,UHAL,0.9981907616822436,0.8969271056276784,0.9365124122694172,1.0585213557872055,-0.0603305941049621,-0.1076798626647055,-0.1410623011977368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,381.3900146484375,384.739990234375,380.2999877929688,383.30999755859375,376.4752502441406,37200,UHAL,0.9922779371938568,0.8955722770633529,0.9444858892924572,1.0561912314345747,-0.0639132942407179,-0.1065551031801045,-0.1359701666380088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,383.2999877929688,384.6000061035156,377.30999755859375,379.9100036621094,373.1358947753906,66500,UHAL,0.9960253267442644,0.9097028302392172,0.9645532884536634,1.054691754118366,-0.0586664273741016,-0.1042935581691844,-0.1138371532232445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,381.0,381.0,376.4700012207031,379.2699890136719,372.50732421875,26000,UHAL,1.012471244404538,0.9027352224093748,0.9751446791498176,1.0628648969920689,-0.0503936525875305,-0.0884026777959005,-0.1129981352091068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,379.5299987792969,385.1400146484375,379.4700012207031,380.6000061035156,373.81353759765625,48700,UHAL,0.9833422346515938,0.9196575885194056,0.972922875615085,1.054562443450246,-0.0712202087986523,-0.0817537754722863,-0.1240333620079201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,381.989990234375,382.7300109863281,378.80999755859375,379.7300109863281,372.9591369628906,22400,UHAL,0.9760355941044708,0.921368777424337,0.987960519182972,1.0427572783556516,-0.0667216842511807,-0.0905789449848325,-0.1163203539087035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,379.0700073242188,380.0,376.7000122070313,379.1799926757813,372.4189453125,25700,UHAL,0.9628143707864284,0.9452341408444056,0.9848973533985216,1.039387058829826,-0.0765726880433975,-0.0705098251136262,-0.1170160451795333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,379.7200012207031,381.2999877929688,375.6400146484375,377.9100036621094,371.1715393066406,32100,UHAL,0.9663411839080772,0.9163721354791664,0.9973094455775676,1.0452598484191695,-0.0789186645110923,-0.0836726031614861,-0.1044715477272019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,379.6700134277344,382.4100036621094,375.4599914550781,379.6099853515625,372.8411865234375,68700,UHAL,0.9472881808195944,0.90730884011636,0.994243635643344,1.0173995405954512,-0.0701113597758568,-0.086199778612293,-0.1063521743129831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,380.0799865722656,380.0799865722656,375.0400085449219,375.6400146484375,368.9420776367188,36200,UHAL,0.935549742611229,0.9142580326356088,1.0113453052708408,0.9765980219270426,-0.0410482793158135,-0.0896907596882466,-0.0841031556146734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,377.3800048828125,382.55999755859375,377.0,380.0199890136719,373.243896484375,63800,UHAL,0.9254512669028856,0.9060136433179596,0.9778649299748106,0.9849127815791188,-0.0594615146762332,-0.0923432930010325,-0.1117299298083869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,380.760009765625,380.760009765625,375.4800109863281,375.4800109863281,368.7848815917969,24300,UHAL,0.9436720722011944,0.9106738363848162,0.977268851107586,0.9789917900086822,-0.0353197178074877,-0.0889529826968389,-0.1126205197808125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,374.9200134277344,376.5199890136719,372.0,373.4400024414063,366.7812805175781,43600,UHAL,0.9417039578942428,0.9343133847626808,0.9819090917486925,0.942840182406444,-0.0011362245122011,-0.057411099711636,-0.105440913904362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,374.3800048828125,375.0299987792969,372.25,374.9400024414063,368.2545166015625,31500,UHAL,0.9423107585304804,0.937947523503012,0.9965969899305244,0.9530778204901076,-0.0107670619596272,-0.063276723544403,-0.0927008284203537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,374.8699951171875,376.1600036621094,371.5,372.9599914550781,366.3097229003906,33200,UHAL,0.9500752172101576,0.938442855039853,1.0000055818276354,0.966664672858564,-0.0165894556484063,-0.0748317229563552,-0.0857794576320136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,374.1700134277344,377.6700134277344,373.4100036621094,377.5400085449219,370.8081665039063,36500,UHAL,0.9322453908196784,0.9282520215804232,0.9928147829555012,0.9609362737659176,-0.0286908829462392,-0.0766217482677275,-0.0822668232512198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,378.6700134277344,379.8900146484375,372.1799926757813,373.3800048828125,366.7222900390625,64000,UHAL,0.9521131992694202,0.924405555043308,0.9886743144322812,0.9729510699723092,-0.0208378707028891,-0.0703196689610469,-0.0745907172130984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,375.1000061035156,375.239990234375,364.1099853515625,367.1000061035156,360.5543518066406,54500,UHAL,0.9515933826196216,0.927261123800165,1.0168425712325675,0.9917823196316324,-0.0401889370120109,-0.0690518832688292,-0.0653657188862237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,367.8500061035156,372.9100036621094,367.6099853515625,370.0700073242188,363.4713745117188,57700,UHAL,0.9442807569627116,0.9305898374758504,1.0242910506346226,0.9854883712686996,-0.0412076143059878,-0.0573299598844055,-0.05153732465376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,369.5,370.2200012207031,366.4700012207031,367.510009765625,360.9570007324219,29400,UHAL,0.964599619592387,0.9305049722100546,1.0187644590021898,0.981540936006692,-0.0169413164143049,-0.0493014310440709,-0.0467534443265462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,367.6799926757813,372.3399963378906,366.8500061035156,371.6700134277344,365.0428771972656,37600,UHAL,0.944762565599861,0.9310833512724962,1.0016143156609938,0.9694690060853024,-0.0247064404854414,-0.0406286814036717,-0.0442010476877421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,372.0,377.5799865722656,372.0,376.239990234375,369.53131103515625,109700,UHAL,0.928077690922686,0.9092868146658936,1.0050947236563947,0.962138874344328,-0.0340611834216418,-0.0639497852958461,-0.044349496932238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,375.6600036621094,381.8599853515625,375.1700134277344,380.6900024414063,373.9019470214844,83400,UHAL,0.9289185725226186,0.9048399288313216,0.9838623332203452,0.9712482450100663,-0.0423296724874479,-0.0640912560072741,-0.0583923719164288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,381.1400146484375,381.8500061035156,378.0,380.3500061035156,373.5680847167969,68400,UHAL,0.9320362200096904,0.8886922468190916,1.0038574213923463,0.9795485186833895,-0.0475122986736991,-0.0742192019919967,-0.0496716867192486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,380.3399963378906,381.1499938964844,376.1199951171875,378.3999938964844,371.6528015136719,86500,UHAL,0.9205866589633592,0.8898313470028171,1.011760572210335,0.966216685842239,-0.0456300268788797,-0.0744949039684287,-0.0441322197569298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
