,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-161803000.0,-54834000.0,-92671000.0,47306000.0
Change To Liabilities,83462000.0,490000.0,-21724000.0,52555000.0
Total Cashflows From Investing Activities,-523158000.0,-476035000.0,-293617000.0,-164685000.0
Net Borrowings,7350000.0,-33371000.0,-4680000.0,-78184000.0
Total Cash From Financing Activities,56445000.0,112801000.0,99787000.0,-120298000.0
Change To Operating Activities,161444000.0,-46185000.0,17401000.0,142540000.0
Net Income,345175000.0,73780000.0,182985000.0,266365000.0
Change In Cash,325969000.0,-204828000.0,183272000.0,390494000.0
Effect Of Exchange Rate,-1531000.0,-436000.0,2891000.0,3220000.0
Total Cash From Operating Activities,794213000.0,158842000.0,374211000.0,672257000.0
Depreciation,172040000.0,168207000.0,163554000.0,165500000.0
Other Cashflows From Investing Activities,1887000.0,-3243000.0,-3244000.0,-135000.0
Change To Inventory,-15765000.0,574000.0,-6735000.0,36000.0
Change To Account Receivables,-8082000.0,-17000.0,-11211000.0,-4694000.0
Other Cashflows From Financing Activities,49095000.0,195191000.0,143682000.0,-32310000.0
Change To Netincome,45784000.0,-48591000.0,41479000.0,42945000.0
Capital Expenditures,-508411000.0,-479480000.0,-299736000.0,-412519000.0
Dividends Paid,,,-49019000.0,-49019000.0
