Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,3519797000.0,3595182000.0,3695194000.0,3743314000.0
Capital Surplus,329619000.0,374497000.0,385049000.0,428329000.0
Total Liab,11927530000.0,12433617000.0,12705125000.0,13241668000.0
Total Stockholder Equity,8398307000.0,7392202000.0,7105982000.0,6528964000.0
Minority Interest,15363000.0,15727000.0,16322000.0,15285000.0
Other Current Liab,297931000.0,263355000.0,276590000.0,248931000.0
Total Assets,20341200000.0,19841546000.0,19827429000.0,19785917000.0
Common Stock,90523000.0,90523000.0,90523000.0,90523000.0
Other Current Assets,5486000.0,8532000.0,18755000.0,14980000.0
Retained Earnings,14915497000.0,14429912000.0,14072152000.0,13738533000.0
Other Liab,2155070000.0,2825062000.0,2895733000.0,2855722000.0
Good Will,8059687000.0,8031586000.0,8101016000.0,7971897000.0
Treasury Stock,-6937332000.0,-7502730000.0,-7441742000.0,-7728421000.0
Other Assets,106135000.0,127471000.0,136233000.0,131849000.0
Cash,733117000.0,489600000.0,564734000.0,742394000.0
Total Current Liabilities,3096503000.0,3036647000.0,3207083000.0,3328223000.0
Deferred Long Term Asset Charges,104251000.0,125382000.0,134325000.0,129751000.0
Short Long Term Debt,2819000.0,,,
Other Stockholder Equity,-1566727000.0,-2156290000.0,-2130506000.0,-2388472000.0
Property Plant Equipment,2398356000.0,2249122000.0,2302142000.0,2292880000.0
Total Current Assets,5616750000.0,5049053000.0,4799679000.0,4869484000.0
Long Term Investments,640475000.0,789132000.0,793165000.0,776493000.0
Net Tangible Assets,-3181177000.0,-4234566000.0,-4690228000.0,-5186247000.0
Short Term Investments,39116000.0,40270000.0,43314000.0,33463000.0
Net Receivables,2538613000.0,2455089000.0,2142967000.0,2150504000.0
Long Term Debt,6582053000.0,6571908000.0,6602309000.0,7057723000.0
Inventory,2090642000.0,1898159000.0,1870948000.0,1795779000.0
Accounts Payable,1667878000.0,1551460000.0,1343011000.0,1264991000.0
Investments,3993000.0,4627000.0,-2391000.0,38381000.0
Change To Liabilities,109585000.0,223295000.0,55001000.0,138900000.0
Total Cashflows From Investing Activities,-51426000.0,-27281000.0,74786000.0,3908000.0
Net Borrowings,-185213000.0,-424470000.0,-766906000.0,-557442000.0
Total Cash From Financing Activities,-407669000.0,-606406000.0,-916530000.0,-692734000.0
Change To Operating Activities,23610000.0,57511000.0,26047000.0,6416000.0
Issuance Of Stock,672000.0,875000.0,2148000.0,989000.0
Net Income,505738000.0,471647000.0,447306000.0,321409000.0
Change In Cash,243517000.0,-75134000.0,-177660000.0,56880000.0
Repurchase Of Stock,-89287000.0,-68706000.0,-38086000.0,-22739000.0
Effect Of Exchange Rate,9016000.0,31136000.0,47470000.0,8332000.0
Total Cash From Operating Activities,693596000.0,527417000.0,616614000.0,737374000.0
Depreciation,146582000.0,150548000.0,149818000.0,148442000.0
Other Cashflows From Investing Activities,10624000.0,2937000.0,10129000.0,1054000.0
Dividends Paid,-133394000.0,-113888000.0,-113686000.0,-113542000.0
Change To Inventory,-34447000.0,-46886000.0,-44182000.0,39918000.0
Change To Account Receivables,-59629000.0,-318567000.0,64153000.0,15532000.0
Other Cashflows From Financing Activities,-447000.0,-217000.0,-217000.0,-217000.0
Change To Netincome,-29627000.0,345000.0,-98982000.0,68966000.0
Capital Expenditures,-73893000.0,-43157000.0,-50790000.0,-42117000.0
