Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Total Assets,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Retained Earnings,Other Current Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,31.1299991607666,31.36000061035156,30.86000061035156,31.1299991607666,25.115591049194336,535300,APO,0.9514936546362366,1.1310302105825851,0.9329570012552588,1.0098252549340063,-0.0583316002977699,0.02278071219531,-0.1439336025883582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,31.36000061035156,31.459999084472656,31.14999961853028,31.3799991607666,25.31728744506836,461100,APO,0.9244743116950628,1.1194358705847345,0.9390282177714326,1.0047827275420922,-0.0803084158470294,0.0043741054430268,-0.1465657795887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,31.459999084472656,31.82999992370605,31.229999542236328,31.75,25.61580467224121,1097200,APO,0.9237795604620948,1.1296929522051988,0.9267830468950286,1.016827126331923,-0.0930475658698283,0.0086971820358825,-0.1601552394197717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,31.76000022888184,32.060001373291016,31.65999984741211,31.729999542236328,25.59966468811035,707700,APO,0.9227860887195464,1.1351962065319052,0.9394195042512452,1.016900814218988,-0.0941147254994415,0.0186124824345987,-0.13657584017341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,31.479999542236328,31.979999542236328,31.38999938964844,31.86000061035156,25.704551696777344,571700,APO,0.951785941664166,1.1579215006053465,0.9278005679182298,1.0195478153138224,-0.0677618736496564,0.0413705982661449,-0.1500329733995943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,32.02000045776367,32.470001220703125,31.86000061035156,32.029998779296875,25.84170722961425,933600,APO,0.954328587148818,1.1524087136750298,0.95643524148841,1.0187296628598663,-0.0644010757110483,0.0354831878974852,-0.1090387677360541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,32.099998474121094,32.22999954223633,31.61000061035156,32.150001525878906,25.93852424621582,1473500,APO,0.9592780693827612,1.1222574145043365,0.9859778368774116,1.0231439317955078,-0.0638658624127466,0.0080192615396543,-0.0824793149881769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,32.439998626708984,32.849998474121094,31.989999771118164,32.849998474121094,26.50328063964844,715500,APO,0.9348260483073764,1.0952581841755429,0.9800698103941516,1.023176662025299,-0.0883506137179229,-0.0055346996708516,-0.0993110099037015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,32.54999923706055,32.59000015258789,31.850000381469727,32.279998779296875,26.04340553283692,1187700,APO,0.952903144772926,1.122447634416989,1.0050602578172574,1.028738706809164,-0.0758355620362379,0.0142338128624233,-0.0887610044680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,32.279998779296875,32.59000015258789,31.90999984741211,31.959999084472656,25.78523063659668,488900,APO,0.9691033736726994,1.1663487534143897,0.9937797394119796,1.0357335667629224,-0.066630193090223,0.0619802227269483,-0.0972422949088815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,32.15999984741211,32.279998779296875,31.850000381469727,32.27000045776367,26.035341262817383,417600,APO,0.9711001092526113,1.127506361347389,0.9714215740537174,1.0327543330408862,-0.0616542237882749,0.0490874077513483,-0.1247072246813522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,32.29999923706055,32.29999923706055,31.299999237060547,31.450000762939453,25.373767852783203,876100,APO,1.0089877128460136,1.095674998169608,1.0043081486942729,1.0448229351223306,-0.0358352222763169,0.0495640645971291,-0.106081343700594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,31.64999961853028,31.64999961853028,31.0,31.57999992370605,25.478647232055664,683200,APO,0.9932808804573148,1.0780065411757274,0.9910102065787708,1.0378093145840102,-0.0445284341266953,0.024350172761236,-0.1165697445496526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,33.08000183105469,33.369998931884766,31.5,31.6299991607666,25.51899147033692,1191800,APO,0.9949147567574718,1.0814292166683446,0.981274283312708,1.0388512590749122,-0.0439365023174403,0.0268451983164947,-0.1281683229463605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,31.670000076293945,32.439998626708984,28.07999992370605,30.63999938964844,24.720264434814453,4045300,APO,1.0234225616251424,1.0594771605931792,1.0025228119388254,1.0310647944789963,-0.0076422328538539,0.0414308184731797,-0.1019791993467567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,30.36000061035156,31.290000915527344,30.1200008392334,31.290000915527344,25.244678497314453,1333600,APO,0.9811088859476368,1.0471856635066257,0.9932581223713652,1.0262436118253355,-0.0451347258776989,0.0215492579388731,-0.1145521963180009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,31.290000915527344,31.59000015258789,31.030000686645508,31.11000061035156,25.09945678710937,488000,APO,1.0007938845583793,1.075723379524086,1.0030428568475755,1.0311845275729687,-0.0303906430145894,0.0396124503216415,-0.1026854274885311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,31.059999465942383,31.489999771118164,30.850000381469727,31.39999961853028,25.333425521850582,503500,APO,1.029637906488709,1.0835405873402757,0.9761105453082368,1.0414917955670933,-0.0118538890783843,0.0376307773126096,-0.1357158137868332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,31.25,31.770000457763672,31.0,31.13999938964844,25.123659133911133,667900,APO,1.0538572139927072,1.1156954283366889,1.030649786559144,1.0390384642435906,0.0148187497491165,0.0546906652389502,-0.0840035188422076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,30.959999084472656,30.979999542236328,30.32999992370605,30.5,24.60730743408203,847000,APO,1.0839459323374452,1.1470820496141634,1.0519333841601894,1.0401272810196784,0.0438186513177667,0.0715071968800711,-0.0607456086661339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,30.440000534057617,30.709999084472656,30.059999465942383,30.38999938964844,24.51856231689453,1090700,APO,1.0728619561831747,1.1342255508219972,1.0609077333675203,1.0393664161720684,0.0334955400111063,0.0583323021815793,-0.0524302269874077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,30.299999237060547,30.299999237060547,29.170000076293945,29.190000534057617,23.550403594970703,1364700,APO,1.114189669328918,1.1897055314754106,1.1213764034160312,1.0305050740272153,0.0836845953017026,0.1230383167090898,0.0097438425854243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,28.8799991607666,29.790000915527344,28.75,29.6200008392334,23.89732551574707,1046100,APO,1.1055425373975951,1.1808089515903042,1.1174662371485986,1.043144349882203,0.062398187515392,0.1158681691474818,0.0038140163103477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,29.350000381469727,29.3700008392334,28.75,29.01000022888184,23.405181884765625,1425500,APO,1.1399685569033342,1.2077757611080904,1.1330249002204862,1.0570826794517585,0.0828858774515757,0.1398260428344933,0.0223968007898383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,29.059999465942383,29.549999237060547,29.059999465942383,29.32999992370605,23.66335678100586,1059300,APO,1.1230390183658223,1.2069321562217736,1.1235184477964382,1.0412088647392546,0.0818301536265677,0.1364529438841555,0.01130373703329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,29.440000534057617,29.479999542236328,28.89999961853028,29.280000686645508,23.62301445007324,1917900,APO,1.128764322566263,1.205463380147842,1.1197170379022232,1.0392013474275237,0.0895629751387392,0.1301423324688766,0.0197776659845474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,29.14999961853028,30.100000381469727,29.1299991607666,29.920000076293945,24.46523094177246,1221200,APO,1.125000360572416,1.1145434486642722,1.1160361794853864,1.0381241126825425,0.0868762478898734,0.0568338880354135,0.0088682276962546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,29.940000534057617,30.549999237060547,29.940000534057617,30.15999984741211,24.66147994995117,998300,APO,1.1276525133804158,1.109055588064643,1.1020181569311878,1.03199537924298,0.0956571341374357,0.0664540482611963,-0.0035513082882168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,30.26000022888184,30.76000022888184,30.059999465942383,30.43000030517578,24.88225746154785,715300,APO,1.1054878900865883,1.07206985045919,1.095973782161454,1.0328322263084138,0.0726556637781745,0.0375662041408102,-0.0136502565345564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,30.65999984741211,30.690000534057617,30.1299991607666,30.299999237060547,24.775957107543945,184500,APO,1.10297013711671,1.0786888140999311,1.0986305573392288,1.032019884081241,0.0709502530354693,0.0359777921052224,-0.0183945141500074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,30.229999542236328,30.559999465942383,29.959999084472656,30.350000381469727,24.81684303283692,845200,APO,1.096869667323615,1.0903521150629538,1.0954593409833226,1.0369551897736955,0.0599144775499191,0.0333208782725855,-0.0216081545024768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,30.559999465942383,30.88999938964844,30.270000457763672,30.559999465942383,24.98855400085449,1306700,APO,1.095222505970637,1.0962076066473003,1.0896217972110798,1.020376345675996,0.074846160294641,0.0427944268939159,-0.0217774528200549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,30.530000686645508,31.14999961853028,30.520000457763672,30.920000076293945,25.282922744750977,946100,APO,1.0866752019703771,1.0801464565777927,1.0799417118874055,1.026253639124301,0.0604215628460762,0.0260931019225829,-0.0323425515548116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,31.100000381469727,31.39999961853028,30.799999237060547,31.309999465942383,25.60181999206543,1377100,APO,1.0945384645012894,1.075160360484125,1.055603827746776,1.0246409570196735,0.0698975074816159,0.0257351780102768,-0.055197874187159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,31.40999984741211,31.5,30.280000686645508,30.950000762939453,25.30745315551757,976200,APO,1.108562498219453,1.1057886885179926,1.0715531208976763,1.029880242563007,0.0786822556564461,0.037548412826651,-0.0376108097707144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,31.440000534057617,31.700000762939453,31.030000686645508,31.049999237060547,25.38922119140625,1692300,APO,1.1104669699286258,1.1015704443995702,1.073756932474632,1.036157586789428,0.0743093831391978,0.0309591464460115,-0.0436537899804778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,31.049999237060547,31.38999938964844,30.920000076293945,30.940000534057617,25.29927635192871,456400,APO,1.1286360250260346,1.0880177610147446,1.071231859031294,1.0465343935592823,0.0821016314667522,0.0166081059895382,-0.0537933500235698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,30.809999465942383,31.030000686645508,30.290000915527344,30.290000915527344,24.767778396606445,739200,APO,1.1782767003281904,1.1053058696699667,1.0976294312195136,1.048372731047773,0.1299039692804173,0.0361665250836433,-0.0303529238615323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,30.18000030517578,30.959999084472656,30.1200008392334,30.71999931335449,25.119382858276367,915400,APO,1.1575520067099014,1.0745640534462542,1.0641102049379525,1.0387885930282448,0.1187634136816566,0.01754524053748,-0.0505007978450542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,31.040000915527344,32.439998626708984,30.690000534057617,31.89999961853028,26.08425521850586,1781600,APO,1.1250784788334194,1.024585427747483,1.030576070101762,1.0447156071702373,0.0803628716631821,-0.0323966095438015,-0.0832497976025068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,31.88999938964844,32.79999923706055,31.8799991607666,32.380001068115234,26.476749420166016,943600,APO,1.1176652973084495,0.984831258885064,1.0108330244076948,1.0484619827112251,0.0692033145972244,-0.059792260949587,-0.0936181670332243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,32.7400016784668,32.900001525878906,32.40999984741211,32.619998931884766,26.672990798950195,848700,APO,1.075413915104543,0.9929043431400963,1.0059291368216523,1.0415757419863072,0.0338381731182357,-0.0558828637084967,-0.1015673351077826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,32.619998931884766,32.7400016784668,31.729999542236328,32.16999816894531,26.30503273010254,1161600,APO,1.1010256889558745,1.0140841986241729,0.9782626334226956,1.0495576207370112,0.0514680682188632,-0.0347915935312164,-0.1122315781154048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,32.220001220703125,32.599998474121094,32.09000015258789,32.09000015258789,26.23961639404297,643800,APO,1.09286372230924,0.9698971063411838,0.993897630869726,1.0539026313731312,0.0389610909361086,-0.0608293863936914,-0.1065545334419391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,32.34000015258789,32.790000915527344,32.02000045776367,32.310001373291016,26.419509887695312,1252000,APO,1.0752089025885554,0.9519303852482544,0.983293929465199,1.0520989179928428,0.0231099845957125,-0.0487928123645169,-0.0905406321064004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,32.650001525878906,32.79999923706055,32.45000076293945,32.630001068115234,26.681171417236328,523500,APO,1.0622127217999662,0.9535334369699708,0.9856789998840486,1.049480051520865,0.012732670279101,-0.0623600514370139,-0.0857133760293519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,32.91999816894531,32.95000076293945,32.27000045776367,32.5,26.57487297058105,439900,APO,1.0889231355999658,0.948561629761298,1.0128211044846631,1.0585213557872055,0.03040177981276,-0.0560453385310859,-0.0647536089824909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,32.630001068115234,32.83000183105469,32.18000030517578,32.61000061035156,26.66481590270996,960100,APO,1.089849723638189,0.9262859921103248,1.0480452027221947,1.0561912314345747,0.0336584922036142,-0.0758413881331325,-0.0324108532082714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,32.869998931884766,33.83000183105469,32.63999938964844,33.65999984741211,27.523393630981445,1358500,APO,1.081402005587593,0.8973909897898051,1.0386721999752602,1.054691754118366,0.026710251469227,-0.1166053986185964,-0.0397182417016477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,33.83000183105469,34.0099983215332,33.52000045776367,34.0099983215332,27.809579849243164,470800,APO,1.0708615070449168,0.8929536017575581,1.055619016683483,1.0628648969920689,0.0079966100528481,-0.0981842984477171,-0.0325237976754415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,33.97999954223633,34.029998779296875,33.36000061035156,33.63999938964844,27.50703430175781,292700,APO,1.058263891238758,0.9136882655526346,1.0706066896285074,1.054562443450246,0.003701447788512,-0.0877230984390573,-0.0263495479944977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,33.7400016784668,33.7400016784668,33.0,33.41999816894531,27.32714080810547,430400,APO,1.0622382792226193,0.9212287988546616,1.0906347829024494,1.0427572783556516,0.0194810008669676,-0.0907189235545079,-0.0136460901892261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,33.54999923706055,33.54999923706055,33.0099983215332,33.290000915527344,27.220842361450195,411200,APO,1.0738961911734817,0.925438850031892,1.097996147723434,1.039387058829826,0.0345091323436557,-0.0903051159261398,-0.003917250854621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,33.310001373291016,33.61000061035156,32.40999984741211,33.470001220703125,27.36802673339844,675300,APO,1.098894410710134,0.9024854328550934,1.0927082177597902,1.0452598484191695,0.0536345622909644,-0.0975593057855591,-0.0090727755449793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,33.650001525878906,33.88999938964844,33.220001220703125,33.599998474121094,27.47432518005371,697600,APO,1.06845255347667,0.9032427389324376,1.1029283362880895,1.0173995405954512,0.0510530128812187,-0.0902658797962154,0.0023325263317623,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
2018-01-03,34.720001220703125,35.0099983215332,33.66999816894531,34.27000045776367,28.02217674255371,1359200,APO,0.9921214651192976,0.914448581854873,1.0885981062356946,0.9765980219270426,0.0155234431922549,-0.0895002104689824,-0.0068503546498195,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
2018-01-04,34.470001220703125,34.56999969482422,34.18000030517578,34.310001373291016,28.054893493652344,550500,APO,0.9790145303057128,0.886037203195574,1.0813081571876078,0.9849127815791188,-0.005898251273406,-0.1123197331234181,-0.0082867025955897,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
2018-01-05,34.16999816894531,34.56999969482422,34.0,34.47999954223633,28.193891525268555,360500,APO,0.9788284434306996,0.8810772955432314,1.0789728177081437,0.9789917900086822,-0.0001633465779825,-0.1185495235384237,-0.0109165531802548,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
2018-01-08,34.47999954223633,34.939998626708984,34.22999954223633,34.91999816894531,28.553674697875977,470200,APO,0.9172394043719356,0.850701142638692,1.07365900420892,0.942840182406444,-0.0256007780345083,-0.1410233418356248,-0.0136910014441344,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
2018-01-09,34.939998626708984,35.720001220703125,34.939998626708984,35.689998626708984,29.18329620361328,1104600,APO,0.905856049219984,0.8372051361619907,1.030237864868306,0.9530778204901076,-0.0472217712701237,-0.1640191108854244,-0.0590599534825722,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
2018-01-10,35.70000076293945,36.040000915527344,35.5099983215332,35.560001373291016,29.07699203491211,703200,APO,0.9285717190701724,0.8442808846972439,1.0281955363162507,0.966664672858564,-0.0380929537883915,-0.1689936932989643,-0.0575895031433983,18842000.0,1579797000.0,4093274000.0,1198528000.0,1434870000.0,6991070000.0,193417000.0,843637000.0,88852000.0,-1809000.0,390439000.0,844185000.0,885172000.0,337638000.0,-1809000.0,19184000.0,1353080000.0,5120673000.0,1090834000.0,315000000.0,2364465000.0,68873000.0,-379460000.0,12000.0,-412255000.0,-31970000.0,-417819000.0,109952000.0,-453635000.0,178853000.0,629104000.0,-11602000.0,-18463000.0,859852000.0,18379000.0,2965000.0,-380238000.0,5674000.0,-429284000.0,59812000.0,-8529000.0
