,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,20584000.0,22656000.0,23586000.0,25161000.0
Capital Surplus,822612000.0,908195000.0,877173000.0,929524000.0
Total Liab,17912200000.0,18511267000.0,17373119000.0,14438866000.0
Total Stockholder Equity,1810868000.0,1382952000.0,875102000.0,535351000.0
Minority Interest,7264065000.0,6961706000.0,4866650000.0,3099440000.0
Total Assets,27541346000.0,27410138000.0,23669084000.0,18627870000.0
Other Current Assets,1593063000.0,775205000.0,64347000.0,61872000.0
Retained Earnings,990798000.0,477343000.0,,-396895000.0
Other Liab,1938797000.0,2182325000.0,1707395000.0,1808027000.0
Good Will,116958000.0,116958000.0,116958000.0,116958000.0
Treasury Stock,-2542000.0,-2586000.0,-2071000.0,2722000.0
Other Assets,697851000.0,825776000.0,1001218000.0,981846000.0
Cash,2630448000.0,2725882000.0,2448823000.0,2644175000.0
Total Current Liabilities,1856399000.0,1595414000.0,1081128000.0,1037587000.0
Deferred Long Term Asset Charges,235118000.0,380992000.0,539244000.0,678799000.0
Other Stockholder Equity,-2542000.0,-2586000.0,-2071000.0,2722000.0
Property Plant Equipment,444847000.0,373337000.0,375130000.0,374528000.0
Total Current Assets,4690956000.0,3967160000.0,3023780000.0,3251715000.0
Long Term Investments,21570150000.0,22104251000.0,19128412000.0,13877662000.0
Net Tangible Assets,1673326000.0,1243338000.0,734558000.0,393232000.0
Net Receivables,467445000.0,466057000.0,510593000.0,545545000.0
Long Term Debt,13730325000.0,14429678000.0,14287707000.0,11262398000.0
Accounts Payable,141688000.0,130691000.0,119982000.0,143664000.0
