,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,23586000.0,20615000.0,18899000.0,18842000.0
1,Capital Surplus,877173000.0,1302587000.0,1299418000.0,1579797000.0
2,Total Liab,17373119000.0,5503990000.0,3539814000.0,4093274000.0
3,Total Stockholder Equity,875102000.0,1298009000.0,821983000.0,1198528000.0
4,Minority Interest,4866650000.0,1185905000.0,1075644000.0,1434870000.0
5,Total Assets,23669084000.0,8542117000.0,5991654000.0,6991070000.0
6,Other Current Assets,64347000.0,74968000.0,53105000.0,193417000.0
7,Other Liab,1707395000.0,876245000.0,726622000.0,843637000.0
8,Good Will,116958000.0,93911000.0,88852000.0,88852000.0
9,Treasury Stock,-2071000.0,-4578000.0,-4159000.0,-1809000.0
10,Other Assets,1001218000.0,675131000.0,464417000.0,390439000.0
11,Cash,2448823000.0,1601531000.0,659418000.0,844185000.0
12,Total Current Liabilities,1081128000.0,917519000.0,597283000.0,885172000.0
13,Deferred Long Term Asset Charges,539244000.0,473165000.0,306094000.0,337638000.0
14,Other Stockholder Equity,-2071000.0,-4578000.0,-4159000.0,-1809000.0
15,Property Plant Equipment,375130000.0,232708000.0,19990000.0,19184000.0
16,Total Current Assets,3023780000.0,2142337000.0,1108275000.0,1353080000.0
17,Long Term Investments,19128412000.0,5377415000.0,4291221000.0,5120673000.0
18,Net Tangible Assets,734558000.0,1183483000.0,714232000.0,1090834000.0
19,Net Receivables,510593000.0,465589000.0,395364000.0,315000000.0
20,Long Term Debt,14287707000.0,3500747000.0,2215909000.0,2364465000.0
21,Accounts Payable,119982000.0,94364000.0,70878000.0,68873000.0
22,Retained Earnings,,,-473276000.0,-379460000.0
23,Other Current Liab,,,,12000.0
0,Investments,-834086000.0,-222456000.0,-229448000.0,-412255000.0
1,Change To Liabilities,-25283000.0,6205000.0,-11675000.0,-31970000.0
2,Total Cashflows From Investing Activities,-837659000.0,-263972000.0,-247260000.0,-417819000.0
3,Net Borrowings,3374717000.0,1313886000.0,-88886000.0,109952000.0
4,Total Cash From Financing Activities,3299310000.0,139713000.0,-752184000.0,-453635000.0
5,Change To Operating Activities,68611000.0,163303000.0,-324362000.0,178853000.0
6,Net Income,156614000.0,843193000.0,-10376000.0,629104000.0
7,Change In Cash,845221000.0,958435000.0,-185185000.0,-11602000.0
8,Repurchase Of Stock,-91617000.0,-110726000.0,-90908000.0,-18463000.0
9,Total Cash From Operating Activities,-1616430000.0,1082694000.0,814259000.0,859852000.0
10,Depreciation,18828000.0,15758000.0,15233000.0,18379000.0
11,Other Cashflows From Investing Activities,7471000.0,-2021000.0,-3071000.0,2965000.0
12,Dividends Paid,-586188000.0,-471930000.0,-438525000.0,-380238000.0
13,Change To Account Receivables,-2817000.0,4378000.0,660000.0,5674000.0
14,Other Cashflows From Financing Activities,602398000.0,-591517000.0,-423680000.0,-429284000.0
15,Change To Netincome,-1832383000.0,49857000.0,1144779000.0,59812000.0
16,Capital Expenditures,-59562000.0,-39495000.0,-14741000.0,-8529000.0
