,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,760605000.0,25092000.0,-816319000.0,767506000.0
Change To Liabilities,-40089000.0,106372000.0,-113388000.0,82333000.0
Total Cashflows From Investing Activities,752973000.0,18863000.0,-830192000.0,767463000.0
Net Borrowings,-612959000.0,56130000.0,2802269000.0,-102166000.0
Total Cash From Financing Activities,-1353134000.0,1176953000.0,3766000000.0,-375899000.0
Change To Operating Activities,212214000.0,535939000.0,134378000.0,234554000.0
Net Income,657727000.0,678890000.0,434104000.0,272399000.0
Change In Cash,721754000.0,967065000.0,-195338000.0,968906000.0
Repurchase Of Stock,-122703000.0,-122703000.0,-122703000.0,-27412000.0
Total Cash From Operating Activities,1321915000.0,-228751000.0,-3131146000.0,577342000.0
Depreciation,6978000.0,6052000.0,5770000.0,4509000.0
Other Cashflows From Investing Activities,110000.0,-725000.0,-2395000.0,10422000.0
Dividends Paid,-128700000.0,-153446000.0,-129975000.0,-125246000.0
Change To Account Receivables,-9948000.0,1376000.0,-4203000.0,-164000.0
Other Cashflows From Financing Activities,-488772000.0,584269000.0,1093706000.0,-121075000.0
Change To Netincome,495033000.0,-1557380000.0,-3587807000.0,-16289000.0
Capital Expenditures,-7742000.0,-5504000.0,-11478000.0,-10465000.0
Issuance Of Stock,,690000000.0,690000000.0,690000000.0
