Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock,Change To Inventory,Change To Account Receivables,Other Cashflows From Investing Activities
2017-10-13,58.060001373291016,58.41999816894531,57.5,57.5099983215332,54.18461227416992,408100,BC,0.8565465031362971,1.0194178878865934,1.0183327840815208,1.0098252549340063,-0.1532787517977094,-0.0888316105006816,-0.0585578197620961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,57.72999954223633,58.04999923706055,57.18000030517578,57.59000015258789,54.259986877441406,912700,BC,0.8598715685468081,1.0153873788748962,1.0384244016948905,1.0047827275420922,-0.144911158995284,-0.0996743862668114,-0.0471695956653159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,57.630001068115234,58.380001068115234,57.02999877929688,58.18000030517578,54.81586837768555,590600,BC,0.8649020773016687,1.0202718910848982,1.0292786512351622,1.016827126331923,-0.1519250490302544,-0.100723879084418,-0.0576596350796381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,58.5,59.040000915527344,58.27000045776367,59.0,55.58843994140625,998900,BC,0.8711866367795722,1.0207225743087374,1.021971049484991,1.016900814218988,-0.1457141774394157,-0.095861149788569,-0.0540242949396643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,58.40999984741211,59.45000076293945,58.09000015258789,59.119998931884766,55.70151519775391,893300,BC,0.8770581170098133,1.017462003703922,1.0306267342874702,1.0195478153138224,-0.1424896983040091,-0.0990888986352795,-0.0472068070303539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,59.5,60.25,59.02000045776367,59.11000061035156,55.69208908081055,689400,BC,0.8914698034097005,1.0188228966679127,1.0188765292036692,1.0187296628598663,-0.1272598594501658,-0.0981026291096318,-0.0465974800207948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,59.08000183105469,59.08000183105469,57.93999862670898,58.060001373291016,54.70281219482422,1660100,BC,0.9091476479730076,1.0350003842395132,1.0270699875188407,1.0231439317955078,-0.1139962838225001,-0.0792377687251688,-0.0413871643467478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,58.880001068115234,59.09999847412109,57.97999954223633,58.040000915527344,54.683963775634766,2261600,BC,0.9087693519244724,1.0936360072948357,1.033843217959197,1.023176662025299,-0.1144073101008269,-0.0071568765515588,-0.0455376023386562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,57.91999816894531,58.0,56.720001220703125,57.47999954223633,54.15633773803711,2167400,BC,0.9228618306474032,1.0962584488473743,1.0509229606560202,1.028738706809164,-0.1058768761617607,-0.0119553727071912,-0.0428983016292843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,51.18999862670898,52.25,48.060001373291016,48.630001068115234,45.81808090209961,5902400,BC,1.1304380549890578,1.2423053659019885,1.242383211631734,1.0357335667629224,0.0947044882261354,0.1379368352145471,0.1513611773108727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,48.040000915527344,50.810001373291016,48.040000915527344,50.0,47.108863830566406,3235500,BC,1.1159250568412509,1.2008387353912844,1.2141824811855824,1.0327543330408862,0.0831707238003647,0.1224197817952437,0.1180536824505127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,49.5099983215332,50.52999877929688,49.5099983215332,50.13999938964844,47.24077224731445,1934400,BC,1.1080043136705484,1.1644557422811987,1.21621470160616,1.0448229351223306,0.0631813785482178,0.11834480870872,0.105825209211293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,49.9900016784668,51.400001525878906,49.91999816894531,50.650001525878906,47.72127914428711,1805300,BC,1.083967293924538,1.167791420630484,1.2133122811174268,1.0378093145840102,0.0461579793405277,0.1141350522159927,0.1057323299890033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,50.7400016784668,52.13999938964844,50.709999084472656,51.459999084472656,48.48443603515625,1724200,BC,1.065930159661316,1.137122278815009,1.192844650911604,1.0388512590749122,0.0270789005864038,0.0825382604631592,0.0834020446525354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,51.15999984741211,51.650001525878906,50.0,50.220001220703125,47.316139221191406,1285500,BC,1.1188310659079004,1.1336209155343244,1.2230994735255984,1.0310647944789963,0.087766271428904,0.1155745734143249,0.1185974622400163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,51.38999938964844,51.790000915527344,50.5099983215332,51.560001373291016,48.57865905761719,1783300,BC,1.0806039983653988,1.1136977639822958,1.2182632455630344,1.0262436118253355,0.054360386540063,0.0880613584145433,0.1104529268736682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,51.59999847412109,52.380001068115234,51.540000915527344,51.630001068115234,48.64460754394531,1336500,BC,1.0902201806602505,1.118603184531362,1.221682555027913,1.0311845275729687,0.0590356530872817,0.0824922553289175,0.1159542706918062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,51.540000915527344,52.09999847412109,49.43999862670898,49.56999969482422,46.7037239074707,2039400,BC,1.128237445725556,1.1620521630916874,1.269405275673214,1.0414917955670933,0.0867456501584627,0.1161423530640213,0.1575789165781438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,49.290000915527344,50.25,49.13999938964844,49.77999877929688,46.90158081054688,1275400,BC,1.1252926400459111,1.1972742019336688,1.2792675832909854,1.0390384642435906,0.0862541758023205,0.1362694388359302,0.1646142778896338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,49.220001220703125,49.75,48.65999984741211,48.84000015258789,46.01594161987305,1256600,BC,1.129687602458566,1.213124594673394,1.2931349372115253,1.0401272810196784,0.0895603214388875,0.1375497419393017,0.1804559443852018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,48.70000076293945,49.47999954223633,48.70000076293945,48.810001373291016,45.9876708984375,974000,BC,1.143131637693739,1.2140760748385453,1.2879289201047963,1.0393664161720684,0.1037652215216706,0.1381828261981275,0.1745909597498682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,48.72999954223633,49.09000015258789,48.27000045776367,48.84000015258789,46.01594161987305,1045200,BC,1.1290710790850187,1.1862028253300665,1.2904466731322728,1.0305050740272153,0.0985660050578034,0.1195356105637457,0.178814112301666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,48.369998931884766,49.54999923706055,48.27999877929688,49.2599983215332,46.41164016723633,1455100,BC,1.1206673256876054,1.1956502316641888,1.2878510254318136,1.043144349882203,0.0775229758054023,0.1307094492213665,0.1741988045935627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,49.02000045776367,51.13999938964844,48.790000915527344,49.52000045776367,46.656620025634766,2153100,BC,1.1168099789113557,1.1749813768620787,1.27762158225254,1.0570826794517585,0.0597272994595972,0.1070316585884816,0.1669934828218922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,49.560001373291016,51.34999847412109,49.560001373291016,50.31999969482422,47.41035842895508,1533400,BC,1.0970600179058492,1.17724497581777,1.294844340045063,1.0412088647392546,0.0558511531665946,0.1067657634801519,0.1826296292819149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,50.310001373291016,52.04999923706055,50.25,51.400001525878906,48.42790603637695,1996900,BC,1.0745947742768165,1.1534888502125036,1.2497558700867304,1.0392013474275237,0.0353934268492928,0.0781678025335381,0.1498164981690546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,51.52999877929688,51.959999084472656,51.2400016784668,51.65999984741211,48.85346603393555,1207600,BC,1.083817203306128,1.111592241620228,1.2659451036465996,1.0381241126825425,0.0456930906235855,0.0538826809913692,0.1587771518574678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,51.81999969482422,52.540000915527344,51.2599983215332,52.5,49.6478157043457,1190300,BC,1.0617146055241244,1.0930427540728966,1.275016659780957,1.03199537924298,0.0297192262811443,0.0504412142694499,0.1694471945615523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,52.65999984741211,53.119998931884766,52.04999923706055,52.59000015258789,49.7329330444336,837400,BC,1.05590422476009,1.1619456339901466,1.288907655714153,1.0328322263084138,0.0230719984516762,0.1274419876717669,0.1792836170181426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,52.709999084472656,52.709999084472656,52.16999816894531,52.54999923706055,49.69511032104492,469900,BC,1.0506184908202216,1.167984555480713,1.3166974674289136,1.032019884081241,0.0185986067389809,0.1252735334860042,0.1996723959396773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,52.7599983215332,53.2400016784668,52.7599983215332,52.84999847412109,49.978816986083984,1008600,BC,1.051655490336444,1.1613544465058478,1.294181105627407,1.0369551897736955,0.0147003005627481,0.1043232097154795,0.1771136101416075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,52.97999954223633,54.95000076293945,52.97999954223633,54.77000045776367,51.79450225830078,2179500,BC,1.0082160950470105,1.128519008267871,1.2620415451370042,1.020376345675996,-0.0121602506289855,0.0751058285144867,0.1506422951058694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,54.86000061035156,56.34999847412109,54.52999877929688,55.59000015258789,52.56996154785156,877700,BC,1.0071954661887104,1.1143986241827455,1.241976939096866,1.026253639124301,-0.0190581729355905,0.0603452695275357,0.1296926756546488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,55.72999954223633,56.02000045776367,54.84000015258789,55.34999847412109,52.34297943115234,814800,BC,1.01626051514576,1.1170562212392643,1.2442717571489437,1.0246409570196735,-0.0083804418739135,0.0676310387654159,0.1334700552150085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,55.209999084472656,55.34999847412109,53.380001068115234,54.70000076293945,51.72830581665039,1043200,BC,1.0195612696359548,1.1455525389806174,1.244156364200847,1.029880242563007,-0.010318972927052,0.0773122632892757,0.1349924335324563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,55.2599983215332,55.61000061035156,54.5099983215332,54.650001525878906,51.68102264404297,1052300,BC,1.0386094640707355,1.1359533269805513,1.2515549676812665,1.036157586789428,0.0024518772813075,0.0653420290269926,0.1341442452261565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,54.40999984741211,56.36000061035156,53.81999969482422,55.97999954223633,52.93876647949219,1627900,BC,1.0173275888159174,1.0967784729037773,1.2362005479341498,1.0465343935592823,-0.0292068047433649,0.0253688178785709,0.1111753388792859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,56.310001373291016,58.959999084472656,55.34000015258789,55.5099983215332,52.49429321289063,2494000,BC,1.0124304341582888,1.0982935621838543,1.2323465685502224,1.048372731047773,-0.0359422968894842,0.029154217597531,0.1043642134691764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,55.33000183105469,56.72999954223633,55.29999923706055,56.08000183105469,53.03333282470703,1509300,BC,0.989479491626248,1.0833737700838058,1.2016976961482106,1.0387885930282448,-0.0493091014019967,0.0263549571750316,0.0870866933652039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,56.2400016784668,56.34999847412109,55.43000030517578,55.720001220703125,52.69289016723633,1286400,BC,1.0242284059544815,1.1092783131984978,1.206391240215375,1.0447156071702373,-0.0204872012157557,0.0522962759072132,0.0925653725111059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,55.72999954223633,56.0099983215332,55.470001220703125,55.810001373291016,52.77800369262695,709100,BC,1.0326105348172234,1.1029953734023723,1.182989377205794,1.0484619827112251,-0.0158514478940017,0.0583718535677213,0.0785381857648748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,55.84000015258789,55.869998931884766,54.630001068115234,54.970001220703125,51.98363876342773,988500,BC,1.036929085720404,1.1183902135721362,1.2005175091374245,1.0415757419863072,-0.0046466562659031,0.0696030067235431,0.0930210372079896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,55.34000015258789,55.959999084472656,55.13999938964844,55.59000015258789,52.56996154785156,744000,BC,1.0464110471739874,1.1051947260338584,1.14712268429493,1.0495576207370112,-0.0031465735630238,0.056318933878469,0.0566284727568295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,55.540000915527344,55.86000061035156,54.61000061035156,54.93999862670898,51.95526885986328,877300,BC,1.0526027547324248,1.0916101911325615,1.1746145784338964,1.0539026313731312,-0.0012998766407064,0.0608836983976863,0.0741624141222312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,54.959999084472656,55.47999954223633,54.81999969482422,55.0,52.01200866699219,1873100,BC,1.062000188343862,1.0729085103555387,1.1393025086991688,1.0520989179928428,0.009901270351019,0.0721853127427674,0.0654679471275694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,55.2400016784668,56.08000183105469,55.060001373291016,55.09999847412109,52.1065788269043,1089800,BC,1.0573502827021954,1.0766057024207532,1.1476444802552843,1.049480051520865,0.0078702311813303,0.0607122140137683,0.0762521043418837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,55.5,55.52999877929688,54.4900016784668,55.0,52.01200866699219,897700,BC,1.0752726365412322,1.066889134407402,1.1797368847983911,1.0585213557872055,0.0167512807540264,0.0622821661150181,0.102162171331237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,55.290000915527344,55.43000030517578,54.86000061035156,55.02999877929688,52.040374755859375,566300,BC,1.0903145064767288,1.0644844859343947,1.2202376589128106,1.0561912314345747,0.034123275042154,0.0623571056909373,0.1397816029823444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,55.29999923706055,56.36000061035156,55.119998931884766,55.9900016784668,52.94822692871094,819600,BC,1.0703696525807525,1.0641507313368963,1.1741540022161288,1.054691754118366,0.0156778984623864,0.0501543429284947,0.0957635605392208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,56.119998931884766,56.119998931884766,55.36000061035156,55.7400016784668,52.71181106567383,551400,BC,1.0764262196968684,1.0304071077866437,1.1884466624716812,1.0628648969920689,0.0135613227047997,0.0392692075813684,0.1003038481127567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,55.54999923706055,55.91999816894531,55.34999847412109,55.52999877929688,52.513214111328125,459400,BC,1.0781559003529269,1.0474923623553176,1.204357699797705,1.054562443450246,0.0235934569026807,0.0460809983636256,0.1074014621746999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,55.47999954223633,55.75,55.02000045776367,55.209999084472656,52.21060180664063,482200,BC,1.1454445981703691,1.0650116726491183,1.2528947819108422,1.0427572783556516,0.1026873198147175,0.0530639502399488,0.1486139088191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,55.470001220703125,55.75,55.31999969482422,55.58000183105469,52.56049728393555,428400,BC,1.1295430194131852,1.0739865727700688,1.2387607025160143,1.039387058829826,0.0901559605833592,0.0582426068120369,0.1368473039379594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,55.619998931884766,55.959999084472656,55.150001525878906,55.220001220703125,52.22005081176758,511400,BC,1.0900036839332807,1.063002052790187,1.225151146822383,1.0452598484191695,0.0447438355141112,0.0629573141495343,0.1233701535176134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,55.45000076293945,56.08000183105469,55.34999847412109,55.9900016784668,52.94822692871094,1037300,BC,1.068404963667304,1.0453369077655283,1.2048870826206803,1.0173995405954512,0.0510054230718528,0.0518282890368753,0.1042912726643532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,56.11000061035156,56.86000061035156,55.83000183105469,56.25,53.1941032409668,934700,BC,1.034133205780194,1.0562000901429702,1.2086205938320551,0.9765980219270426,0.0575351838531513,0.0522512978191147,0.1131721329465409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,56.52999877929688,56.810001373291016,55.61000061035156,55.77000045776367,52.740177154541016,872200,BC,1.0566612281736074,1.0636718138867969,1.2231728554750303,0.9849127815791188,0.0717484465944885,0.0653148775678047,0.1335779956918328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,56.18999862670898,56.880001068115234,55.43999862670898,56.7599983215332,53.67639923095703,834900,BC,1.027131722344752,1.053249582508525,1.200065581944526,0.9789917900086822,0.0481399323360698,0.0536227634268698,0.1101762110561275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,56.709999084472656,57.09000015258789,56.209999084472656,56.95000076293945,53.8560676574707,618400,BC,0.9959614096710984,1.0601292884390154,1.2048968536366047,0.942840182406444,0.0531212272646544,0.0684048039646986,0.1175468479835502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,56.97999954223633,57.04999923706055,55.4900016784668,56.20000076293945,53.146820068359375,1026100,BC,1.0179714214347853,1.0798106820785351,1.2039658716692077,0.9530778204901076,0.0648936009446775,0.07858643503112,0.1146680533183295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,55.90999984741211,56.290000915527344,55.41999816894531,55.4900016784668,52.47539520263672,716700,BC,1.0369433655299354,1.1145988946002905,1.2190082806840017,0.966664672858564,0.0702786926713714,0.1013243166040822,0.1332232412243525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,55.77000045776367,57.310001373291016,55.63999938964844,57.06999969482422,53.96955490112305,661700,BC,1.0056070221543356,1.077061125072847,1.1804989399408177,0.9609362737659176,0.044670748388418,0.0721873552246963,0.1054173337340966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,57.13999938964844,57.72999954223633,57.0,57.630001068115234,54.499122619628906,530800,BC,1.0303661790355143,1.035783066363222,1.1606464875032008,0.9729510699723092,0.057415109063205,0.041057842358867,0.0973814558578212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,57.91999816894531,58.27000045776367,56.68999862670898,57.0,53.90334701538086,533000,BC,1.0356141801397678,1.0445909005374852,1.1625291330297665,0.9917823196316324,0.0438318605081352,0.0482778934684908,0.0803208429109751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,57.84000015258789,58.36000061035156,57.59000015258789,58.16999816894531,55.0097885131836,650200,BC,1.014956292041752,1.0173718833054586,1.090709009391223,0.9854883712686996,0.0294679207730526,0.0294520859452025,0.0148806341028404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,58.09999847412109,58.18999862670898,57.130001068115234,57.83000183105469,54.68825912475586,755300,BC,0.9980979616703144,0.9976783943917074,1.084592994279725,0.981540936006692,0.0165570256636223,0.0178719911375818,0.0190750909509889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,57.790000915527344,58.5,57.470001220703125,58.40999984741211,55.23676300048828,630200,BC,1.0046223801597598,0.9989355652691928,1.100526340287898,0.9694690060853024,0.0351533740744572,0.0272235325930249,0.054710976939162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,58.61000061035156,58.61000061035156,57.810001373291016,58.2599983215332,55.09490585327149,632100,BC,0.995022294501225,1.022687915271825,1.1106143622160771,0.962138874344328,0.0328834201568971,0.0494513153100851,0.0611701416274443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,58.45000076293945,59.41999816894531,58.36000061035156,59.13999938964844,55.92708969116211,929700,BC,0.9979708683290736,1.0088278038716587,1.0762225451814142,0.9712482450100663,0.0267226233190071,0.0398966190330629,0.0339678400446401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,59.709999084472656,60.619998931884766,59.27000045776367,60.0,56.74037551879883,1031700,BC,0.9845026428066572,1.001223128798831,1.0634800014441164,0.9795485186833895,0.0049541241232676,0.0383116799877425,0.0099508933325214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
