,2021-07-03,2021-04-03,2020-12-31,2020-09-26
Investments,1300000.0,45500000.0,-62400000.0,3600000.0
Change To Liabilities,0.0,0.0,64500000.0,0.0
Total Cashflows From Investing Activities,-77100000.0,1500000.0,-123300000.0,-33400000.0
Net Borrowings,-69300000.0,-7300000.0,-110700000.0,-224000000.0
Total Cash From Financing Activities,-139200000.0,-56500000.0,-170900000.0,-288100000.0
Change To Operating Activities,99700000.0,-236200000.0,-93300000.0,204600000.0
Net Income,179400000.0,169300000.0,95100000.0,137900000.0
Change In Cash,118300000.0,-48700000.0,-129200000.0,106400000.0
Repurchase Of Stock,-40100000.0,-28600000.0,-39600000.0,-45600000.0
Effect Of Exchange Rate,1500000.0,-2000000.0,7600000.0,3600000.0
Total Cash From Operating Activities,333100000.0,8300000.0,157400000.0,424300000.0
Depreciation,43000000.0,41600000.0,42900000.0,38300000.0
Dividends Paid,-26200000.0,-21000000.0,-21100000.0,-19000000.0
Other Cashflows From Financing Activities,-3600000.0,-100000.0,100000.0,100000.0
Change To Netincome,11000000.0,33600000.0,-41200000.0,43500000.0
Capital Expenditures,-67400000.0,-42900000.0,-61800000.0,-29900000.0
Issuance Of Stock,,500000.0,400000.0,500000.0
Change To Inventory,,,109300000.0,109300000.0
Change To Account Receivables,,,-19900000.0,-19900000.0
Other Cashflows From Investing Activities,,,,-7500000.0
