Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Capital Surplus,Deferred Long Term Asset Charges,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Effect Of Exchange Rate,Other Cashflows From Investing Activities
2017-10-13,55.290000915527344,55.34000015258789,54.02000045776367,55.09999847412109,49.62995529174805,3104400,BBY,1.038112572486423,1.4026127971179525,1.3661330979282016,1.0098252549340063,0.0282873175524165,0.2943632987306774,0.2892424940845846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,54.95000076293945,55.41999816894531,54.59000015258789,54.90999984741211,49.45882034301758,2848200,BBY,1.0435257621227314,1.4294404933525424,1.39371368247927,1.0047827275420922,0.0387430345806392,0.3143787282108348,0.3081196851190635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,54.720001220703125,55.150001525878906,54.16999816894531,54.650001525878906,49.224639892578125,3662400,BBY,1.0109787364235308,1.4263050118630396,1.4266396382377358,1.016827126331923,-0.0058483899083923,0.3053092416937233,0.3397013519229355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,54.650001525878906,55.66999816894531,54.56999969482422,55.459999084472656,49.95421600341797,2293300,BBY,1.0066715295179194,1.3922390482373768,1.3964974030938668,1.016900814218988,-0.0102292847010685,0.2756553241400703,0.3205020586692115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,55.09999847412109,55.7400016784668,54.790000915527344,55.459999084472656,49.95421600341797,2349500,BBY,1.0160476382258596,1.3828108593699766,1.375512458841783,1.0195478153138224,-0.0035001770879627,0.2662599570307751,0.2976789175239589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,55.790000915527344,56.0099983215332,55.34999847412109,55.83000183105469,50.2874870300293,2654400,BBY,1.004119684465001,1.4021030659971054,1.3752788437271266,1.0187296628598663,-0.0146099783948652,0.2851775402195609,0.3098048345026625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,56.0099983215332,56.4900016784668,55.93999862670898,56.02000045776367,50.4586296081543,3571700,BBY,1.0083898402916909,1.3747314575994258,1.355078202283785,1.0231439317955078,-0.0147540915038169,0.2604933046347437,0.2866210504181965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,56.40999984741211,57.060001373291016,56.06999969482422,56.650001525878906,51.02608871459961,3236700,BBY,1.0061781451405083,1.354118136691162,1.3616244634212915,1.023176662025299,-0.016998516884791,0.2533252528447676,0.2822436431234383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,56.630001068115234,56.70000076293945,54.86000061035156,55.16999816894531,49.69300842285156,3407100,BBY,1.0335328360376714,1.3315748456787757,1.384943904545763,1.028738706809164,0.0047941292285074,0.2233610241242101,0.2911226422604585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,55.06999969482422,56.470001220703125,55.02000045776367,55.95000076293945,50.39558029174805,4163600,BBY,1.0375335546808735,1.3137299740161514,1.3679875987243564,1.0357335667629224,0.0017999879179511,0.2093614433287101,0.2769655644034952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,55.310001373291016,55.5099983215332,54.25,55.20000076293945,49.72003936767578,2661400,BBY,1.0657607407197127,1.297698063728104,1.3973917066460229,1.0327543330408862,0.0330064076788265,0.2192791101320632,0.3012629079109532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,55.13999938964844,55.54999923706055,54.970001220703125,55.380001068115234,49.88216781616211,2884100,BBY,1.0763813280366306,1.235015747178237,1.4039970447322645,1.0448229351223306,0.0315583929142999,0.1889048136057582,0.2936075523373975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,55.5,56.380001068115234,55.400001525878906,55.97999954223633,50.4225959777832,2195600,BBY,1.078063586261775,1.262732409737917,1.4061227656477944,1.0378093145840102,0.0402542716777647,0.2090760413234256,0.2985428145193709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,56.18000030517578,56.36000061035156,55.5099983215332,56.0099983215332,50.449615478515625,2326300,BBY,1.1167648791718512,1.2792905954935263,1.4138623450139824,1.0388512590749122,0.077913620096939,0.2247065771416765,0.3044197387549139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,56.209999084472656,57.470001220703125,55.869998931884766,57.34000015258789,51.6475830078125,3946100,BBY,1.08092071676235,1.2063033861029504,1.3872448280181613,1.0310647944789963,0.0498559222833536,0.1882570439829509,0.2827428167325791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,57.209999084472656,57.81999969482422,56.83000183105469,56.91999816894531,51.269287109375,2912400,BBY,1.0770608580278953,1.250005208358135,1.3958804565736027,1.0262436118253355,0.0508172462025595,0.2243688027903825,0.2880701378842365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,56.7599983215332,57.2599983215332,56.220001220703125,56.38999938964844,50.79189300537109,3735600,BBY,1.0964564217685748,1.2544433671128123,1.413846106472577,1.0311845275729687,0.065271894195606,0.2183324379103679,0.3081178221364702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,56.59000015258789,56.70000076293945,54.650001525878906,55.130001068115234,49.656982421875,3493900,BBY,1.1634656395191625,1.2785535073379386,1.4364306521792571,1.0414917955670933,0.1219738439520692,0.2326436973102725,0.324604293084187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,55.02000045776367,56.77999877929688,54.720001220703125,56.54999923706055,50.936012268066406,3571400,BBY,1.1312276213492982,1.289478355103175,1.4012557882115575,1.0390384642435906,0.0921891571057076,0.2284735920054363,0.2866024828102058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,56.15999984741211,56.4900016784668,55.27000045776367,55.93000030517578,50.3775634765625,3544200,BBY,1.1419699389134297,1.3181552328243995,1.3655818308040115,1.0401272810196784,0.1018426578937512,0.2425803800903072,0.2529028379776881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,56.18999862670898,57.04999923706055,56.0099983215332,56.68000030517578,51.053104400634766,3899500,BBY,1.142293005481099,1.2982295426415005,1.3560828392772617,1.0393664161720684,0.1029265893090305,0.2223362940010826,0.2427448789223336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,56.70000076293945,57.43000030517578,56.380001068115234,56.970001220703125,51.3143196105957,3958200,BBY,1.1251822347754097,1.269382007875412,1.2594711717985054,1.0305050740272153,0.0946771607481944,0.2027147931090913,0.1478386109678986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,56.58000183105469,57.619998931884766,56.5,57.20000076293945,51.521480560302734,2942000,BBY,1.1482569252128323,1.2444140021132757,1.2110599052409636,1.043144349882203,0.1051125753306292,0.1794732196704533,0.0974076844027127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,57.060001373291016,57.43000030517578,56.06999969482422,57.29999923706055,51.61155319213867,5272200,BBY,1.175909755005651,1.2510161564308455,1.204178021042511,1.0570826794517585,0.1188270755538924,0.1830664381572484,0.0935499216118631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,55.540000915527344,56.900001525878906,52.91999816894531,55.25,49.76506423950195,18407300,BBY,1.1975195799538128,1.3316490378796304,1.274867957527178,1.0412088647392546,0.1563107152145582,0.2611698255420123,0.1626532467640298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,55.56999969482422,55.9900016784668,54.34000015258789,55.83000183105469,50.2874870300293,5190000,BBY,1.2018282787649108,1.3070085081330542,1.2371527448797324,1.0392013474275237,0.1626269313373871,0.2316874604540888,0.1372133729620566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,56.0,57.02000045776367,56.0,56.34999847412109,50.75586318969727,4153900,BBY,1.1969833927643363,1.2756759031802631,1.2365117176593314,1.0381241126825425,0.1588592800817938,0.2179663425514044,0.1293437658701997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,56.43999862670898,56.77000045776367,55.81999969482422,56.060001373291016,50.49465560913086,3199000,BBY,1.2037134002439096,1.2993146189911498,1.2611415492377316,1.03199537924298,0.1717180210009294,0.256713079187703,0.155572084018327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,56.540000915527344,57.150001525878906,56.34000015258789,56.4900016784668,50.8819694519043,3320000,BBY,1.2107483931921983,1.340331972275841,1.2855801402911575,1.0328322263084138,0.1779161668837845,0.3058283259574614,0.1759561015951471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,56.75,57.34999847412109,56.16999816894531,57.0,51.34133529663086,2718400,BBY,1.2059136226102387,1.288471361871688,1.270526702074914,1.032019884081241,0.173893738528998,0.2457603398769794,0.1535016305856777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,57.54999923706055,58.34999847412109,56.79999923706055,57.02000045776367,51.35935592651367,3939600,BBY,1.2065483189533932,1.3236409394938793,1.2718557747078092,1.0369551897736955,0.1695931291796975,0.266609702703511,0.1547882792220096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,56.880001068115234,58.130001068115234,56.880001068115234,58.04999923706055,52.287105560302734,2686200,BBY,1.1860062971888816,1.3297749408302522,1.2606205511430095,1.020376345675996,0.1656299515128856,0.2763617610768678,0.1492213011118748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,58.09999847412109,59.459999084472656,57.5099983215332,58.83000183105469,52.98966598510742,5281800,BBY,1.1820752299901165,1.2586466716430578,1.2667856556400177,1.026253639124301,0.1558215908658156,0.204593316987848,0.1545013921978004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,59.02000045776367,60.52000045776367,59.0,59.61000061035156,53.69223403930664,5249800,BBY,1.1537877856188132,1.235598731575349,1.2571701637295998,1.0246409570196735,0.1291468285991397,0.1861735491015006,0.1463684617956646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,59.75,60.83000183105469,58.81999969482422,60.34999847412109,54.3587646484375,5892000,BBY,1.1209795994673335,1.229945296166465,1.2360189150406349,1.029880242563007,0.0910993569043265,0.1617050204751233,0.1268549843722441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,60.91999816894531,62.79999923706055,60.59999847412109,62.54999923706055,56.34035873413086,6917800,BBY,1.1071124828165368,1.1582320798559875,1.1935226121613047,1.036157586789428,0.0709548960271089,0.0876207819024288,0.0761118897061947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,62.4900016784668,62.68999862670898,61.540000915527344,61.97999954223633,55.826942443847656,3552500,BBY,1.1305971602557157,1.160285644432157,1.228976505015683,1.0465343935592823,0.0840627666964333,0.0888759894069506,0.103951295960819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,61.650001525878906,61.83000183105469,60.93999862670898,60.970001220703125,55.22014236450195,3538100,BBY,1.1444971406769266,1.146465276223921,1.2798505681514771,1.048372731047773,0.0961244096291535,0.0773259316375976,0.1518682130704312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,61.09999847412109,61.58000183105469,60.84999847412109,61.4900016784668,55.69109725952149,4007200,BBY,1.1439259866045046,1.1219710520253765,1.2583233458366263,1.0387885930282448,0.1051373935762598,0.0649522391166024,0.1437123430536195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,61.83000183105469,64.12000274658203,61.45000076293945,63.790000915527344,57.774192810058594,4998600,BBY,1.1241573049287437,1.0931180117104091,1.2042226300973553,1.0447156071702373,0.0794416977585064,0.0361359744191245,0.0903967623930863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,63.59000015258789,63.720001220703125,62.900001525878906,63.619998931884766,57.62022399902344,4688100,BBY,1.1513675523985891,1.0771771429418842,1.229246260591669,1.0484619827112251,0.1029055696873639,0.0325536231072332,0.1247950691507497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,63.72999954223633,64.16000366210938,63.369998931884766,63.52000045776367,57.5296630859375,3408100,BBY,1.1397986984465809,1.1026448678394936,1.2157180505131735,1.0415757419863072,0.0982229564602736,0.0538576609909005,0.1082215785837386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,63.75,64.70999908447266,63.470001220703125,64.38999938964844,58.317604064941406,3490000,BBY,1.1532847842141447,1.0697710106419511,1.1812068727551266,1.0495576207370112,0.1037271634771335,0.0208952184865618,0.0907126612170261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,64.7699966430664,64.80000305175781,63.66999816894531,63.75,57.73796081542969,3749400,BBY,1.1716079774519248,1.0617233738072869,1.215461763808119,1.0539026313731312,0.1177053460787935,0.0309968810724117,0.1150095994964539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,64.38999938964844,65.54000091552734,64.16000366210938,65.31999969482422,59.15989685058594,6909900,BBY,1.1766688942749264,1.0274216341428124,1.1484216436860202,1.0520989179928428,0.1245699762820835,0.0266984365300411,0.0745870821144207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,65.6500015258789,67.13999938964844,65.62999725341797,67.01000213623047,60.690528869628906,3936400,BBY,1.1649007162818965,1.044015402468111,1.1332096516468173,1.049480051520865,0.1154206647610314,0.0281219140611261,0.0618172757334167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,67.08999633789062,67.27999877929688,65.77999877929688,65.80000305175781,59.59463882446289,4140500,BBY,1.1781152125569625,1.0361404669724716,1.1477386571838588,1.0585213557872055,0.1195938567697567,0.0315334986800877,0.0701639437167047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,66.54000091552734,66.88999938964844,65.97000122070312,66.7300033569336,60.43692398071289,2734600,BBY,1.1507569472966186,1.0340677251791102,1.128253001276196,1.0561912314345747,0.0945657158620438,0.0319403449356527,0.0477969453457298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,66.7300033569336,67.30000305175781,66.11000061035156,67.08000183105469,60.75392532348633,2745600,BBY,1.1370003171488228,1.0501279740393816,1.1114969305130131,1.054691754118366,0.0823085630304567,0.03613158563098,0.0331064888361052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,67.13999938964844,67.2699966430664,66.87999725341797,67.11000061035156,60.78109359741211,1655000,BBY,1.160035721191693,1.03361153511564,1.1126598913389416,1.0628648969920689,0.0971708241996243,0.0424736349103648,0.0245170769800171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,66.94000244140625,68.05999755859375,66.66999816894531,68.0199966430664,61.605262756347656,1976000,BBY,1.125992526061259,1.0407950735164355,1.105813510676834,1.054562443450246,0.071430082611013,0.0393837095247435,0.0088572730538289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,68.0999984741211,68.55000305175781,67.7300033569336,68.36000061035156,61.91321563720703,2036300,BBY,1.1160032872097891,1.0727198432450955,1.114089691437765,1.0427572783556516,0.0732460088541375,0.0607721208359259,0.0098088183460893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,68.56999969482422,68.72000122070312,68.08000183105469,68.41999816894531,61.96754455566406,1374700,BBY,1.0678163947989523,1.0608941408803765,1.1205127668454768,1.039387058829826,0.0284293359691263,0.0451501749223446,0.0185993682674219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,68.55999755859375,68.9800033569336,68.37999725341797,68.47000122070312,62.01283645629883,2056200,BBY,1.0676206438946445,1.036159104661807,1.0985456524436414,1.0452598484191695,0.0223607954754749,0.0361143660211544,-0.003235340861128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,68.26000213623047,69.38999938964844,67.87000274658203,69.16000366210938,62.63777160644531,3693500,BBY,1.0300749397872706,1.0160712628339532,1.0935887420040151,1.0173995405954512,0.0126753991918193,0.0225626441053001,-0.0070070679523119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,69.18000030517578,69.38999938964844,68.13999938964844,68.4000015258789,61.94944381713867,3564300,BBY,0.9944441622138374,1.0553182868499524,1.1233569637323406,0.9765980219270426,0.0178461402867947,0.0513694945260969,0.0279085028468264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,68.8499984741211,69.01000213623047,66.11000061035156,67.27999877929688,60.93506622314453,5193200,BBY,1.044886796234976,1.060768778200151,1.136036833402175,0.9849127815791188,0.059974014655857,0.0624118418811587,0.0464419736189776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,67.9000015258789,68.97000122070312,67.45999908447266,68.87000274658203,62.37511444091797,4115000,BBY,1.0347030094680154,1.041978411207649,1.1256888917809524,0.9789917900086822,0.0557112194593332,0.0423515921259937,0.0357995208925538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,68.68000030517578,70.11000061035156,68.41999816894531,69.69000244140625,63.11778259277344,3617800,BBY,0.9870855994470672,1.0272631099771377,1.1093924627346827,0.942840182406444,0.0442454170406232,0.0355386255028208,0.0220424570816282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,69.93000030517578,70.22000122070312,69.1500015258789,69.77999877929688,63.19929504394531,3177200,BBY,1.0140441577863306,1.0371884015491706,1.131615404691985,0.9530778204901076,0.0609663372962229,0.0359641545017554,0.0423175863411069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,69.33999633789062,70.87000274658203,69.05000305175781,70.33999633789062,63.70649337768555,2740800,BBY,1.0001422132270277,1.0409500442357986,1.095685190812726,0.966664672858564,0.0334775403684637,0.0276754662395903,0.0099001513530769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,70.2300033569336,72.0199966430664,69.93000030517578,71.70999908447266,64.94728088378906,2805900,BBY,0.9775483773201908,1.0582562432674676,1.0788477781027797,0.9609362737659176,0.0166121035542732,0.0533824734193169,0.0037661718960586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,71.79000091552734,73.44999694824219,71.73999786376953,73.25,66.34205627441406,3439900,BBY,0.9900339091580488,1.0077029886197435,1.0402684764431058,0.9729510699723092,0.0170828391857394,0.0129777646153885,-0.0229965552022737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,73.77999877929688,74.11000061035156,71.80999755859375,72.4000015258789,65.57223510742188,3748100,BBY,1.0127068080688015,1.0050760446806422,1.0534602551996095,0.9917823196316324,0.0209244884371689,0.0087630376116478,-0.0287480349191817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,72.26000213623047,74.62999725341797,72.26000213623047,74.26000213623047,67.25680541992188,3199300,BBY,0.9854563856051466,0.996165950729421,1.0364834194015893,0.9854883712686996,-3.198566355289145e-05,0.008246153369165,-0.0393449558867933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,74.2699966430664,74.75,73.9000015258789,74.69000244140625,67.64625549316406,2737600,BBY,0.9629132253542254,0.9859840320847052,1.012484478144212,0.981540936006692,-0.0186277106524666,0.0061776288305797,-0.0530334251845241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,75.0999984741211,77.06999969482422,74.77999877929688,76.86000061035156,69.61161041259766,3445700,BBY,0.921025263441469,0.97399161103855,0.980736909468549,0.9694690060853024,-0.0484437426438335,0.0022795783623821,-0.0650784538801869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,76.94999694824219,78.11000061035156,76.55000305175781,78.05999755859375,70.69844055175781,2271500,BBY,0.9132717270416528,0.975006437106395,0.9733140123018336,0.962138874344328,-0.048867147302675,0.0017698371446552,-0.0761302082867991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,78.02999877929688,78.58999633789062,77.19999694824219,77.5199966430664,70.2093505859375,2512800,BBY,0.9438856699498396,1.0002346106701672,0.9781348071389452,0.9712482450100663,-0.0273625750602268,0.0313034258315714,-0.0641198979978289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
