,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,19652000.0,25022000.0,24310000.0,24622000.0
Capital Surplus,591360000.0,582566000.0,571704000.0,561161000.0
Total Liab,19229144000.0,16808664000.0,15875774000.0,15857184000.0
Total Stockholder Equity,1374507000.0,1286832000.0,1268200000.0,1231868000.0
Other Current Liab,2463000.0,14214000.0,10647000.0,5015000.0
Total Assets,20603651000.0,18095496000.0,17143974000.0,17089052000.0
Common Stock,580000.0,579000.0,577000.0,576000.0
Other Current Assets,131868000.0,153938000.0,134517000.0,142916000.0
Retained Earnings,1811979000.0,1761415000.0,1641314000.0,1512218000.0
Other Liab,223299000.0,197470000.0,179747000.0,185553000.0
Good Will,31517000.0,31517000.0,31517000.0,31517000.0
Treasury Stock,-1029412000.0,-1057728000.0,-945395000.0,-842087000.0
Other Assets,12172516000.0,11279632000.0,10713741000.0,10046873000.0
Cash,614088000.0,490258000.0,453669000.0,374651000.0
Total Current Liabilities,18249411000.0,15891929000.0,15060384000.0,14910915000.0
Deferred Long Term Asset Charges,16724000.0,,,
Short Long Term Debt,100000.0,78816000.0,4296000.0,5293000.0
Other Stockholder Equity,7822000.0,-31112000.0,-51043000.0,-34715000.0
Property Plant Equipment,299237000.0,289226000.0,151837000.0,130926000.0
Total Current Assets,871352000.0,711184000.0,631675000.0,586333000.0
Long Term Investments,7209377000.0,5758915000.0,5590894000.0,6268781000.0
Net Tangible Assets,1342990000.0,1255315000.0,1236683000.0,1200351000.0
Net Receivables,12380000.0,20180000.0,18996000.0,49264000.0
Long Term Debt,650490000.0,600490000.0,625000000.0,750000000.0
Inventory,2332000.0,2737000.0,1356000.0,1040000.0
Accounts Payable,18211621000.0,15784482000.0,15027242000.0,14883968000.0
Short Term Investments,,,,3421000.0
