,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-988066000.0,-512889000.0,-676315000.0,-401274000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-905291000.0,-721038000.0,-891465000.0,-385797000.0
Net Borrowings,-100022000.0,-122000.0,-1537000.0,-1122000.0
Total Cash From Financing Activities,665042000.0,1317397000.0,445907000.0,289202000.0
Change To Operating Activities,-19529000.0,48860000.0,7819000.0,-31959000.0
Issuance Of Stock,3741000.0,2704000.0,1705000.0,1569000.0
Net Income,67533000.0,59949000.0,42314000.0,37840000.0
Change In Cash,-211387000.0,778766000.0,-386836000.0,-44666000.0
Repurchase Of Stock,-109000.0,-3189000.0,-109000.0,-116000.0
Total Cash From Operating Activities,28862000.0,182407000.0,58722000.0,51929000.0
Depreciation,8164000.0,8077000.0,13267000.0,8237000.0
Dividends Paid,-27113000.0,-27026000.0,-26898000.0,-26857000.0
Other Cashflows From Financing Activities,613058000.0,1345030000.0,472746000.0,315728000.0
Change To Netincome,-27306000.0,65521000.0,-4678000.0,37811000.0
Capital Expenditures,-6081000.0,-3649000.0,-7594000.0,-5770000.0
