,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-175200000.0,-274000000.0,-800000.0,-154700000.0
Total Cashflows From Investing Activities,-120200000.0,-5154900000.0,-64300000.0,-166200000.0
Net Borrowings,-332000000.0,3871700000.0,-400000000.0,-210000000.0
Total Cash From Financing Activities,-383800000.0,4698600000.0,-409600000.0,-413700000.0
Change To Operating Activities,7600000.0,72700000.0,-61600000.0,4900000.0
Issuance Of Stock,9000000.0,4600000.0,6100000.0,9900000.0
Net Income,-573400000.0,-929500000.0,140200000.0,193800000.0
Change In Cash,-76300000.0,140000000.0,4200000.0,25800000.0
Repurchase Of Stock,-16900000.0,-13200000.0,-15700000.0,-190400000.0
Effect Of Exchange Rate,-8500000.0,-100000.0,-16000000.0,19400000.0
Total Cash From Operating Activities,436200000.0,596400000.0,494100000.0,586300000.0
Depreciation,823300000.0,770900000.0,357500000.0,378000000.0
Other Cashflows From Investing Activities,-500000.0,2700000.0,5100000.0,-7600000.0
Dividends Paid,-14300000.0,-40700000.0,-40700000.0,-40700000.0
Change To Inventory,-100500000.0,489100000.0,-48500000.0,53700000.0
Change To Account Receivables,228400000.0,258800000.0,65100000.0,96700000.0
Other Cashflows From Financing Activities,-29600000.0,-123800000.0,-123800000.0,-23200000.0
Change To Netincome,226000000.0,208400000.0,42200000.0,13900000.0
Capital Expenditures,-121200000.0,-104100000.0,-82300000.0,-68700000.0
Investments,,9300000.0,9300000.0,9900000.0
