,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-296314000.0,91616000.0,-35503000.0,-721000.0
Change To Liabilities,81606000.0,27607000.0,49749000.0,29109000.0
Total Cashflows From Investing Activities,-321683000.0,70074000.0,-48196000.0,-14759000.0
Net Borrowings,600000000.0,600000000.0,600000000.0,600000000.0
Total Cash From Financing Activities,423448000.0,-74258000.0,-101460000.0,-54229000.0
Change To Operating Activities,-82270000.0,-79678000.0,-54816000.0,-19413000.0
Net Income,-61373000.0,-90433000.0,10617000.0,98548000.0
Change In Cash,103536000.0,-46059000.0,-47857000.0,91685000.0
Repurchase Of Stock,-100497000.0,-64772000.0,-92028000.0,-44952000.0
Effect Of Exchange Rate,2334000.0,290000.0,-2557000.0,2438000.0
Total Cash From Operating Activities,-563000.0,-42165000.0,104356000.0,158235000.0
Depreciation,21348000.0,21396000.0,25295000.0,24713000.0
Dividends Paid,-9628000.0,-9486000.0,-9432000.0,-9277000.0
Change To Account Receivables,-32321000.0,1088000.0,25779000.0,-30379000.0
Other Cashflows From Financing Activities,-66427000.0,-66427000.0,-66427000.0,-66427000.0
Change To Netincome,24332000.0,48703000.0,30461000.0,56944000.0
Capital Expenditures,-25369000.0,-10608000.0,-11893000.0,-13741000.0
