,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-2619000.0,22266000.0,-107419000.0,-188550000.0
Change To Liabilities,0.0,0.0,81606000.0,0.0
Total Cashflows From Investing Activities,-4996000.0,15489000.0,-110982000.0,-191297000.0
Total Cash From Financing Activities,-25923000.0,-34794000.0,-26182000.0,-35663000.0
Change To Operating Activities,-46684000.0,-30618000.0,-48595000.0,11381000.0
Issuance Of Stock,2858000.0,2288000.0,2288000.0,2288000.0
Net Income,37291000.0,-6617000.0,4006000.0,-19267000.0
Change In Cash,-32830000.0,809000.0,-109319000.0,-230893000.0
Repurchase Of Stock,-26343000.0,-34655000.0,-23760000.0,-33250000.0
Effect Of Exchange Rate,329000.0,-1536000.0,2151000.0,1125000.0
Total Cash From Operating Activities,-2240000.0,21650000.0,25694000.0,-5058000.0
Depreciation,8498000.0,7006000.0,5671000.0,5543000.0
Dividends Paid,-2438000.0,-2427000.0,-2422000.0,-2413000.0
Change To Netincome,-11726000.0,39710000.0,2539000.0,-15948000.0
Capital Expenditures,-2377000.0,-1784000.0,-3563000.0,-2747000.0
Change To Account Receivables,,,-32321000.0,-32321000.0
