,2021-06-30,2020-06-30,2019-06-30,2018-06-30
Change To Liabilities,-10362000.0,-31569000.0,-33527000.0,43287000.0
Total Cashflows From Investing Activities,-2364000.0,252464000.0,-32042000.0,-93273000.0
Net Borrowings,-52094000.0,-347959000.0,-75957000.0,-41432000.0
Total Cash From Financing Activities,-162443000.0,-404282000.0,-80616000.0,-48121000.0
Change To Operating Activities,54952000.0,-39351000.0,-3580000.0,-13710000.0
Net Income,77364000.0,-80407000.0,-183314000.0,9694000.0
Change In Cash,38100000.0,-1755000.0,-73491000.0,-33975000.0
Repurchase Of Stock,-110349000.0,-62152000.0,-3532000.0,-7193000.0
Effect Of Exchange Rate,6148000.0,-1103000.0,-2102000.0,197000.0
Total Cash From Operating Activities,196759000.0,151166000.0,41269000.0,107222000.0
Depreciation,49569000.0,52088000.0,50898000.0,54335000.0
Change To Inventory,-38522000.0,33236000.0,30550000.0,-28434000.0
Change To Account Receivables,-2890000.0,33856000.0,26658000.0,-26093000.0
Change To Netincome,66648000.0,183313000.0,153584000.0,68143000.0
Capital Expenditures,-71553000.0,-60893000.0,-75792000.0,-69456000.0
Other Cashflows From Investing Activities,,297592000.0,36605000.0,-12187000.0
Other Cashflows From Financing Activities,,5829000.0,-1127000.0,504000.0
