,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-44678000.0,-1956000.0,20660000.0,15612000.0
Total Cashflows From Investing Activities,23604000.0,-724000.0,-17516000.0,-7728000.0
Net Borrowings,-25177000.0,-38206000.0,4728000.0,6561000.0
Total Cash From Financing Activities,-51487000.0,-48786000.0,-26211000.0,-35959000.0
Change To Operating Activities,-583000.0,854000.0,18353000.0,36328000.0
Net Income,40485000.0,34254000.0,2140000.0,485000.0
Change In Cash,22857000.0,-7607000.0,23368000.0,-518000.0
Repurchase Of Stock,-26310000.0,-10580000.0,-30939000.0,-42520000.0
Effect Of Exchange Rate,498000.0,-84000.0,3234000.0,2500000.0
Total Cash From Operating Activities,50242000.0,41987000.0,63861000.0,40669000.0
Depreciation,11801000.0,12814000.0,11193000.0,13761000.0
Change To Inventory,21782000.0,-1792000.0,-13550000.0,-44962000.0
Change To Account Receivables,17831000.0,-11198000.0,-5948000.0,-3575000.0
Change To Netincome,3604000.0,9011000.0,31013000.0,23020000.0
Capital Expenditures,-18491000.0,-23391000.0,-17516000.0,-12155000.0
