,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,11538000.0,109400000.0,-1515000.0,-41204000.0
Change To Liabilities,52176000.0,11774000.0,41957000.0,4891000.0
Total Cashflows From Investing Activities,-186739000.0,90710000.0,-8691000.0,-48833000.0
Total Cash From Financing Activities,12681000.0,3030000.0,11058000.0,4527000.0
Change To Operating Activities,-10407000.0,-2455000.0,-8199000.0,639000.0
Issuance Of Stock,12681000.0,3275000.0,11121000.0,5119000.0
Net Income,-9362000.0,-13068000.0,-16160000.0,-15150000.0
Change In Cash,-122215000.0,144608000.0,26581000.0,-7530000.0
Effect Of Exchange Rate,120000.0,-782000.0,386000.0,506000.0
Total Cash From Operating Activities,51723000.0,51650000.0,23828000.0,36270000.0
Depreciation,4555000.0,4047000.0,3840000.0,3666000.0
Change To Account Receivables,-34131000.0,9223000.0,-42995000.0,2431000.0
Change To Netincome,43073000.0,37160000.0,33862000.0,28704000.0
Capital Expenditures,-3229000.0,-998000.0,-1079000.0,-1412000.0
Repurchase Of Stock,,-245000.0,-63000.0,-118000.0
Net Borrowings,,,,-474000.0
