,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,8700000.0,14800000.0,21800000.0,-15500000.0
Total Cashflows From Investing Activities,-41700000.0,-40300000.0,-122600000.0,-258300000.0
Net Borrowings,1771300000.0,-193000000.0,25100000.0,3400000.0
Total Cash From Financing Activities,-283900000.0,-499800000.0,-290500000.0,-114800000.0
Change To Operating Activities,256200000.0,82800000.0,144800000.0,64600000.0
Issuance Of Stock,1600000.0,1600000.0,1600000.0,1600000.0
Net Income,342000000.0,436500000.0,385500000.0,373300000.0
Change In Cash,380500000.0,380500000.0,380500000.0,380500000.0
Effect Of Exchange Rate,14800000.0,-5100000.0,-7900000.0,9300000.0
Total Cash From Operating Activities,691300000.0,545200000.0,421000000.0,363800000.0
Depreciation,78300000.0,84500000.0,86400000.0,66100000.0
Change To Inventory,-7000000.0,25300000.0,-37900000.0,13200000.0
Change To Account Receivables,-92800000.0,-111900000.0,-193600000.0,-136600000.0
Other Cashflows From Financing Activities,-2056800000.0,-306800000.0,-315600000.0,-118200000.0
Change To Netincome,105100000.0,13200000.0,14000000.0,-1300000.0
Capital Expenditures,-35700000.0,-38000000.0,-42400000.0,-68400000.0
