,2021-07-03,2021-04-03,2021-01-02,2020-09-26
Intangible Assets,343545000.0,344426000.0,345403000.0,346102000.0
Capital Surplus,31521000.0,21904000.0,17752000.0,9258000.0
Total Liab,2218422000.0,2280864000.0,2454547000.0,2459740000.0
Total Stockholder Equity,1097504000.0,1029609000.0,938033000.0,821881000.0
Other Current Liab,18049000.0,89568000.0,78722000.0,113769000.0
Total Assets,3315926000.0,3310473000.0,3392580000.0,3281621000.0
Common Stock,440000.0,440000.0,438000.0,436000.0
Retained Earnings,1092806000.0,1038799000.0,952603000.0,853589000.0
Other Liab,114768000.0,116150000.0,117988000.0,122649000.0
Good Will,213195000.0,212271000.0,211776000.0,209507000.0
Treasury Stock,-27263000.0,-31534000.0,-32760000.0,-41402000.0
Other Assets,12597000.0,12311000.0,13824000.0,15974000.0
Cash,1120901000.0,1053690000.0,1102323000.0,831175000.0
Total Current Liabilities,628336000.0,656859000.0,792532000.0,760906000.0
Other Stockholder Equity,-27263000.0,-31534000.0,-32760000.0,-41402000.0
Property Plant Equipment,759065000.0,808190000.0,855353000.0,893631000.0
Total Current Assets,1971024000.0,1917875000.0,1946024000.0,1797507000.0
Long Term Investments,16500000.0,15400000.0,20200000.0,18900000.0
Net Tangible Assets,540764000.0,472912000.0,380854000.0,266272000.0
Net Receivables,163957000.0,240212000.0,186512000.0,263231000.0
Long Term Debt,990437000.0,989980000.0,989530000.0,989086000.0
Inventory,619617000.0,560683000.0,599262000.0,646608000.0
Accounts Payable,356826000.0,334831000.0,472140000.0,473473000.0
Deferred Long Term Asset Charges,,,3080000.0,
