,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,14100000.0,-2414800000.0,-825118000.0,-500338000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1325000000.0,-4058900000.0,-1945562000.0,-1533703000.0
Net Borrowings,-2136200000.0,-100000.0,-83755000.0,-5899000.0
Total Cash From Financing Activities,1435600000.0,6633600000.0,2978439000.0,1267261000.0
Change To Operating Activities,60100000.0,-89900000.0,30086000.0,-2521000.0
Issuance Of Stock,69800000.0,209200000.0,539000.0,73000.0
Net Income,223800000.0,192500000.0,193595000.0,135769000.0
Change In Cash,-1950700000.0,2674800000.0,1252961000.0,-99728000.0
Repurchase Of Stock,-100000.0,-12800000.0,-170000.0,-515000.0
Total Cash From Operating Activities,-2061300000.0,100100000.0,220084000.0,166714000.0
Depreciation,12700000.0,9000000.0,8604000.0,13624000.0
Other Cashflows From Investing Activities,-25100000.0,-22600000.0,-35685000.0,-39948000.0
Dividends Paid,-25800000.0,-25300000.0,-25272000.0,-25208000.0
Other Cashflows From Financing Activities,3527900000.0,6462600000.0,3087097000.0,1298810000.0
Change To Netincome,-2357900000.0,-11500000.0,-12201000.0,19842000.0
Capital Expenditures,-3200000.0,-10400000.0,6303000.0,-13385000.0
