Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Capital Surplus,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-13,52.70000076293945,52.959999084472656,52.2599983215332,52.43999862670898,50.18022918701172,620600,WAL,1.0307017110412708,1.1367276888741646,1.127383547737396,1.0098252549340063,0.0208764561072642,0.0284781904868896,0.0504929438937789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,52.58000183105469,52.97999954223633,52.470001220703125,52.959999084472656,50.67782211303711,767700,WAL,1.0226586044728871,1.128210048004172,1.1197129490073947,1.0047827275420922,0.0178758769307949,0.0131482828624642,0.0341189516471882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,53.40999984741211,53.40999984741211,51.869998931884766,51.93999862670898,49.7017707824707,575900,WAL,1.0442819149650615,1.1528688916841874,1.152291104604099,1.016827126331923,0.0274547886331384,0.031873121514871,0.0653528182892986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,52.15999984741211,52.58000183105469,52.130001068115234,52.2599983215332,50.00798797607422,682700,WAL,1.0470723289904094,1.1438957734871154,1.1285877790215095,1.016900814218988,0.0301715147714214,0.0273120493898089,0.0525924345968542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,51.81999969482422,52.81999969482422,51.81999969482422,52.7400016784668,50.46730041503906,820600,WAL,1.048729600822392,1.1196435293317308,1.1287447939106707,1.0195478153138224,0.0291817855085696,0.0030926269925293,0.0509112525928465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,53.43000030517578,56.11000061035156,53.38999938964844,55.900001525878906,53.49113845825195,1834500,WAL,0.990518657280814,1.062790548908919,1.0586760550865078,1.0187296628598663,-0.0282110055790523,-0.0541349768686254,-0.0067979541379563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,56.5099983215332,56.5099983215332,54.97999954223633,55.09999847412109,52.7255973815918,1192600,WAL,0.9990925862298116,1.0827587115013864,1.0635209173633429,1.0231439317955078,-0.0240513455656962,-0.0314794414632957,-0.0049362345022456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,55.45000076293945,56.54999923706055,55.45000076293945,55.88999938964844,53.48155975341797,861800,WAL,0.9781714809053152,1.04669886382684,1.0665593190236426,1.023176662025299,-0.045005181119984,-0.0540940200195545,-0.0128215012742105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,56.09999847412109,56.66999816894531,55.650001525878906,56.15999984741211,53.73992538452149,1029500,WAL,0.974359008941126,1.0445156765180494,1.067841936727472,1.028738706809164,-0.0543796978680379,-0.0636981450365161,-0.0259793255578324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,56.13999938964844,56.59999847412109,56.0099983215332,56.20000076293945,53.778202056884766,447700,WAL,1.01174374449952,1.066548051009698,1.0765124897207925,1.0357335667629224,-0.0239898222634022,-0.0378204796777432,-0.0145095446000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,56.06999969482422,56.54999923706055,55.77999877929688,56.25,53.8260498046875,731000,WAL,1.045155496288636,1.0664888942561737,1.091377811304409,1.0327543330408862,0.0124011632477498,-0.011930059339867,-0.0047509874306606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,55.84000015258789,56.369998931884766,55.18000030517578,55.77999877929688,53.37629699707031,558600,WAL,1.0430261667222689,1.0283256276534285,1.100573845170007,1.0448229351223306,-0.0017967684000617,-0.0177853059190502,-0.00981564722486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,55.70000076293945,56.40999984741211,55.47999954223633,55.79999923706055,53.39543914794922,632600,WAL,1.043010599048645,1.041039432335993,1.1041218395498444,1.0378093145840102,0.0052012844646347,-0.0126169360784982,-0.003458111578579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,56.2599983215332,57.040000915527344,55.77999877929688,56.02999877929688,53.61553192138672,995400,WAL,1.0515794034716497,1.051400890359936,1.0978046942758408,1.0388512590749122,0.0127281443967375,-0.0031831279919138,-0.0116379119832277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,55.900001525878906,56.75,55.68999862670898,56.5099983215332,54.0748405456543,649700,WAL,1.028844628315472,1.0046010710812645,1.0900725517701624,1.0310647944789963,-0.0022201661635243,-0.0134452710387349,-0.0144294595154197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,56.04999923706055,56.709999084472656,55.97999954223633,56.68000030517578,54.23751449584961,557300,WAL,1.0248765670146214,1.0215243466416148,1.088743883738116,1.0262436118253355,-0.0013670448107143,-0.0041120589261376,-0.0190664349512501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,56.4900016784668,56.81999969482422,56.369998931884766,56.45000076293945,54.01742935180664,378500,WAL,1.0398582096693263,1.026040749713372,1.1002657068030477,1.0311845275729687,0.0086736820963575,-0.0100701794890725,-0.005462577533059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,56.47999954223633,56.75,54.41999816894531,54.560001373291016,52.2088737487793,468700,WAL,1.0808284640277102,1.0648826708688426,1.125916367260175,1.0414917955670933,0.0393366684606169,0.0189728608411765,0.0140900081651049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,54.43999862670898,54.95000076293945,53.68999862670898,54.619998931884766,52.26628112792969,625200,WAL,1.0607838297293424,1.098315837659689,1.1342001177699157,1.0390384642435906,0.0217453654857517,0.0373110745619504,0.019546812368564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,54.060001373291016,54.31999969482422,52.88999938964844,53.66999816894531,51.35722351074219,629300,WAL,1.0909260262283529,1.1242779834610266,1.1559531212536176,1.0401272810196784,0.0507987452086744,0.0487031307269343,0.0432741284272941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,53.75,54.0,53.33000183105469,53.41999816894531,51.11799240112305,349400,WAL,1.072632240756253,1.1448897130842464,1.15780616442573,1.0393664161720684,0.0332658245841845,0.0689964644438285,0.0444682040708019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,53.04999923706055,53.77000045776367,52.720001220703125,53.75,51.43377304077149,760300,WAL,1.0474419929311272,1.1060465895896736,1.1443722509475782,1.0305050740272153,0.0169369189039119,0.0393793748233528,0.0327396901169714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,53.43999862670898,54.2599983215332,53.22999954223633,54.04999923706055,51.720848083496094,320400,WAL,1.061979701009934,1.1084181583102908,1.1417206864277332,1.043144349882203,0.018835351127731,0.0434773758674684,0.0280684655894822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,53.209999084472656,54.4900016784668,52.97999954223633,54.15999984741211,51.82611083984375,514700,WAL,1.074039901945428,1.0849333986166838,1.1059823475861452,1.0570826794517585,0.0169572224936696,0.0169836803430867,-0.0046457518445026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,54.41999816894531,54.75,54.18999862670898,54.2400016784668,51.90266036987305,366500,WAL,1.075405643595742,1.0997418706830993,1.121681355928217,1.0412088647392546,0.0341967788564874,0.0292626583454811,0.0094666451650688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,53.84999847412109,54.900001525878906,53.7599983215332,54.720001220703125,52.36198043823242,385200,WAL,1.0570175135044722,1.1006944366026905,1.1012425782502435,1.0392013474275237,0.0178161660769484,0.025373388923725,0.0013032063325677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,54.869998931884766,55.31999969482422,54.56999969482422,55.310001373291016,52.926551818847656,282900,WAL,1.0556861720215494,1.0719581086806198,1.1063099909776135,1.0381241126825425,0.0175620593390068,0.0142485480517611,-0.0008579608115182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,55.38999938964844,55.47999954223633,54.84000015258789,55.369998931884766,52.98397064208984,429200,WAL,1.047498637453085,1.0558063217857034,1.1175726433698143,1.03199537924298,0.0155032582101048,0.0132047819822567,0.0120031781504097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,55.380001068115234,55.65999984741211,55.040000915527344,55.04999923706055,52.67775344848633,372500,WAL,1.0379656049967425,1.075204373445823,1.1215259555670198,1.0328322263084138,0.0051333786883287,0.0407007271274433,0.0119019168710094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,55.68999862670898,55.7400016784668,54.619998931884766,54.66999816894531,52.31413650512695,144800,WAL,1.0413387588025145,1.092921186098391,1.1523688082336112,1.032019884081241,0.0093188747212737,0.0502101641036822,0.0353437367443749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,54.66999816894531,55.2400016784668,54.40999984741211,54.720001220703125,52.36198043823242,289100,WAL,1.0460525678330752,1.1120248828915478,1.15021922387543,1.0369551897736955,0.0090973780593794,0.0549936461011795,0.0331517283896305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,54.77999877929688,56.86000061035156,54.63999938964844,56.86000061035156,54.409759521484375,596000,WAL,0.9957791355539488,1.0854731535549689,1.1143159259161624,1.020376345675996,-0.0245972101220471,0.0320599738015845,0.0029166758850276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,57.25,59.70000076293945,57.20000076293945,58.790000915527344,56.256591796875,1015000,WAL,0.967341405846537,1.056472196183607,1.0625958139671132,1.026253639124301,-0.0589122332777638,0.0024188415283972,-0.0496884494751039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,59.25,59.400001525878906,57.90999984741211,58.18000030517578,55.6728744506836,809200,WAL,0.9795462752264408,1.058955031104588,1.0778617831195856,1.0246409570196735,-0.0450946817932327,0.0095298486307398,-0.0329399188143495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,58.27000045776367,58.4900016784668,56.0,58.20000076293945,55.69200897216797,840100,WAL,0.9816153156659424,1.0704468137775676,1.0682131490179754,1.029880242563007,-0.0482649268970645,0.0022065380862259,-0.0409507816504153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,59.63999938964844,60.25,58.7599983215332,58.91999816894531,56.38098907470703,884900,WAL,0.981839707311357,1.050577072786097,1.0502376261659554,1.036157586789428,-0.0543178794780709,-0.0200342251674616,-0.0671730962891545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,59.02999877929688,59.22999954223633,57.959999084472656,58.13999938964844,55.63460922241211,670100,WAL,0.9888199478356112,1.0672513190401802,1.0576193722020817,1.0465343935592823,-0.0577144457236711,-0.0041583359850261,-0.0674058368527821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,57.86000061035156,58.4900016784668,57.63999938964844,58.09000015258789,55.58675765991211,390400,WAL,1.009640169821919,1.0339129829083495,1.0618006709564782,1.048372731047773,-0.038732561225854,-0.0352263616779737,-0.0661816841245677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,57.93999862670898,58.81999969482422,57.31999969482422,58.70000076293945,56.17046737670898,456400,WAL,1.0013628753382655,1.025212990019322,1.052470293046042,1.0387885930282448,-0.0374257176899792,-0.0318058228894519,-0.0621407097369648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,59.09999847412109,59.16999816894531,58.40999984741211,58.970001220703125,56.428836822509766,690600,WAL,1.003052429136127,1.0295065445749094,1.0373070616078532,1.0447156071702373,-0.0416631780341103,-0.0274754927163751,-0.0765188060964157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,58.93999862670898,59.18000030517578,57.709999084472656,57.93999862670898,55.4432258605957,524700,WAL,1.022091687904639,1.0421124542275002,1.0522953969864957,1.0484619827112251,-0.0263702948065862,-0.0025110656071507,-0.0521557944544235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,58.02000045776367,58.77999877929688,57.70000076293945,58.54999923706055,56.02693176269531,577800,WAL,1.000853945265254,1.0286935005110598,1.0281811469692772,1.0415757419863072,-0.0407217967210531,-0.0200937063375332,-0.0793153249601577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,58.52999877929688,58.56999969482422,57.209999084472656,57.29999923706055,54.83080673217773,531800,WAL,1.0307154097518036,1.0462476711591495,1.032111653286898,1.0495576207370112,-0.0188422109852075,-0.0026281209962397,-0.0583825582512025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,57.66999816894531,57.66999816894531,56.040000915527344,56.29999923706055,53.87389373779297,725200,WAL,1.0383658443084398,1.0239788120105493,1.0511545298858194,1.0539026313731312,-0.0155367870646914,-0.0067476807243258,-0.0492976344258457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,56.31999969482422,57.95000076293945,56.130001068115234,57.400001525878906,54.926490783691406,1677500,WAL,1.0385017345376129,0.9714286408795269,1.003310101988728,1.0520989179928428,-0.0135971834552299,-0.0292945567332444,-0.0705244595828713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,57.83000183105469,58.58000183105469,57.619998931884766,58.16999816894531,55.66331100463867,734300,WAL,1.0271618250328625,0.9962179451024662,0.9920920670324292,1.049480051520865,-0.0223182264880026,-0.0196755433045185,-0.0793003088809712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,58.720001220703125,58.84999847412109,58.18999862670898,58.33000183105469,55.81641387939453,575300,WAL,1.0265730349595523,0.974970027893776,0.9705127236050344,1.0585213557872055,-0.0319483208276534,-0.0296369403986079,-0.1070619898621196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,58.900001525878906,58.9900016784668,57.27000045776367,57.84000015258789,55.34753036499024,338900,WAL,1.0335407146297857,0.9917012330878516,0.9877248109676304,1.0561912314345747,-0.022650516804789,-0.0104261471556057,-0.0927312449628356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,58.41999816894531,58.66999816894531,57.86000061035156,58.38999938964844,55.87382888793945,363200,WAL,1.0113032787831,0.995204611678209,0.9821886942087552,1.054691754118366,-0.043388475335266,-0.0187917767301926,-0.0962017474681526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,58.380001068115234,58.380001068115234,57.36000061035156,58.0,55.50063705444336,252000,WAL,1.024310339862256,0.974310267693136,0.9929310003416691,1.0628648969920689,-0.0385545571298127,-0.0168276325121392,-0.0952118140172553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,57.88999938964844,58.08000183105469,56.95000076293945,57.13999938964844,54.677696228027344,279500,WAL,1.044102144427398,1.0026250520636024,1.009625330433818,1.054562443450246,-0.0104602990228481,0.0012136880719104,-0.087330907189187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,57.18999862670898,57.58000183105469,56.7599983215332,56.93000030517578,54.47673797607422,254000,WAL,1.0275778232935944,1.012295992857518,1.036711937398246,1.0427572783556516,-0.0151794550620572,0.0003482704483483,-0.0675689356934294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,57.09000015258789,57.27000045776367,56.75,57.2400016784668,54.77338409423828,192000,WAL,1.0248078596434145,1.012928078769154,1.0216633141841838,1.039387058829826,-0.0145791991864114,-0.0028158871888779,-0.0802500843938711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,57.25,57.41999816894531,56.61000061035156,56.619998931884766,54.18010330200195,271100,WAL,1.0586365306626655,0.9886966046372352,1.0266690342434257,1.0452598484191695,0.0133766822434959,-0.0113481340034173,-0.0751119590613438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,57.22999954223633,57.40999984741211,56.5,56.869998931884766,54.41933059692383,389300,WAL,1.054862007832633,0.985053591127418,0.997714097610766,1.0173995405954512,0.0374624672371817,-0.008455027601235,-0.1028817123455611,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-03,56.61000061035156,57.25,56.2400016784668,56.9900016784668,54.534156799316406,338100,WAL,1.00649239545987,1.0052640628346698,0.9891209321449752,0.9765980219270426,0.0298943735328273,0.0013152705108143,-0.1063275287405389,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-04,57.52000045776367,58.18000030517578,57.06999969482422,57.130001068115234,54.66812896728516,611800,WAL,1.0168037339118865,0.9985996713958808,0.9975493551636104,0.9849127815791188,0.0318909523327676,0.0002427350768886,-0.092045504619587,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-05,57.40999984741211,57.970001220703125,57.150001525878906,57.84999847412109,55.35709381103516,425200,WAL,1.0183232918927223,1.005185945244919,0.991011216598112,0.9789917900086822,0.0393315018840401,0.0055591261632638,-0.0988781542902865,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-08,57.880001068115234,57.880001068115234,57.150001525878906,57.4900016784668,55.01261138916016,348000,WAL,0.9874761688083938,0.9923465591621682,1.017220519254049,0.942840182406444,0.0446359864019498,0.0006220746878513,-0.0701294863990054,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-09,57.75,58.86000061035156,57.63999938964844,58.650001525878906,56.12262344360352,726500,WAL,0.987212253442022,0.981244692758239,0.9909633556728292,0.9530778204901076,0.0341344329519143,-0.019979554289176,-0.0983344626780489,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-10,58.7400016784668,59.72999954223633,58.59999847412109,58.77999877929688,56.24702072143555,715400,WAL,0.9853692337627205,0.9697174987363358,0.9948963768222588,0.966664672858564,0.0187045609041565,-0.0435570792598724,-0.0908886626373902,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
2018-01-11,59.13999938964844,59.400001525878906,58.790000915527344,59.150001525878906,56.60108184814453,507900,WAL,0.982248450123517,0.9570583827583292,1.0081149730475896,0.9609362737659176,0.0213121763575994,-0.0478153870898214,-0.0669666331591314,10853000.0,18099387000.0,2229698000.0,20329085000.0,10000.0,105500000.0,848466000.0,279489000.0,289895000.0,-43318000.0,15438603000.0,311268000.0,17442993000.0,5780000.0,-3145000.0,118719000.0,449423000.0,4021592000.0,1928950000.0,1300000.0,376905000.0,28540000.0,16972532000.0,1424540000.0,-1056447000.0,0.0,-2955527000.0,294289000.0,2703993000.0,-93564000.0,325492000.0,132277000.0,-13811000.0,383811000.0,13393000.0,-16831000.0,-51300000.0,2422669000.0,138490000.0,-8862000.0,846000.0
