,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-59365000.0,27969000.0,-100188000.0,130199000.0
Change To Liabilities,33099000.0,29427000.0,38909000.0,15115000.0
Total Cashflows From Investing Activities,-432717000.0,-291974000.0,-387578000.0,-86578000.0
Total Cash From Financing Activities,-104851000.0,-201735000.0,-166535000.0,-285894000.0
Change To Operating Activities,-119112000.0,-121641000.0,60749000.0,62493000.0
Net Income,355766000.0,350158000.0,176553000.0,176253000.0
Change In Cash,127355000.0,228329000.0,65982000.0,97800000.0
Repurchase Of Stock,-102956000.0,-201037000.0,-166348000.0,-285920000.0
Effect Of Exchange Rate,1076000.0,406000.0,-1457000.0,2056000.0
Total Cash From Operating Activities,663847000.0,721632000.0,621552000.0,468216000.0
Depreciation,423072000.0,376730000.0,201979000.0,163348000.0
Change To Inventory,-394000.0,-4530000.0,-1722000.0,-5250000.0
Change To Account Receivables,3010000.0,-2630000.0,-8298000.0,-140000.0
Other Cashflows From Financing Activities,-1895000.0,-698000.0,-187000.0,-187000.0
Change To Netincome,223657000.0,126201000.0,138943000.0,60570000.0
Capital Expenditures,-373352000.0,-333912000.0,-287390000.0,-216777000.0
Issuance Of Stock,,,,26000.0
