Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2017-10-13,80.47000122070312,80.62999725341797,79.69999694824219,80.4800033569336,78.616943359375,248000,WWD,0.9745210820924493,1.0017744709097405,0.922696535875658,1.0098252549340063,-0.0353041728415572,-0.1064750274775345,-0.1541940679679589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,80.47000122070312,80.94000244140625,79.98999786376953,80.20999908447266,78.3531723022461,179400,WWD,0.9633177788270136,1.0116397353939035,0.9200478641140568,1.0047827275420922,-0.0414649487150785,-0.1034220297478041,-0.1655461332461496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,79.95999908447266,80.75,79.16000366210938,79.33000183105469,77.4935531616211,194600,WWD,0.982335940834292,0.9457238116475596,0.9235492730058918,1.016827126331923,-0.034491185497631,-0.1752719585217567,-0.1633890133089084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,79.68000030517578,80.45999908447266,78.47000122070312,80.2300033569336,78.3727035522461,190800,WWD,0.9575850669561654,0.927125879304358,0.8998061517257734,1.016900814218988,-0.0593157472628225,-0.1894578447929484,-0.1761891926988819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,79.80999755859375,80.51000213623047,79.44000244140625,80.51000213623047,78.64623260498047,128100,WWD,0.9609721041810988,0.9156912004760428,0.8980474896052402,1.0195478153138224,-0.0585757111327236,-0.2008597018631587,-0.179786051712584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,80.83000183105469,81.58000183105469,80.5,81.36000061035156,79.47654724121094,174000,WWD,0.9510557110150089,0.9349297072615832,0.8895289018589537,1.0187296628598663,-0.0676739518448574,-0.1819958185159613,-0.1759451073655104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,81.37000274658203,81.77999877929688,80.72000122070312,80.80999755859375,78.93927001953125,99800,WWD,0.9502164355726758,0.9301386873222144,0.8870146195009668,1.0231439317955078,-0.072927496222832,-0.1840994656424677,-0.1814425323646217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,81.20999908447266,81.47000122070312,80.44999694824219,80.80999755859375,78.93927001953125,207600,WWD,0.944391502318414,0.9177454940344426,0.8953347377064518,1.023176662025299,-0.0787851597068853,-0.1830473898119519,-0.1840460825914014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,80.5199966430664,80.73999786376953,79.6500015258789,80.27999877929688,78.42155456542969,206200,WWD,0.9528715705131012,0.9670935618409416,0.9101203731538584,1.028738706809164,-0.0758671362960627,-0.1411202597136239,-0.1837008891314461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,77.26000213623047,79.29000091552734,74.05000305175781,78.5,76.68276977539062,338800,WWD,0.986981049777912,1.0377591641955937,0.9409841682847536,1.0357335667629224,-0.0487525169850103,-0.0666093664918476,-0.1500378660361075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,78.30999755859375,79.12999725341797,77.1500015258789,79.12000274658203,77.28840637207031,284000,WWD,0.9703862039855302,1.0350702730193029,0.9383034893378766,1.0327543330408862,-0.0623681290553559,-0.0433486805767378,-0.157825309397193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,79.06999969482422,79.33999633789062,77.69999694824219,78.12000274658203,76.31153869628906,311500,WWD,0.9916543245127674,1.0046028385854222,0.948773212897106,1.0448229351223306,-0.0531686106095632,-0.0415080949870565,-0.1616162794977609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,78.27999877929688,78.51000213623047,77.30999755859375,77.33000183105469,75.53984069824219,349600,WWD,0.990646346619254,1.02263634213291,0.959374044934946,1.0378093145840102,-0.0471629679647561,-0.0310200262815811,-0.1482059061934774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,78.05000305175781,78.80000305175781,77.38999938964844,77.87999725341797,76.07711029052734,196400,WWD,0.98673690495758,0.9923952866441714,0.9471871004582124,1.0388512590749122,-0.0521143541173321,-0.0621887317076783,-0.1622555058008561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,77.80999755859375,78.86000061035156,77.2699966430664,78.33000183105469,76.51667785644531,289300,WWD,0.9703281240745768,1.0603414392023924,0.944051735363779,1.0310647944789963,-0.0607366704044195,0.0422950970823929,-0.1604502759218031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,78.25,78.43000030517578,77.41999816894531,77.98999786376953,76.18456268310547,265000,WWD,0.972503578380324,0.9197241084542908,0.958846798655232,1.0262436118253355,-0.0537400334450117,-0.1059122971134617,-0.1489635200341341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,77.94999694824219,78.56999969482422,77.5199966430664,78.44999694824219,76.63390350341797,345400,WWD,0.9673118551048384,0.9106289285572418,0.9660159296192098,1.0311845275729687,-0.0638726724681303,-0.1254820006452026,-0.1397123547168969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,78.5,78.66000366210938,78.13999938964844,78.23999786376953,76.42876434326172,314100,WWD,0.9620999731374688,0.8946401813355619,0.964149750975052,1.0414917955670933,-0.0793918224296245,-0.1512696286921041,-0.1476766081200181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,77.7300033569336,78.1500015258789,77.05999755859375,77.2699966430664,75.48121643066406,346200,WWD,0.9654934151542724,0.9363301505618754,0.994339197737822,1.0390384642435906,-0.0735450490893181,-0.1246746125358632,-0.1203141076635296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,75.36000061035156,82.94000244140625,74.83000183105469,82.05000305175781,80.15057373046875,931300,WWD,0.9245041833341328,0.8894721391545911,0.9208498104230396,1.0401272810196784,-0.1156230976855456,-0.1861027135795011,-0.1918291824032838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,81.56999969482422,81.93000030517578,78.68000030517578,79.22000122070312,77.50416564941406,425300,WWD,0.9661701297006112,0.9349323422281716,0.9512788442058996,1.0393664161720684,-0.0731962864714571,-0.1409609064122462,-0.1620591161490284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,78.48999786376953,80.12000274658203,78.08999633789062,79.54000091552734,77.81722259521484,538400,WWD,0.9583858636842664,0.9260065459051132,0.9484615122917344,1.0305050740272153,-0.0721192103429488,-0.1406606688612075,-0.1631710485388724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,79.1500015258789,80.44000244140625,78.0,78.30999755859375,76.6138687133789,448300,WWD,0.9833995108312314,0.9437495749075402,0.957846362846675,1.043144349882203,-0.0597448390509716,-0.1211912075352821,-0.1558058579915758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,78.0,78.16000366210938,76.91000366210938,77.1500015258789,75.47900390625,464000,WWD,1.0082953071528842,0.9514457630627308,0.9718576951565846,1.0570826794517585,-0.0487873722988743,-0.1165039552108663,-0.1387704042740632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,77.4000015258789,78.19999694824219,75.0,77.80999755859375,76.12470245361328,611600,WWD,0.9938311155636548,0.938739706290464,0.9881272627068628,1.0412088647392546,-0.0473777491755997,-0.1317395060471541,-0.1240874480562853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,77.37000274658203,77.73999786376953,76.69000244140625,76.70999908447266,75.04853057861328,239200,WWD,1.014209250382316,0.9507641793879104,0.991565617991532,1.0392013474275237,-0.0249920970452077,-0.124556868291055,-0.1083737539261437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,76.9000015258789,77.3499984741211,76.52999877929688,77.25,75.57683563232422,391300,WWD,1.0089321560140223,0.9288129919552852,0.9872334029241046,1.0381241126825425,-0.0291919566685201,-0.1288965686735734,-0.1199345488650271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,77.62999725341797,78.44000244140625,77.11000061035156,77.26000213623047,75.58662414550781,312500,WWD,1.0033650978219069,0.9185770276230936,0.990743583765086,1.03199537924298,-0.0286302814210732,-0.1240245121803531,-0.1148258814543186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,77.37000274658203,77.80000305175781,76.5999984741211,76.66999816894531,75.00939178466797,145500,WWD,1.008999524087102,0.920026595790668,1.002295956794961,1.0328322263084138,-0.0238327022213118,-0.1144770505277116,-0.1073280819010493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,76.27999877929688,76.87999725341797,75.23999786376953,76.19999694824219,74.54957580566406,413300,WWD,1.0124672486803783,0.9246491942474344,1.0213886252499906,1.032019884081241,-0.0195526354008623,-0.1180618277472742,-0.0956364462392456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,76.20999908447266,76.75,76.20999908447266,76.37999725341797,74.72566986083984,506800,WWD,1.0104740004102326,0.9365068539374828,1.0255532652545938,1.0369551897736955,-0.0264811893634631,-0.1205243828528854,-0.0915142302312057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,76.5,77.4800033569336,76.1500015258789,77.36000061035156,75.68444061279297,351300,WWD,0.9894003202181912,0.9410920906026152,1.0255382223041658,1.020376345675996,-0.0309760254578047,-0.1123210891507691,-0.0858610277269689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,77.30999755859375,77.52999877929688,76.5,76.66000366210938,74.99960327148438,340600,WWD,1.003391639848355,0.9539984749268288,1.037128492297526,1.026253639124301,-0.0228619992759457,-0.100054879728381,-0.0751557711446913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,76.93000030517578,77.88999938964844,76.56999969482422,77.3499984741211,75.67466735839844,373900,WWD,1.002714836326462,0.944322364633732,1.0202196226772715,1.0246409570196735,-0.0219261206932115,-0.1051028178401163,-0.0905820792566636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,77.3499984741211,77.52999877929688,74.7300033569336,76.48999786376953,74.83326721191406,332600,WWD,1.031899835102981,0.981269700932228,1.0247349607169096,1.029880242563007,0.0020195925399739,-0.0869705747591136,-0.084428969951481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,77.25,77.7300033569336,76.56999969482422,76.7300033569336,75.0680923461914,319700,WWD,1.0387072283921914,0.9729767031783176,1.029510154405917,1.036157586789428,0.0025496416027634,-0.097634594775241,-0.0879005680491928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,76.80999755859375,76.8499984741211,75.75,75.88999938964844,74.24628448486328,174900,WWD,1.058110328929163,0.9822939865339844,1.0430218682234356,1.0465343935592823,0.0115759353698805,-0.0891156684912219,-0.0820033408314282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,75.72000122070312,76.5199966430664,75.41999816894531,75.7300033569336,74.08975982666016,182700,WWD,1.0455564579599843,0.9765630913018752,1.0457556116494815,1.048372731047773,-0.0028162730877887,-0.092576253284448,-0.0822267434315644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,75.70999908447266,76.73999786376953,75.58000183105469,75.7699966430664,74.1288833618164,364400,WWD,1.0556950073490503,0.976973249167552,1.031557433697731,1.0387885930282448,0.0169064143208055,-0.080045563741222,-0.0830535690852758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,76.12000274658203,76.44000244140625,74.80999755859375,75.16000366210938,73.53211212158203,301700,WWD,1.0996540672697586,0.9869018482152055,1.0515493824912447,1.0447156071702373,0.0549384600995213,-0.070080189076079,-0.0622764852130242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,75.2699966430664,75.2699966430664,74.27999877929688,74.48999786376953,72.87661743164062,1032700,WWD,1.1197474812826185,0.9930886286175876,1.0465877393875511,1.0484619827112251,0.0712854985713933,-0.0515348912170633,-0.057863452053368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,75.01000213623047,76.2300033569336,74.58000183105469,75.73999786376953,74.09954071044922,294500,WWD,1.0666755556699572,0.9655863782030656,1.030507882984337,1.0415757419863072,0.0250998136836499,-0.0832008286455274,-0.0769885889450978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,75.76000213623047,77.12999725341797,75.76000213623047,76.54000091552734,74.88220977783203,264600,WWD,1.0471649352452852,0.9672756723129108,1.0005883874627723,1.0495576207370112,-0.0023926854917259,-0.0816001198424785,-0.0899058240753281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,76.37999725341797,77.20999908447266,76.05000305175781,76.2300033569336,74.57892608642578,282800,WWD,1.0406664450857266,0.9467615475024626,1.0111100437852532,1.0539026313731312,-0.0132361862874046,-0.0839649452324126,-0.089342120526412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,76.52999877929688,78.02999877929688,76.52999877929688,77.01000213623047,75.342041015625,873800,WWD,1.0453187327649618,0.9201278511735218,0.9910921586449816,1.0520989179928428,-0.006780185227881,-0.0805953464392494,-0.0827424029266178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,77.80000305175781,78.68000030517578,77.47000122070312,77.79000091552734,76.1051254272461,264000,WWD,1.041522263449812,0.929192057422916,0.9790899497165536,1.049480051520865,-0.007957788071053,-0.0867014309840688,-0.0923024261968469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,78.04000091552734,78.37000274658203,77.2699966430664,77.33000183105469,75.65509796142578,182900,WWD,0.968705354284098,0.9217623772660372,0.9977658927025448,1.0585213557872055,-0.0898160015031077,-0.0828445910263467,-0.0798088207646092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,77.95999908447266,78.26000213623047,77.5999984741211,77.80000305175781,76.11491394042969,401400,WWD,0.9546271280186084,0.9141334054492272,0.9838671426369118,1.0561912314345747,-0.1015641034159663,-0.0879939747942302,-0.0965889132935543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,76.27999877929688,78.30999755859375,76.27999877929688,77.94000244140625,76.25189971923828,218100,WWD,0.9444441831893556,0.921232891446476,0.9895701521108284,1.054691754118366,-0.1102475709290103,-0.0927634969619255,-0.0888202895660794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,77.8499984741211,77.93000030517578,77.19000244140625,77.5199966430664,75.84098052978516,111600,WWD,0.979747156844904,0.8999861075189508,0.9997231563515748,1.0628648969920689,-0.0831177401471646,-0.0911517926863244,-0.0884196580073496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,77.5,77.72000122070312,77.33999633789062,77.36000061035156,75.68444061279297,183100,WWD,0.9701395478336886,0.9296941334628211,1.0123021808929356,1.054562443450246,-0.0844228956165574,-0.0717172305288708,-0.0846540567300695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,77.38999938964844,77.6500015258789,76.94999694824219,77.1500015258789,75.47900390625,308300,WWD,0.9598186994197218,0.9336533112090102,1.0285896835639567,1.0427572783556516,-0.0829385789359298,-0.0782944112001593,-0.0756911895277188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,77.2300033569336,77.2300033569336,76.9800033569336,77.18000030517578,75.50834655761719,93900,WWD,1.0044052609722312,0.9439359080451408,1.0262389828059528,1.039387058829826,-0.0349817978575948,-0.071808057912891,-0.0756744157721021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,77.18000030517578,77.33000183105469,76.5199966430664,76.54000091552734,74.88220977783203,218600,WWD,1.0627123225451431,0.9304907069931302,1.0320657412698837,1.0452598484191695,0.0174524741259736,-0.0695540316475223,-0.0697152520348858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,76.44999694824219,76.95999908447266,75.83999633789062,76.91999816894531,75.25397491455078,265900,WWD,1.0630525759682812,0.9567657698858916,1.0475872667923736,1.0173995405954512,0.0456530353728299,-0.0367428488427614,-0.0530085431639535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,76.91000366210938,77.81999969482422,76.80000305175781,77.55999755859375,75.88011169433594,465800,WWD,1.0103146487175738,0.9738035049716672,1.0380370204060867,0.9765980219270426,0.0337166267905312,-0.0301452873521882,-0.0574114404794274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,77.80000305175781,79.16000366210938,77.48999786376953,78.93000030517578,77.2204360961914,373400,WWD,1.0003800843694428,0.9411603312849748,1.0169672547485105,0.9849127815791188,0.0154673027903239,-0.0571966050340173,-0.072627605034687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,79.41999816894531,79.86000061035156,79.06999969482422,79.69999694824219,77.97377014160156,300700,WWD,0.9682559344856811,0.9347074972666816,1.011550190221736,0.9789917900086822,-0.010735855523001,-0.0649193218149736,-0.0783391806666624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,79.61000061035156,80.9000015258789,79.56999969482422,80.30000305175781,78.56076049804688,463200,WWD,1.032752277433798,0.9239803649876336,1.0147435456685154,0.942840182406444,0.089912095027354,-0.0677441194866832,-0.072606459984539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,80.26000213623047,80.37000274658203,78.66999816894531,79.18000030517578,77.46502685546875,231900,WWD,0.904521457436926,0.9490714331300272,1.0353096115859994,0.9530778204901076,-0.0485563630531816,-0.0521528139173879,-0.0539882067648787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,79.02999877929688,80.12999725341797,78.72000122070312,79.98999786376953,78.25749206542969,637900,WWD,0.8917363385492922,0.9357027915353708,1.033108304802617,0.966664672858564,-0.0749283343092717,-0.0775717864608374,-0.052676734657032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,80.27999877929688,82.66000366210938,80.27999877929688,82.6500015258789,80.8598861694336,398800,WWD,0.8456138986893105,0.9183174321342888,0.9918426881925472,0.9609362737659176,-0.1153223750766071,-0.0865563377138618,-0.0832389180141738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,82.7300033569336,84.2300033569336,82.66000366210938,83.41000366210938,81.60340881347656,367400,WWD,0.8660831670238432,0.906106364650004,0.9954423751407312,0.9729510699723092,-0.106867902948466,-0.0886188593543508,-0.0678226565046483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,83.47000122070312,83.91999816894531,80.73999786376953,80.79000091552734,79.04016876220703,327600,WWD,0.9019679915536296,0.9285457183058649,1.0401498925719064,0.9917823196316324,-0.0898143280780029,-0.0677672887631294,-0.0420583975468848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,81.12000274658203,81.38999938964844,79.80000305175781,80.1500015258789,78.41402435302734,282500,WWD,0.9240840745122316,0.9248343262907353,1.0602289401426344,0.9854883712686996,-0.0614042967564678,-0.0630854710695207,-0.0155994351457482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,80.27999877929688,80.72000122070312,79.13999938964844,79.33000183105469,77.61178588867188,252500,WWD,0.9284576650598876,0.9350252223296552,1.0454998716175754,0.981540936006692,-0.0530832709468044,-0.0447811809244702,-0.0200180317111606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,79.18000030517578,80.55000305175781,78.91999816894531,80.5,78.7564468383789,459300,WWD,0.918074760008583,0.9210621379058808,1.0088550887286498,0.9694690060853024,-0.0513942460767194,-0.0506498947702871,-0.0369602746200861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,80.04000091552734,81.05000305175781,79.75,81.0199966430664,79.26518249511719,498400,WWD,0.9059990301696548,0.9094619674619802,1.0310019417782237,0.962138874344328,-0.0561398441746731,-0.0637746324997595,-0.018442278810409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,79.0,80.44000244140625,74.33999633789062,74.91000366210938,73.2874984741211,1625700,WWD,0.975081457419207,0.9765528388218996,1.0726143482693362,0.9712482450100663,0.0038332124091405,0.0076216539833038,0.0303596431325621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,75.44000244140625,75.44999694824219,72.2300033569336,74.2699966430664,72.66136169433594,808200,WWD,0.9819999643002268,0.9705328821161986,1.0665838571925068,0.9795485186833895,0.0024514456168373,0.0076214333051102,0.0130547490809118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
