,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-453131000.0,-1341251000.0,-84190000.0,-177309000.0
Change To Liabilities,23884000.0,20223000.0,12938000.0,8993000.0
Total Cashflows From Investing Activities,-845855000.0,-1285792000.0,-139419000.0,-226748000.0
Net Borrowings,-10784000.0,-11046000.0,550000000.0,550000000.0
Total Cash From Financing Activities,1493311000.0,1020145000.0,515819000.0,36437000.0
Change To Operating Activities,-39968000.0,-16822000.0,30479000.0,-3923000.0
Issuance Of Stock,1512873000.0,1036603000.0,39879000.0,37645000.0
Net Income,-490979000.0,-307063000.0,-121949000.0,-63708000.0
Change In Cash,680150000.0,-251599000.0,384546000.0,-193492000.0
Repurchase Of Stock,-8778000.0,-5412000.0,-2654000.0,-778000.0
Effect Of Exchange Rate,40000.0,40000.0,163000.0,74000.0
Total Cash From Operating Activities,32654000.0,14048000.0,7983000.0,-3255000.0
Depreciation,131649000.0,93326000.0,13071000.0,10357000.0
Change To Account Receivables,-81303000.0,-51357000.0,-58234000.0,-15280000.0
Change To Netincome,434279000.0,230430000.0,103251000.0,51899000.0
Capital Expenditures,-25805000.0,-45368000.0,-5109000.0,-9538000.0
Other Cashflows From Financing Activities,,,-71406000.0,-430000.0
Other Cashflows From Investing Activities,,,,3118000.0
