,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,672500000.0,687000000.0,679800000.0,653900000.0
Capital Surplus,2040600000.0,2015500000.0,2023300000.0,2008100000.0
Total Liab,7547900000.0,7591700000.0,8698700000.0,8608000000.0
Total Stockholder Equity,5809300000.0,5620200000.0,5520800000.0,5203700000.0
Minority Interest,97900000.0,94500000.0,97000000.0,90400000.0
Other Current Liab,1461700000.0,1468500000.0,1738700000.0,1597500000.0
Total Assets,13455100000.0,13306400000.0,14316500000.0,13902100000.0
Common Stock,500000.0,500000.0,500000.0,500000.0
Other Current Assets,799300000.0,896000000.0,1894900000.0,1837600000.0
Retained Earnings,4278900000.0,4078900000.0,3975900000.0,3725900000.0
Other Liab,1190100000.0,1181200000.0,1185200000.0,1027500000.0
Good Will,4205100000.0,4201700000.0,4224700000.0,4164000000.0
Treasury Stock,-510700000.0,-474700000.0,-478900000.0,-530800000.0
Other Assets,1257400000.0,1210400000.0,1156200000.0,1093900000.0
Cash,494000000.0,456600000.0,574300000.0,440000000.0
Total Current Liabilities,4642100000.0,4691800000.0,6127800000.0,5802100000.0
Deferred Long Term Asset Charges,285800000.0,293900000.0,296500000.0,235300000.0
Other Stockholder Equity,-388400000.0,-389000000.0,-382800000.0,-483000000.0
Property Plant Equipment,1378100000.0,1388500000.0,1371300000.0,1432200000.0
Total Current Assets,5328000000.0,5273700000.0,6453700000.0,6168500000.0
Long Term Investments,614000000.0,545100000.0,430800000.0,389600000.0
Net Tangible Assets,931700000.0,731500000.0,616300000.0,385800000.0
Net Receivables,3678300000.0,3572100000.0,3833100000.0,3533100000.0
Long Term Debt,1024600000.0,1026300000.0,693300000.0,1073300000.0
Accounts Payable,1034600000.0,1108700000.0,1229800000.0,1096700000.0
