,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-12392000.0,-10403000.0,-7885000.0,4942000.0
Total Cashflows From Investing Activities,-109376000.0,-205528000.0,138602000.0,-138688000.0
Net Borrowings,-89625000.0,-10275000.0,-256040000.0,44000000.0
Total Cash From Financing Activities,-248416000.0,-286409000.0,-597799000.0,-208016000.0
Change To Operating Activities,60238000.0,-34788000.0,-39731000.0,47418000.0
Issuance Of Stock,51328000.0,36106000.0,38201000.0,38622000.0
Net Income,581776000.0,427720000.0,377031000.0,263144000.0
Change In Cash,293602000.0,-33468000.0,-63881000.0,32774000.0
Repurchase Of Stock,-203418000.0,-309711000.0,-378694000.0,-290638000.0
Effect Of Exchange Rate,3331000.0,-689000.0,-4768000.0,6202000.0
Total Cash From Operating Activities,648063000.0,459158000.0,400084000.0,373276000.0
Depreciation,95998000.0,88011000.0,83178000.0,83140000.0
Change To Inventory,-18885000.0,-37306000.0,-25623000.0,-19062000.0
Change To Account Receivables,-60722000.0,-22472000.0,-18401000.0,-24918000.0
Other Cashflows From Financing Activities,-6701000.0,-2529000.0,-1266000.0,-1266000.0
Change To Netincome,2050000.0,48396000.0,31515000.0,18612000.0
Capital Expenditures,-106958000.0,-154969000.0,-115751000.0,-74384000.0
Investments,,,284038000.0,-47405000.0
