Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2017-10-18,159.8300018310547,163.27000427246094,159.27999877929688,163.0500030517578,163.0500030517578,454900,IDXX,0.9498926831276914,1.1289788309456286,1.192824298392844,1.016900814218988,-0.0670081310912965,0.0123951068483221,0.1168289539681888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,162.97999572753906,162.97999572753906,160.83999633789062,161.5800018310547,161.5800018310547,318200,IDXX,0.9617526434921568,1.149461527557941,1.207203833074251,1.0195478153138224,-0.0577951718216656,0.0329106252187394,0.1293702917564267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,162.3000030517578,165.7899932861328,161.4499969482422,164.7100067138672,164.7100067138672,409600,IDXX,0.944629894941236,1.135510844245206,1.1727884785076754,1.0187296628598663,-0.0740997679186303,0.0185853184676614,0.1073144692832113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,165.5399932861328,167.5500030517578,163.91000366210938,164.42999267578125,164.42999267578125,283200,IDXX,0.9369336764635464,1.1359241446150568,1.19065868454626,1.0231439317955078,-0.0862102553319613,0.0216859916503746,0.1222015326806713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,163.66000366210938,164.61000061035156,161.6199951171875,162.6999969482422,162.6999969482422,354900,IDXX,0.9515058418092142,1.1468346640304383,1.304240939941424,1.023176662025299,-0.0716708202160851,0.0460417801840438,0.2248601196435709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,162.02999877929688,162.94000244140625,160.24000549316406,162.0399932861328,162.0399932861328,407000,IDXX,0.9592075976041328,1.154282899505276,1.280733197839851,1.028738706809164,-0.0695311092050312,0.0460690779507104,0.1869119355545465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,162.77999877929688,164.4600067138672,162.2100067138672,164.25,164.25,351700,IDXX,0.9438052010499904,1.1808218992282629,1.2478539221544425,1.0357335667629224,-0.0919283657129319,0.0764533685408215,0.1568318878335812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,163.61000061035156,168.66000366210938,162.89999389648438,168.3699951171875,168.3699951171875,447700,IDXX,0.9146522804898471,1.10684804902823,1.2271782449917965,1.0327543330408862,-0.118102052551039,0.0284290954321893,0.1310494462567268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,167.75999450683594,168.6300048828125,163.22999572753906,164.41000366210938,164.41000366210938,543100,IDXX,0.9513411603807188,1.0970135429290675,1.2718204576727083,1.0448229351223306,-0.0934817747416117,0.0509026093565887,0.1614309652778414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,163.75999450683594,168.08999633789062,161.00999450683594,166.1699981689453,166.1699981689453,909800,IDXX,0.9327796937351546,1.083528946475047,1.272070814298873,1.0378093145840102,-0.1050296208488555,0.0298725780605557,0.1644908631704495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,167.7899932861328,167.7899932861328,159.14999389648438,159.24000549316406,159.24000549316406,535600,IDXX,1.0003767744067074,1.1104621686203455,1.3242903642820163,1.0388512590749122,-0.0384744846682048,0.0558781502684957,0.2148477580229477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,159.22999572753906,159.22999572753906,151.1300048828125,151.8300018310547,151.8300018310547,1447100,IDXX,1.052361172708727,1.114931151536567,1.3760126170677136,1.0310647944789963,0.0212963782297306,0.0968848094165675,0.2715106057821315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,150.69000244140625,155.82000732421875,150.60000610351562,155.49000549316406,155.49000549316406,809800,IDXX,1.0289407668726196,1.112290120510966,1.2825261503879268,1.0262436118253355,0.0026971550472838,0.0866537149432136,0.1747158316985606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,154.80999755859375,154.9499969482422,149.0,151.49000549316406,151.49000549316406,1032400,IDXX,1.0547230377287622,1.1555877695607666,1.2911082529910964,1.0311845275729687,0.0235385101557934,0.1194768403583221,0.1853799686549897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,149.80999755859375,151.47999572753906,147.0500030517578,150.0800018310547,150.0800018310547,835700,IDXX,1.069896091185904,1.1686433718669944,1.3376865142421297,1.0414917955670933,0.0284042956188106,0.1227335618393283,0.2258601551470596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,149.8300018310547,151.41000366210938,149.1300048828125,150.07000732421875,150.07000732421875,526100,IDXX,1.064169981702062,1.187845577442494,1.3406409850220458,1.0390384642435906,0.0251315174584714,0.1268408143447554,0.2259876796206941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,149.4499969482422,150.74000549316406,149.0,150.19000244140625,150.19000244140625,462500,IDXX,1.0604567659861186,1.2081363206517786,1.3315800135976852,1.0401272810196784,0.0203294849664401,0.1325614679176863,0.2189010207713617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,149.14999389648438,149.8300018310547,146.75999450683594,147.67999267578125,147.67999267578125,525100,IDXX,1.0712351353886962,1.235644669404597,1.382448630738526,1.0393664161720684,0.0318687192166278,0.1597514207641792,0.2691106703835979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,146.91000366210938,148.0399932861328,146.08999633789062,147.7899932861328,147.7899932861328,680700,IDXX,1.0504770759372324,1.2393261518558802,1.369307830777038,1.0305050740272153,0.0199720019100171,0.1726589370895594,0.2576752699464313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,146.91000366210938,149.72999572753906,146.91000366210938,149.5399932861328,149.5399932861328,668300,IDXX,1.0472115362736043,1.2300388571601162,1.3621773846042546,1.043144349882203,0.0040671863914012,0.1650980747172938,0.2485251637660037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,149.49000549316406,151.91000366210938,148.5,151.39999389648438,151.39999389648438,660300,IDXX,1.0389696789506306,1.2143989961853028,1.355680371693635,1.0570826794517585,-0.0181130005011278,0.1464492779117057,0.2450522722629871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,151.77000427246094,154.7899932861328,151.52999877929688,154.0800018310547,154.0800018310547,746300,IDXX,1.0214823307324663,1.217614215867299,1.3569574204724262,1.0412088647392546,-0.0197265340067882,0.1471350035296807,0.244742709709278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,153.8000030517578,155.66000366210938,153.36000061035156,154.8800048828125,154.8800048828125,512800,IDXX,1.0245350443773806,1.2015107855832825,1.344331096008203,1.0392013474275237,-0.014666303050143,0.1261897379043171,0.2443917240905273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,154.6999969482422,155.83999633789062,154.24000549316406,155.39999389648438,155.39999389648438,395400,IDXX,1.0120978439938988,1.209652529669705,1.3858430442011986,1.0381241126825425,-0.0260262686886436,0.1519429690408462,0.2786750924120669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,156.47999572753906,156.47999572753906,154.41000366210938,155.58999633789062,155.58999633789062,404100,IDXX,1.0132399100654268,1.2033549722627197,1.4063243313111848,1.03199537924298,-0.0187554691775533,0.1607534324592729,0.3007548660917802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,155.92999267578125,157.07000732421875,153.9499969482422,154.05999755859375,154.05999755859375,285400,IDXX,1.0195379060971372,1.1846682941652118,1.411463068896514,1.0328322263084138,-0.0132943202112765,0.1501646478468321,0.3018390302005036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,153.72000122070312,155.19000244140625,153.6999969482422,154.80999755859375,154.80999755859375,148800,IDXX,1.0121439500837208,1.199987127460222,1.417931645039617,1.032019884081241,-0.0198759339975198,0.1572761054655134,0.3009065735503808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,154.75,156.5399932861328,153.8699951171875,155.42999267578125,155.42999267578125,375400,IDXX,1.021617453314563,1.2297497805867903,1.4028180117138185,1.0369551897736955,-0.0153377364591327,0.172718543796422,0.2857505162280189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,156.05999755859375,156.4499969482422,154.17999267578125,155.02000427246094,155.02000427246094,394600,IDXX,1.0087730652358984,1.229454206457848,1.4173654700365406,1.020376345675996,-0.0116032804400976,0.1760410267044636,0.3059662200054058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,155.25,155.67999267578125,153.4199981689453,154.0,154.0,398800,IDXX,1.0247402438869724,1.262467520577567,1.4355195280793425,1.026253639124301,-0.0015133952373285,0.2084141659223573,0.3232352646371252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,154.00999450683594,156.77999877929688,152.88999938964844,156.41000366210938,156.41000366210938,842100,IDXX,1.0360590707601571,1.262387266320836,1.4215203064518114,1.0246409570196735,0.0114181137404836,0.2129620838469876,0.3107186045178762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,156.13999938964844,156.8800048828125,151.74000549316406,155.0,155.0,466900,IDXX,1.0578064949281754,1.310774181735131,1.436000011813256,1.029880242563007,0.0279262523651684,0.2425339060437894,0.3268360811448654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,155.74000549316406,160.0,155.61000061035156,159.3000030517578,159.3000030517578,958200,IDXX,1.0458255047828593,1.2827997626410634,1.41920902385419,1.036157586789428,0.0096679179934313,0.2121884646875047,0.3017983013990799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,159.9199981689453,165.77000427246094,158.60000610351562,159.77999877929688,159.77999877929688,1093600,IDXX,1.0331706289413525,1.2800726019644857,1.4263361849894696,1.0465343935592823,-0.0133637646179298,0.2086629469392793,0.3013109759346057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,160.36000061035156,162.2100067138672,158.9499969482422,159.99000549316406,159.99000549316406,624300,IDXX,1.035877180056852,1.2724544961638438,1.4141508358762265,1.048372731047773,-0.012495550990921,0.2033151515775204,0.2861684807951805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,159.69000244140625,160.7100067138672,158.02999877929688,159.77999877929688,159.77999877929688,417500,IDXX,1.0398047356298743,1.2728125965134174,1.4105645675597265,1.0387885930282448,0.0010161426016295,0.2157937836046433,0.2959535647767197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,160.57000732421875,161.19000244140625,159.1999969482422,160.57000732421875,160.57000732421875,273300,IDXX,1.0681321958248868,1.2750201556269072,1.4011333715222751,1.0447156071702373,0.0234165886546495,0.2180381183356226,0.2873075038180062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,160.5,160.57000732421875,157.85000610351562,159.6999969482422,159.6999969482422,379500,IDXX,1.0847840250698948,1.246462124999964,1.389542942408628,1.0484619827112251,0.0363220423586696,0.2018386051653129,0.2850917509677089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,159.75999450683594,159.97000122070312,157.11000061035156,159.27000427246094,159.27000427246094,351000,IDXX,1.105669626292367,1.2602498639815083,1.3995101897226834,1.0415757419863072,0.0640938843060598,0.2114626571329152,0.2920137177932485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,159.5399932861328,160.24000549316406,158.0800018310547,158.1999969482422,158.1999969482422,462200,IDXX,1.133754766563189,1.2656763564480198,1.3747788223050323,1.0495576207370112,0.0841971458261778,0.2168005642926305,0.2842846107669319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,158.35000610351562,158.41000366210938,155.13999938964844,155.25,155.25,396800,IDXX,1.1529790660225443,1.248824508101852,1.3999355641732087,1.0539026313731312,0.099076434649413,0.2180980153669769,0.2994833998615436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,156.50999450683594,157.99000549316406,155.16000366210938,156.60000610351562,156.60000610351562,1046500,IDXX,1.1534482620863538,1.2152617505825327,1.3584929578645026,1.0520989179928428,0.1013493440935109,0.2145385529697614,0.2846583962929032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,157.52999877929688,158.1199951171875,156.32000732421875,157.3000030517578,157.3000030517578,414500,IDXX,1.150349608630984,1.2542911584486012,1.3825174634557829,1.049480051520865,0.1008695571101188,0.2383976700416163,0.3111250875423823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,157.2899932861328,158.94000244140625,156.1300048828125,157.38999938964844,157.38999938964844,442500,IDXX,1.157824489702135,1.212910570155577,1.384713153863448,1.0585213557872055,0.0993031339149292,0.2083036018631929,0.307138440396294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,157.57000732421875,159.08999633789062,156.05999755859375,158.67999267578125,158.67999267578125,322000,IDXX,1.16007064738887,1.1897529745408613,1.39450472014718,1.0561912314345747,0.1038794159542952,0.1876255942974038,0.3140486642167139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,159.5800018310547,159.9499969482422,157.00999450683594,157.27999877929688,157.27999877929688,239900,IDXX,1.180887571013811,1.216874369755155,1.3912767613336383,1.054691754118366,0.1261958168954449,0.2028779813467534,0.3128863196567304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,156.80999755859375,158.07000732421875,154.8800048828125,157.64999389648438,157.64999389648438,261300,IDXX,1.1863622329227863,1.1837615118445568,1.4071678079705765,1.0628648969920689,0.1234973359307176,0.1926236116392815,0.319024993611652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,157.27999877929688,157.64999389648438,156.1199951171875,157.07000732421875,157.07000732421875,256700,IDXX,1.1891512705780407,1.2014388356418562,1.4358565497088522,1.054562443450246,0.1345888271277946,0.2000274716501642,0.3389003120858471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,157.47000122070312,158.5500030517578,156.38999938964844,156.69000244140625,156.69000244140625,317200,IDXX,1.1908226015100447,1.2178824357502642,1.4647392362678693,1.0427572783556516,0.1480653231543931,0.2059347133410947,0.3604583631761937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,156.7899932861328,158.99000549316406,155.3300018310547,158.7899932861328,158.7899932861328,286600,IDXX,1.1779079362330769,1.2020908933402048,1.4742742993991904,1.039387058829826,0.1385208774032509,0.1863469273821729,0.3723609008211355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,158.8699951171875,159.64999389648438,156.25,156.3800048828125,156.3800048828125,366800,IDXX,1.2402480553289643,1.1865966988404175,1.4973781580169625,1.0452598484191695,0.1949882069097948,0.1865519601997649,0.395597164712193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,157.58999633789062,160.52999877929688,157.52999877929688,157.80999755859375,157.80999755859375,398500,IDXX,1.1809137791866289,1.1857930915519623,1.504720932688057,1.0173995405954512,0.1635142385911776,0.1922844728233093,0.4041251227317299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,157.89999389648438,162.3699951171875,157.85000610351562,162.0500030517578,162.0500030517578,404300,IDXX,1.1129898007638153,1.1925948217668954,1.4696080802937146,0.9765980219270426,0.1363917788367726,0.1886460294430398,0.3741596194082004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,162.91000366210938,165.6999969482422,162.50999450683594,163.9600067138672,163.9600067138672,519800,IDXX,1.0981336647904014,1.173517905484667,1.451085560054584,0.9849127815791188,0.1132208832112825,0.1751609691656748,0.3614907002713865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,165.0500030517578,166.74000549316406,163.25999450683594,166.60000610351562,166.60000610351562,515300,IDXX,1.0614045339301053,1.1657262881082748,1.4393156332607884,0.9789917900086822,0.082412743921423,0.1660994690266196,0.3494262623723898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,166.5,167.7100067138672,164.77999877929688,165.0800018310547,165.0800018310547,449200,IDXX,1.0254421910689129,1.1617397422588314,1.4483886809512765,0.942840182406444,0.0826020086624689,0.1700152577845145,0.361038675298222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,165.3800048828125,166.0800018310547,164.07000732421875,165.72999572753906,165.72999572753906,397400,IDXX,1.0435648428578543,1.1803535881264835,1.4651542483800943,0.9530778204901076,0.0904870223677466,0.1791293410790684,0.3758564300292162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,165.52999877929688,166.4199981689453,163.4600067138672,166.13999938964844,166.13999938964844,503200,IDXX,1.0536896484995475,1.2015167680903764,1.493559650302425,0.966664672858564,0.0870249756409835,0.1882421900941682,0.407774610842776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,166.69000244140625,171.5500030517578,166.25999450683594,171.50999450683594,171.50999450683594,526300,IDXX,1.022622616798334,1.1710104528624756,1.449186700556108,0.9609362737659176,0.0616863430324164,0.1661366830143249,0.3741050943493871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,171.35000610351562,173.82000732421875,170.0399932861328,173.24000549316406,173.24000549316406,632900,IDXX,1.0289770772021245,1.141884097504399,1.4319441206321564,0.9729510699723092,0.0560260072298152,0.1471588735000439,0.3686790889867768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,174.5,177.25,173.41000366210938,176.10000610351562,176.10000610351562,727600,IDXX,1.0303804126024942,1.1172628800725075,1.4260647142464749,0.9917823196316324,0.0385980929708617,0.1209498730035132,0.3438564241276836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,177.13999938964844,180.1999969482422,175.99000549316406,179.36000061035156,179.36000061035156,548100,IDXX,1.0173951555897096,1.1018622001019691,1.3825824870856247,0.9854883712686996,0.0319067843210101,0.113942402741713,0.3067541117972421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,178.6999969482422,180.3000030517578,177.44000244140625,179.0,179.0,564800,IDXX,1.0232402439223989,1.0829609279526011,1.3478771188405638,0.981540936006692,0.0416993079157068,0.1031545246984756,0.2823592155118277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,179.5,180.8800048828125,179.1199951171875,180.6300048828125,180.6300048828125,602700,IDXX,1.0183247382445746,1.0773957556863762,1.3162818362380475,0.9694690060853024,0.048855732159272,0.1056837230102083,0.2704664728893116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,181.0,181.3699951171875,179.2100067138672,180.9499969482422,180.9499969482422,445000,IDXX,1.016081811059338,1.1000829008885344,1.35357831890895,0.962138874344328,0.05394293671501,0.1268463009267947,0.3041340983203173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,180.6499938964844,183.1300048828125,179.49000549316406,182.22999572753903,182.22999572753903,427000,IDXX,1.0295231575972623,1.0820940957285357,1.2958898064705209,0.9712482450100663,0.0582749125871958,0.1131629108899399,0.2536351013337468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,183.22999572753903,185.759994506836,181.7700042724609,184.0800018310547,184.0800018310547,522600,IDXX,1.0109191356303913,1.056551518679707,1.3081269049136566,0.9795485186833895,0.0313706169470017,0.0936400698686186,0.2545977968020616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,184.6999969482422,187.1100006103516,183.8999938964844,185.72999572753903,185.72999572753903,396300,IDXX,1.0121143598328657,1.0502342219656406,1.3064125610899968,0.966216685842239,0.0458976739906267,0.0859079709943948,0.2505197691227319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
