,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,52543000.0,58468000.0,41825000.0,43846000.0
1,Capital Surplus,1294849000.0,1213517000.0,1138216000.0,1073931000.0
2,Total Liab,1661766000.0,1654650000.0,1546582000.0,1767258000.0
3,Total Stockholder Equity,632088000.0,177473000.0,-9513000.0,-54106000.0
4,Minority Interest,707000.0,352000.0,280000.0,264000.0
5,Deferred Long Term Liab,116088000.0,108559000.0,99332000.0,64670000.0
6,Other Current Liab,85243000.0,72570000.0,67899000.0,58570000.0
7,Total Assets,2294561000.0,1832475000.0,1537349000.0,1713416000.0
8,Common Stock,10646000.0,10571000.0,10509000.0,10428000.0
9,Other Current Assets,59639000.0,54815000.0,54138000.0,36698000.0
10,Retained Earnings,2175595000.0,1595648000.0,1167928000.0,803545000.0
11,Other Liab,143448000.0,162931000.0,174790000.0,156616000.0
12,Good Will,243347000.0,239724000.0,214489000.0,199873000.0
13,Treasury Stock,-2849002000.0,-2642263000.0,-2326166000.0,-1942010000.0
14,Other Assets,289595000.0,240192000.0,189593000.0,118616000.0
15,Cash,383928000.0,90326000.0,123794000.0,187675000.0
16,Total Current Liabilities,582761000.0,725337000.0,770444000.0,1004567000.0
17,Deferred Long Term Asset Charges,31549000.0,8100000.0,8481000.0,7698000.0
18,Short Long Term Debt,49988000.0,288765000.0,398937000.0,655000000.0
19,Other Stockholder Equity,-49112000.0,-41720000.0,-37267000.0,-30482000.0
20,Property Plant Equipment,646338000.0,614452000.0,437270000.0,379096000.0
21,Total Current Assets,1062738000.0,679639000.0,654172000.0,971985000.0
22,Net Tangible Assets,336198000.0,-120719000.0,-265827000.0,-297825000.0
23,Net Receivables,374742000.0,307487000.0,272623000.0,270072000.0
24,Long Term Debt,858492000.0,698910000.0,601348000.0,606075000.0
25,Inventory,209873000.0,195019000.0,173303000.0,164318000.0
26,Accounts Payable,74558000.0,72172000.0,69534000.0,66968000.0
27,Short Term Investments,,,,284255000.0
0,Change To Liabilities,-12392000.0,-10403000.0,-7885000.0,4942000.0
1,Total Cashflows From Investing Activities,-109376000.0,-205528000.0,138602000.0,-138688000.0
2,Net Borrowings,-89625000.0,-10275000.0,-256040000.0,44000000.0
3,Total Cash From Financing Activities,-248416000.0,-286409000.0,-597799000.0,-208016000.0
4,Change To Operating Activities,60238000.0,-34788000.0,-39731000.0,47418000.0
5,Issuance Of Stock,51328000.0,36106000.0,38201000.0,38622000.0
6,Net Income,581776000.0,427720000.0,377031000.0,263144000.0
7,Change In Cash,293602000.0,-33468000.0,-63881000.0,32774000.0
8,Repurchase Of Stock,-203418000.0,-309711000.0,-378694000.0,-290638000.0
9,Effect Of Exchange Rate,3331000.0,-689000.0,-4768000.0,6202000.0
10,Total Cash From Operating Activities,648063000.0,459158000.0,400084000.0,373276000.0
11,Depreciation,95998000.0,88011000.0,83178000.0,83140000.0
12,Change To Inventory,-18885000.0,-37306000.0,-25623000.0,-19062000.0
13,Change To Account Receivables,-60722000.0,-22472000.0,-18401000.0,-24918000.0
14,Other Cashflows From Financing Activities,-6701000.0,-2529000.0,-1266000.0,-1266000.0
15,Change To Netincome,2050000.0,48396000.0,31515000.0,18612000.0
16,Capital Expenditures,-106958000.0,-154969000.0,-115751000.0,-74384000.0
17,Investments,,,284038000.0,-47405000.0
