Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Other Cashflows From Investing Activities
2017-10-13,53.900001525878906,54.619998931884766,53.7400016784668,54.573333740234375,46.6108627319336,578700,LSI,1.0905203294802956,1.0496070877252823,1.0754173214658969,1.0098252549340063,0.0806950745462891,-0.0586424106619927,-0.0014732823777201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,54.54666519165039,54.54666519165039,53.7400016784668,54.15999984741211,46.2578353881836,496650,LSI,1.0768095466565244,1.0558735809874376,1.1020231046557485,1.0047827275420922,0.0720268191144322,-0.05918818415427,0.016429107295542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,54.026668548583984,54.50666809082031,53.973331451416016,54.49333190917969,46.54253768920898,620100,LSI,1.0973818457030076,1.074421390580507,1.115697213480343,1.016827126331923,0.0805547193710845,-0.0465743795888093,0.0287589271655426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,54.3466682434082,54.65999984741211,53.96666717529297,54.393333435058594,46.45711898803711,578700,LSI,1.086897968584685,1.0696998921455965,1.1097180225242036,1.016900814218988,0.0699971543656969,-0.0468838319517099,0.0337226780995483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,54.426666259765625,54.71333312988281,53.99333190917969,54.59333419799805,46.62794494628906,709650,LSI,1.074001761890223,1.0420555571372423,1.1122785324606348,1.0195478153138224,0.0544539465764004,-0.0744953452019592,0.0344449911428106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,54.61333465576172,55.00666809082031,54.02000045776367,54.973331451416016,46.95250701904297,733500,LSI,1.0794322181146117,1.0321525654439545,1.1007409785805014,1.0187296628598663,0.0607025552547453,-0.08477296033359,0.0352669693560372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,54.98666763305664,55.09333419799805,54.573333740234375,54.913333892822266,46.90126037597656,486000,LSI,1.080490308001279,1.025663682552841,1.1154911262277871,1.0231439317955078,0.0573463762057713,-0.0885744704118411,0.0470339743621985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,54.8466682434082,54.8466682434082,53.41999816894531,53.81999969482422,45.96744155883789,1337400,LSI,1.1190387888421405,1.037976317021393,1.141956627872209,1.023176662025299,0.0958621268168411,-0.0628165668250015,0.0625758075743558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,53.80666732788086,54.31333160400391,53.4466667175293,54.11333465576172,46.21797561645508,621450,LSI,1.1151904976697715,1.0359652898516931,1.1483789921643413,1.028738706809164,0.0864517908606075,-0.0722485317028724,0.0545577298790367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,54.060001373291016,54.13999938964844,51.91999816894531,53.25333404541016,45.48345565795898,1034700,LSI,1.108287404026515,1.037240291314046,1.1760239163681945,1.0357335667629224,0.0725538372635925,-0.0671282393733954,0.0850018820473332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,53.36666870117188,53.97999954223633,53.06666564941406,53.43999862670898,45.64288711547852,846900,LSI,1.1162674428410373,1.0172066732252352,1.1753643478245606,1.0327543330408862,0.0835131098001511,-0.0612122803708055,0.0792355490894909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,53.33333206176758,54.040000915527344,53.04666519165039,53.77999877929688,45.93328094482422,844350,LSI,1.113301039586471,0.993590886041132,1.1789747543711415,1.0448229351223306,0.0684781044641404,-0.0525200475313467,0.0685852619762745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,53.66666793823242,53.91999816894531,53.13999938964844,53.880001068115234,46.01868438720703,794250,LSI,1.1163079903199082,0.987865484060128,1.176533188234746,1.0378093145840102,0.078498675735898,-0.0657908843543633,0.0689532371063226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,53.913333892822266,54.32666778564453,53.54666519165039,53.959999084472656,46.087013244628906,724200,LSI,1.1202124681556842,0.9866510051704128,1.1567015968468646,1.0388512590749122,0.081361209080772,-0.0679330131814369,0.047258990587796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,54.63999938964844,56.04666519165039,54.413333892822266,56.01333236694336,47.84075546264648,1318050,LSI,1.0728401112910786,0.9269974636331691,1.1002868393348084,1.0310647944789963,0.0417753168120822,-0.0910488784868303,-0.0042151719507736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,55.62666702270508,56.68000030517578,55.48666763305664,56.68000030517578,48.41016387939453,847800,LSI,1.0573982733766236,0.9350181404355438,1.0897534316005268,1.0262436118253355,0.0311546615512878,-0.0906182651322087,-0.0180568870888393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,57.0533332824707,57.76666641235352,56.75333404541016,57.5,49.11052322387695,742650,LSI,1.0374491155799013,0.9193373729389612,1.068396226231897,1.0311845275729687,0.0062645880069325,-0.1167735562634831,-0.0373320581042098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,57.400001525878906,58.68000030517578,57.400001525878906,57.97999954223633,49.52048110961914,1290600,LSI,1.0369091484595343,0.9230125770548652,1.0564909424544795,1.0414917955670933,-0.0045826471075589,-0.1228972329728008,-0.0553354166405906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,58.31999969482422,59.45333480834961,58.0,59.16666793823242,50.53401565551758,1181100,LSI,1.026704004902474,0.8903621741940875,1.04083862621723,1.0390384642435906,-0.0123344593411165,-0.1706425889036511,-0.0738146791841216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,59.12666702270508,59.706668853759766,58.67333221435547,59.02000045776367,50.40874099731445,729600,LSI,1.028916823674023,0.9088056475578176,1.0354459383508037,1.0401272810196784,-0.0112104573456555,-0.1667692051762747,-0.0772330544755197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,59.0,59.34000015258789,58.633331298828125,59.08000183105469,50.45998764038086,1151850,LSI,1.0276462805596371,0.9001180318727637,1.05299368760434,1.0393664161720684,-0.0117201356124312,-0.175775216767654,-0.060344272750588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,59.41999816894531,59.74666595458984,59.08666610717773,59.49333190917969,50.8130111694336,639450,LSI,1.0108695537932029,0.8834324325095347,1.0500373639504017,1.0305050740272153,-0.0196355202340123,-0.183234782256786,-0.061595196880205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,59.48666763305664,59.75333404541016,59.00666809082031,59.51333236694336,50.83009338378906,871800,LSI,1.011314237717868,0.8844956368588986,1.0484230011938636,1.043144349882203,-0.0318301121643349,-0.1804451455839236,-0.0652292196443873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,59.526668548583984,59.54666519165039,58.26666641235352,58.31999969482422,49.81087875366211,783300,LSI,1.0344078704064286,0.9115007379214428,1.0732692313141527,1.0570826794517585,-0.0226748090453299,-0.1564489803521542,-0.0373588681164951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,58.24666595458984,59.81333160400391,57.9466667175293,59.79999923706055,51.07493591308594,1363800,LSI,0.9837237138460352,0.9013510953927212,1.059032990394793,1.0412088647392546,-0.0574851508932193,-0.1691281169448969,-0.0531817203683551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,59.81333160400391,59.900001525878906,58.86666870117188,59.119998931884766,50.49414825439453,998850,LSI,0.98827241273492,0.9085234594807272,1.0680972910395294,1.0392013474275237,-0.0509289346926037,-0.1667975881982382,-0.0318420808781463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,59.119998931884766,59.26666641235352,58.106666564941406,58.633331298828125,50.078495025634766,938250,LSI,0.9955656620309744,0.8999566339373376,1.079057787163813,1.0381241126825425,-0.042558450651568,-0.157752926691521,-0.0281101646253187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,59.33333206176758,59.34000015258789,57.09333419799805,59.34000015258789,50.68204879760742,1014900,LSI,0.9978654214456651,0.8931048069790783,1.0903612412920525,1.03199537924298,-0.0341299577973149,-0.1494967328243683,-0.0152082239273521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,59.35333251953125,59.59999847412109,58.973331451416016,59.33333206176758,50.67635726928711,1597350,LSI,1.0040450139534765,0.900367894832046,1.0788656527082725,1.0328322263084138,-0.0287872123549373,-0.1341357514863336,-0.0307583859877378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,59.619998931884766,60.3466682434082,59.36666870117188,60.22666549682617,51.43935012817383,290550,LSI,0.9953509643689872,0.8861167960261387,1.0609364058052655,1.032019884081241,-0.0366689197122535,-0.1565942259685699,-0.0560886656839707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,60.27333450317383,60.560001373291016,60.1533317565918,60.3466682434082,51.54184722900391,433950,LSI,0.9877375274453708,0.8901676704373629,1.0567909169347982,1.0369551897736955,-0.0492176623283249,-0.1668635663530053,-0.0602765785510013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,60.560001373291016,60.560001373291016,58.52000045776367,59.02000045776367,50.40874099731445,941250,LSI,1.0060998086247004,0.915663495795366,1.0884094252391852,1.020376345675996,-0.0142765370512956,-0.1377496839580183,-0.0229898247919495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,58.913333892822266,60.040000915527344,58.76666641235352,59.6533317565918,50.949668884277344,538650,LSI,0.9897183694402952,0.910691554078084,1.0749087873376684,1.026253639124301,-0.0365352696840056,-0.1433618005771257,-0.0373754761045488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,59.72666549682617,60.61333465576172,59.51333236694336,59.87333297729492,51.13756942749024,692100,LSI,0.9951009320343648,0.9156830523683464,1.0758608075084926,1.0246409570196735,-0.0295400249853087,-0.1337421301055019,-0.0349408944254425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,59.86000061035156,60.51333236694336,59.573333740234375,60.14666748046875,51.37102508544922,678450,LSI,0.969408104759284,0.905240785985719,1.049638416687917,1.029880242563007,-0.0604721378037229,-0.1629994897056226,-0.0595255139804737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,60.65999984741211,60.83333206176758,60.28666687011719,60.4466667175293,51.62724685668945,522300,LSI,0.9531268183676496,0.910346139247348,1.0531233234073012,1.036157586789428,-0.0830307684217783,-0.1602651587062107,-0.0642873990478087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,60.35333251953125,60.8466682434082,59.880001068115234,60.09333419799805,51.32548141479492,735150,LSI,0.9650541332609718,0.9167088267587744,1.0560213790501096,1.0465343935592823,-0.0814802602983105,-0.1547008282664319,-0.0690038300047541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,60.3466682434082,60.3466682434082,59.540000915527344,59.93333435058594,51.18882369995117,453450,LSI,0.9510566596538912,0.9145412909294788,1.0639652017688856,1.048372731047773,-0.0973160713938818,-0.1545980536568445,-0.0640171533121602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,60.11333465576172,60.11333465576172,59.14666748046875,59.6533317565918,50.949668884277344,452700,LSI,0.9451273757781996,0.9156675389240164,1.0707899357224948,1.0387885930282448,-0.0936612172500451,-0.1413512739847576,-0.0438210670605119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,59.900001525878906,60.473331451416016,59.54666519165039,60.119998931884766,51.34823989868164,699900,LSI,0.9425596849717248,0.9173123581929616,1.0753067110588337,1.0447156071702373,-0.1021559221985124,-0.1396696790983229,-0.0385191566454352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,60.19333267211914,60.90666580200195,60.073333740234375,60.74666595458984,51.88347625732422,856350,LSI,0.9319475812778262,0.903962240262476,1.0765725638709436,1.0484619827112251,-0.1165144014333989,-0.140661279572175,-0.0278786275699756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,60.74666595458984,61.14666748046875,60.3466682434082,60.72666549682617,51.86640167236328,656700,LSI,0.9369200790852564,0.9117029381017095,1.0844572405800157,1.0415757419863072,-0.1046556629010507,-0.1370842687468835,-0.0230392313494192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,60.926666259765625,61.16666793823242,60.51333236694336,60.71333312988281,51.855018615722656,414450,LSI,0.94268157341879,0.9099029961565404,1.0880676488923149,1.0495576207370112,-0.1068760473182212,-0.1389727959988489,-0.0024265626457855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,60.43333435058594,60.59999847412109,59.95333480834961,60.13999938964844,51.365325927734375,511650,LSI,0.939778220931248,0.9089307983476111,1.1040015857276195,1.0539026313731312,-0.1141244104418832,-0.121795694387264,0.0035494214159543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,59.76666641235352,60.220001220703125,59.43999862670898,60.186668395996094,51.40519714355469,1659450,LSI,0.9517148966826172,0.9003797540496264,1.1018979984808055,1.0520989179928428,-0.1003840213102256,-0.1003434435631448,0.028063436909206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,60.1533317565918,60.81999969482422,60.133331298828125,60.32666778564453,51.52476501464844,457500,LSI,0.9479407870402315,0.9151760713851016,1.1034136754318604,1.049480051520865,-0.1015392644806335,-0.1007174170218832,0.0320212995184598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,60.36666870117188,60.4466667175293,58.73333358764648,58.82666778564453,50.24362564086914,688200,LSI,0.9952764639761476,0.950896833323653,1.1289967819610638,1.0585213557872055,-0.0632448918110581,-0.0537101349687308,0.0514220684939097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,58.88666534423828,59.09999847412109,58.34000015258789,58.426666259765625,49.901973724365234,381600,LSI,0.9958559043253667,0.9676829183924812,1.1331049650793186,1.0561912314345747,-0.0603353271092079,-0.0344444618509761,0.0526489091488524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,58.58666610717773,58.65999984741211,58.17333221435547,58.37333297729492,49.85643005371094,540750,LSI,0.9745765811315512,0.965215748589624,1.1508600439922865,1.054691754118366,-0.0801151729868148,-0.0487806398187775,0.0724696023153785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,58.540000915527344,59.30666732788086,58.2599983215332,59.21333312988281,50.5738639831543,371850,LSI,0.9582449660139232,0.9515233297643207,1.161390323387241,1.0628648969920689,-0.1046199309781454,-0.0396145704409545,0.0732475090283164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,59.14666748046875,59.7400016784668,58.95333480834961,59.573333740234375,50.881343841552734,245400,LSI,0.9454333514341736,0.9550587600057248,1.1485292023932094,1.054562443450246,-0.1091290920160724,-0.0463526039859671,0.0515729647702043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,59.58000183105469,60.206668853759766,59.58000183105469,59.9466667175293,51.2002067565918,257250,LSI,0.9318930276779755,0.9580011722696172,1.1205412646132304,1.0427572783556516,-0.110864250677676,-0.0539465501395522,0.0162603915215548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,60.0533332824707,60.119998931884766,59.53333282470703,59.606666564941406,50.90981674194336,432450,LSI,0.9404908830954802,0.9656158240596244,1.1277343726291529,1.039387058829826,-0.0988961757343457,-0.0501281418984074,0.0258209740510979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,59.633331298828125,59.86000061035156,59.34000015258789,59.380001068115234,50.71622467041016,517950,LSI,0.9302205182507588,0.9677112835441174,1.1265219872140964,1.0452598484191695,-0.1150393301684107,-0.0323334550965351,0.0247409939093268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,59.31999969482422,59.50666809082031,58.76666641235352,59.040000915527344,50.42582321166992,408150,LSI,0.9207236769192908,0.975683772849134,1.1339344254978143,1.0173995405954512,-0.0966758636761604,-0.017824845879519,0.0333386155414872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,59.073333740234375,59.80666732788086,59.03333282470703,59.58000183105469,50.88704299926758,447450,LSI,0.8968666014529676,0.9768043333401052,1.125161350680707,0.9765980219270426,-0.079731420474075,-0.0271444589837502,0.0297128897951928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,59.71333312988281,59.71333312988281,58.26666641235352,58.30666732788086,49.79948806762695,433800,LSI,0.9128662099145308,0.9985992716610962,1.1447666449859926,0.9849127815791188,-0.072046571664588,0.000242335342104,0.055171785202795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,58.35333251953125,58.5,57.526668548583984,57.61333465576172,49.207313537597656,672150,LSI,0.9240861708162904,1.007418173338578,1.1337684491110518,0.9789917900086822,-0.0549056191923917,0.0077913542569229,0.0438790782226532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,57.606666564941406,58.0533332824707,57.02000045776367,57.99333190917969,49.53186798095703,768000,LSI,0.895348000790482,1.0152926393213069,1.1202754950101206,0.942840182406444,-0.0474921816159619,0.02356815484699,0.032925489357066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,57.973331451416016,58.0533332824707,56.926666259765625,57.0,48.6834716796875,619050,LSI,0.9297689718290436,1.0339440749470306,1.1570972756791995,0.9530778204901076,-0.023308848661064,0.0327198278996154,0.0677994573283213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,56.96666717529297,56.96666717529297,55.459999084472656,56.380001068115234,48.153926849365234,596250,LSI,0.9376003652938232,1.0629883097579444,1.168843507419595,0.966664672858564,-0.0290643075647407,0.0497137317617362,0.0830584679599459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,56.393333435058594,57.09333419799805,56.35333251953125,56.66666793823242,48.39878082275391,606750,LSI,0.944404509968512,1.0497817134254714,1.1614698777138035,0.9609362737659176,-0.0165317637974056,0.0449079435773207,0.0863882715070825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,55.93999862670898,56.08000183105469,55.35333251953125,55.9466667175293,48.35268020629883,499350,LSI,0.9305291011343656,1.0400528111024812,1.1531985074986006,0.9729510699723092,-0.0424219688379436,0.0453275870981262,0.089933475853221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,56.04666519165039,57.220001220703125,56.04666519165039,56.22666549682617,48.59467315673828,617850,LSI,0.9427318989650676,1.023837641875586,1.1606659715725232,0.9917823196316324,-0.0490504206665649,0.0275246348065916,0.0784576814537318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,56.33333206176758,57.08666610717773,56.26666641235352,56.560001373291016,48.88277053833008,524850,LSI,0.929160607367146,1.02030774153145,1.1591264463793451,0.9854883712686996,-0.0563277639015534,0.032387944171194,0.0832980710909625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,56.31333160400391,56.53333282470703,55.31999969482422,55.85333251953125,48.27201461791992,498150,LSI,0.9299355416561071,1.0451722069927825,1.153905665770444,0.981540936006692,-0.0516053943505848,0.0653658037386569,0.0883877624417079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,55.86000061035156,56.66666793823242,55.86000061035156,56.606666564941406,48.92309188842773,568500,LSI,0.9189729038717276,1.0245903767633189,1.1451700774158386,0.9694690060853024,-0.0504961022135749,0.0528783440871509,0.0993547140671027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,56.606666564941406,57.28666687011719,56.413333892822266,56.51333236694336,48.84242630004883,589500,LSI,0.9295740645962368,1.0437074328776674,1.1570695426784765,0.962138874344328,-0.032564809748091,0.0704708329159277,0.1076253220898437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,56.63999938964844,58.19333267211914,56.573333740234375,57.86000061035156,50.00629806518555,754050,LSI,0.920613027030363,1.0384167918301916,1.123897433878835,0.9712482450100663,-0.0506352179797034,0.0694856069915959,0.0816427287420609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,58.00666809082031,58.00666809082031,57.09333419799805,57.5,49.69517517089844,443700,LSI,0.9231302253760796,1.0374106145774578,1.1470508989895982,0.9795485186833895,-0.0564182933073099,0.0744991657663693,0.0935217908780032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,56.50666809082031,57.36000061035156,55.26666641235352,56.220001220703125,48.58890914916992,1020900,LSI,0.927546524610296,1.067388897686329,1.1872269386009946,0.966216685842239,-0.038670161231943,0.1030626467150832,0.1313341466337296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,56.29999923706055,56.51333236694336,55.633331298828125,56.073333740234375,48.46215057373047,508950,LSI,0.934015120518146,1.0664518167496349,1.1908184169756098,0.9510576163473856,-0.0170424958292397,0.1136709648956124,0.1379772362773479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,56.040000915527344,56.040000915527344,55.060001373291016,55.65999984741211,48.10491943359375,324900,LSI,0.948496861641995,1.0875798229019566,1.1967230898647594,0.9505813448789944,-0.0020844832369995,0.1293563904294206,0.1324932588510303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
