Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
1982-01-15,6.5880208015441895,6.663312911987305,6.512729167938232,6.663312911987305,2.242910861968994,564471,NOC,1.0508472540380231,1.0926088366135351,1.226287144762927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-18,6.569198131561279,6.606843948364258,6.512729167938232,6.531551837921143,2.198559045791626,813503,NOC,1.0893369517184166,1.1175605722542885,1.251025194045389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-19,6.550374984741211,6.5880208015441895,6.493906021118164,6.550374984741211,2.2048959732055664,345324,NOC,1.0833324682818042,1.117250598075001,1.2298611678801177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-20,6.644489765167236,6.757427215576172,6.531551837921143,6.719780921936035,2.2619171142578125,763033,NOC,1.030812567037919,1.1145452468007313,1.221691973832444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-21,6.870365142822266,6.945655822753906,6.776249885559082,6.926833152770996,2.3316125869750977,56447,NOC,0.9961590029420752,1.0757407439977458,1.174097693418022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-22,7.03977108001709,7.115063190460205,6.964478969573975,7.115063190460205,2.3949716091156006,82346,NOC,0.9724768121495168,1.0392671592980516,1.1484281260007851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-25,7.265645980834961,7.3032917976379395,7.228000164031982,7.265645980834961,2.4456586837768555,70393,NOC,0.9575542053899088,1.0124959104434892,1.12462657815937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-26,7.322114944458008,7.378582954406738,7.265645980834961,7.322114944458008,2.464666843414306,292861,NOC,0.9501692952361496,0.9994946584117224,1.0792788473723305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-27,7.322114944458008,7.322114944458008,7.3032917976379395,7.322114944458008,2.464666843414306,95628,NOC,0.9501692952361496,1.043628758889185,1.0426042426637927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-28,7.322114944458008,7.340938091278076,7.3032917976379395,7.340938091278076,2.471003532409668,67072,NOC,0.9477326628162104,1.074614777492392,1.0399305682864184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-29,7.397406101226807,7.453875064849853,7.322114944458008,7.397406101226807,2.490010023117065,115551,NOC,0.9482072670647892,1.0998177014837145,1.0268066621734362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-01,7.453875064849853,7.529167175292969,7.378582954406738,7.453875064849853,2.509019136428833,320753,NOC,0.941023352394321,1.0736333393483912,1.026747148715139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-02,7.491520881652832,7.566812992095947,7.416228771209717,7.566812992095947,2.5470330715179443,79690,NOC,0.9244669420129924,1.0601227310863368,1.011423162583727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-03,7.698573112487793,7.980916976928711,7.416228771209717,7.491520881652832,2.5216896533966064,929718,NOC,0.8982345493641563,1.063164684217707,1.0420711196926309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-04,7.491520881652832,7.604457855224609,7.378582954406738,7.435051918029785,2.5026822090148926,195241,NOC,0.8743767034612714,1.0712392386022305,1.0783630767237529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-05,7.491520881652832,7.566812992095947,7.397406101226807,7.529167175292969,2.5343613624572754,132817,NOC,0.8684965646843491,1.0300770036769928,1.0394083396222085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-08,7.435051918029785,7.529167175292969,7.322114944458008,7.322114944458008,2.464666843414306,71057,NOC,0.8541140551321483,1.0540129287737283,1.0845177034972078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-09,7.228000164031982,7.3032917976379395,7.133884906768799,7.171531200408936,2.413979768753052,156724,NOC,0.8428909136969854,1.0787947415126866,1.1126395004822236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-10,7.0209479331970215,7.115063190460205,6.926833152770996,6.926833152770996,2.3316125869750977,39181,NOC,0.8726671078620444,1.1114158076922604,1.1297916088074922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-11,6.889187812805176,6.926833152770996,6.851541996002197,6.908010005950928,2.3252766132354736,61096,NOC,0.8750449737242714,1.1226997010227813,1.1717438997994138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-12,6.870365142822266,6.908010005950928,6.813896179199219,6.813896179199219,2.293597221374512,51134,NOC,0.8955002700611349,1.1605246296170784,1.2780066286599103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-16,6.870365142822266,6.964478969573975,6.776249885559082,6.964478969573975,2.344285011291504,71057,NOC,0.9061616590613878,1.0972203407343946,1.254816608838884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-17,7.03977108001709,7.058594226837158,7.002124786376953,7.002124786376953,2.356956720352173,35196,NOC,0.920293394773692,1.0940356529820117,1.2701601176557105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-18,7.058594226837158,7.133884906768799,6.983302116394043,7.115063190460205,2.3949716091156006,161372,NOC,0.9324019070128644,1.0713266254789957,1.2282599747004526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-19,7.096240043640137,7.115063190460205,7.077416896820068,7.096240043640137,2.388635396957397,94300,NOC,0.9643407508566764,1.0893056289047751,1.2042718674138455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-22,7.03977108001709,7.152708053588867,6.926833152770996,6.926833152770996,2.3316125869750977,146763,NOC,0.993413563812926,1.1048697621512449,1.2337240012057886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-23,6.851541996002197,6.889187812805176,6.813896179199219,6.832718849182129,2.3226568698883057,71721,NOC,1.0137734528757087,1.1174696510311253,1.3225407411612218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-24,6.870365142822266,6.908010005950928,6.832718849182129,6.851541996002197,2.329054355621338,67737,NOC,1.0164833578707313,1.0977669432421426,1.3356733432547545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-25,6.908010005950928,6.926833152770996,6.870365142822266,6.889187812805176,2.341850757598877,71057,NOC,1.01639369630786,1.0779835222104823,1.3422705614514692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-26,6.889187812805176,6.889187812805176,6.889187812805176,6.889187812805176,2.341850757598877,4649,NOC,1.0273223520768884,1.0752269753097858,1.3728402756384008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-01,6.889187812805176,6.889187812805176,6.889187812805176,6.889187812805176,2.341850757598877,17930,NOC,1.01639369630786,1.0641985479362854,1.356165691721624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-02,6.908010005950928,6.926833152770996,6.889187812805176,6.889187812805176,2.341850757598877,19258,NOC,1.0081964409228914,1.0862548936444878,1.3422705614514692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-03,6.945655822753906,7.002124786376953,6.889187812805176,6.945655822753906,2.3610455989837646,108910,NOC,1.0298104311011382,1.0719541655445255,1.3368712714997957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-04,6.945655822753906,6.964478969573975,6.926833152770996,6.945655822753906,2.3610455989837646,182623,NOC,0.9783203841524686,1.0664855891829328,1.334114616230751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-05,6.945655822753906,6.964478969573975,6.926833152770996,6.926833152770996,2.3546478748321533,102269,NOC,0.9891306383921036,1.063899254250839,1.2990447958806448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-08,6.813896179199219,6.964478969573975,6.663312911987305,6.663312911987305,2.265068769454956,222468,NOC,1.0310732604892832,1.1059744197788994,1.376278250559688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-09,6.418614864349365,6.569198131561279,6.249207973480225,6.437438011169434,2.1882870197296143,230437,NOC,1.0672511513791,1.2037892250898066,1.421594054960477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-10,6.475082874298096,6.512729167938232,6.437438011169434,6.475082874298096,2.20108413696289,183287,NOC,1.0988368087750289,1.1762570602130675,1.3955887858079972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-11,6.362145900726318,6.512729167938232,6.192739963531494,6.192739963531494,2.1051065921783447,389817,NOC,1.1854103825410782,1.2636237992891295,1.4530347675966937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-12,6.004509925842285,6.098625183105469,5.910396099090576,5.985688209533691,2.034721612930298,312120,NOC,1.2201265466958338,1.32637313616993,1.4905031390606382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-15,5.985688209533691,6.004509925842285,5.948041915893555,5.985688209533691,2.034721612930298,303486,NOC,1.2201265466958338,1.3105088079889002,1.5704664304652285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-16,5.985688209533691,6.004509925842285,5.966865062713623,5.985688209533691,2.034721612930298,309463,NOC,1.2201265466958338,1.2978159393436393,1.5608708495576815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-17,6.0233330726623535,6.042156219482422,5.985688209533691,6.042156219482422,2.053916931152344,250360,NOC,1.208723594132483,1.2919739303000246,1.5494520329778498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-18,6.192739963531494,6.249207973480225,6.117447853088379,6.249207973480225,2.1243011951446533,261649,NOC,1.1656630525484668,1.2552460082615364,1.5073050230837046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-19,6.362145900726318,6.380969047546387,6.32450008392334,6.380969047546387,2.1690917015075684,87659,NOC,1.1297928187271034,1.247184658319621,1.4731797582500443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-22,6.531551837921143,6.569198131561279,6.475082874298096,6.569198131561279,2.2330760955810547,29220,NOC,1.1002862420191752,1.199883837628921,1.448455296705174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-23,6.663312911987305,6.776249885559082,6.550374984741211,6.776249885559082,2.3034584522247314,102933,NOC,1.069444661516622,1.0595121517005033,1.370293451107784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-24,6.79507303237915,6.813896179199219,6.776249885559082,6.813896179199219,2.316255569458008,34532,NOC,1.0883984485974385,1.0257844505655125,1.348674123115816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-25,6.908010005950928,7.002124786376953,6.813896179199219,6.926833152770996,2.3546478748321533,110238,NOC,1.0652168784285392,0.9597030571452786,1.3405036335666205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-26,6.945655822753906,7.002124786376953,6.889187812805176,6.964478969573975,2.3674449920654297,115551,NOC,1.0513508652353365,0.987241011486252,1.3525002155132475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-29,6.983302116394043,7.002124786376953,6.964478969573975,7.002124786376953,2.380242347717285,117543,NOC,1.0403223932384162,0.998208837417088,1.3561648967392066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-30,7.058594226837158,7.077416896820068,7.0209479331970215,7.077416896820068,2.405835628509521,33204,NOC,1.0239358481374037,0.9983245144144088,1.4174815173337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-31,7.058594226837158,7.115063190460205,7.002124786376953,7.002124786376953,2.380242347717285,141450,NOC,1.0806450869738549,1.0144844572923617,1.429989101974666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-01,6.964478969573975,7.002124786376953,6.926833152770996,6.945655822753906,2.3610455989837646,140122,NOC,1.124661426406271,1.0473427949650926,1.4112955108395555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-02,7.096240043640137,7.228000164031982,6.945655822753906,7.152708053588867,2.431429386138916,624903,NOC,1.1263157038028646,1.024991385695882,1.359734810829489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-05,6.945655822753906,7.115063190460205,6.776249885559082,6.79507303237915,2.309859037399292,454234,NOC,1.16620388963911,1.104094536774491,1.4031237423555605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-06,6.832718849182129,6.851541996002197,6.79507303237915,6.851541996002197,2.329054355621338,154068,NOC,1.1593407639576028,1.1282604694433134,1.402736805339305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-07,6.889187812805176,6.926833152770996,6.851541996002197,6.870365142822266,2.33545184135437,238406,NOC,1.1479454795752582,1.094759838478418,1.387747758048388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-08,6.870365142822266,6.889187812805176,6.851541996002197,6.870365142822266,2.33545184135437,75042,NOC,1.1479454795752582,1.1251698339917076,1.3933207732659425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-12,7.058594226837158,7.152708053588867,6.964478969573975,7.115063190460205,2.41863226890564,253016,NOC,1.0793651403881854,1.1291849487785424,1.3561656542440472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-13,7.435051918029785,7.529167175292969,7.340938091278076,7.340938091278076,2.495415210723877,272274,NOC,1.0410254401410974,1.0970282414515604,1.3718134854627082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-14,7.322114944458008,7.35975980758667,7.265645980834961,7.3032917976379395,2.482617855072021,118207,NOC,1.048968803365533,1.102683183688161,1.4942289597069165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-15,7.3032917976379395,7.340938091278076,7.265645980834961,7.3032917976379395,2.482617855072021,164693,NOC,1.0438139245974256,1.0896795441480311,1.5073368934203824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-16,7.322114944458008,7.35975980758667,7.265645980834961,7.3032917976379395,2.482617855072021,178639,NOC,1.0515461947320113,1.102683183688161,1.559764306692479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-19,7.322114944458008,7.340938091278076,7.3032917976379395,7.3032917976379395,2.482617855072021,27892,NOC,1.072165037558387,1.115686343052539,1.5309290805383426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-20,7.284469127655029,7.3032917976379395,7.265645980834961,7.284469127655029,2.476219415664673,65744,NOC,1.0387598056117182,1.1133537524539006,1.511231784041948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-21,7.209177017211914,7.228000164031982,7.171531200408936,7.209177017211914,2.450624227523804,67072,NOC,1.0522195347780152,1.1223478189721754,1.5137365628195023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-22,7.209177017211914,7.265645980834961,7.152708053588867,7.228000164031982,2.4570229053497314,278251,NOC,1.044270627890871,1.1194249556620297,1.536282418486981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-23,7.265645980834961,7.284469127655029,7.228000164031982,7.246822834014893,2.46342134475708,74377,NOC,1.056235868396872,1.100792579569116,1.5639942286053743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-26,7.322114944458008,7.416228771209717,7.228000164031982,7.416228771209717,2.5210089683532715,79690,NOC,1.0218639745985345,1.0961349279800656,1.5695713531024285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-27,7.416228771209717,7.453875064849853,7.378582954406738,7.378582954406738,2.5082106590271,58439,NOC,1.0348008659152612,1.0914318342677578,1.572391318110172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-28,7.35975980758667,7.397406101226807,7.322114944458008,7.322114944458008,2.4890153408050537,136801,NOC,1.027217003728177,1.1050364824156127,1.5740587816473808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-29,7.3032917976379395,7.322114944458008,7.265645980834961,7.284469127655029,2.476219415664673,56447,NOC,1.0194882215193757,1.1107467857986368,1.555910894426612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-30,7.284469127655029,7.3032917976379395,7.246822834014893,7.246822834014893,2.46342134475708,53127,NOC,1.022164199429016,1.079824527614176,1.5190829994140729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-03,7.435051918029785,7.642104148864746,7.228000164031982,7.566812992095947,2.572197198867798,479469,NOC,0.968897010235919,0.9990183135366232,1.449781838698468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-04,7.7362189292907715,7.886802196502685,7.585635185241699,7.81151008605957,2.65537691116333,1107692,NOC,0.9579984050220436,0.9677240533701676,1.298978815453221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-05,8.037384986877441,8.206791877746582,7.849155902862549,8.056207656860352,2.7385571002960205,614278,NOC,0.9241847338504054,0.9336153262383556,1.2286282463667064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-06,8.056207656860352,8.169145584106445,7.924448013305664,7.924448013305664,2.693766593933105,935695,NOC,0.934758457689338,0.9563294200031937,1.222482571985815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-07,7.962093830108643,8.018563270568848,7.886802196502685,7.943271160125732,2.700167655944824,293525,NOC,0.9277602124230618,0.9540623296958216,1.1858411291367912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-10,7.943271160125732,7.980916976928711,7.886802196502685,7.886802196502685,2.680971384048462,405755,NOC,0.9344031543799456,0.9801596452194076,1.187049508800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-11,7.849155902862549,7.886802196502685,7.81151008605957,7.886802196502685,2.680971384048462,138129,NOC,0.9825678675378124,1.0066500907218612,1.1846219886882914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-12,7.886802196502685,8.112676620483398,7.660926818847656,7.679749965667725,2.6105873584747314,77034,NOC,0.9917464542302332,1.0090588722123746,1.268912545365825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-13,7.660926818847656,7.698573112487793,7.623281002044678,7.642104148864746,2.5977907180786133,68401,NOC,1.0239711657313322,1.0289415564939697,1.2676474248535508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-14,7.660926818847656,7.679749965667725,7.623281002044678,7.660926818847656,2.604188680648804,189264,NOC,1.036330472914398,1.0313727511519752,1.2595347018093137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-17,7.660926818847656,7.679749965667725,7.623281002044678,7.623281002044678,2.591391086578369,18594,NOC,1.0289919608666125,1.0165336870215902,1.254625275621253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-18,7.642104148864746,7.679749965667725,7.585635185241699,7.679749965667725,2.6105873584747314,35861,NOC,1.0115325705594462,1.0436841648144677,1.2127586065496292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-19,7.7362189292907715,7.830333232879639,7.642104148864746,7.830333232879639,2.661776065826416,118207,NOC,0.996931020651724,1.1012318015875249,1.2165246753535242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-20,7.679749965667725,7.830333232879639,7.5103440284729,7.566812992095947,2.572197198867798,237742,NOC,1.0366703597703386,1.1436322881136225,1.269084421420916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-21,7.585635185241699,7.604457855224609,7.566812992095947,7.585635185241699,2.57859468460083,98949,NOC,1.0491210226889225,1.16098603751499,1.240515523683337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-24,7.604457855224609,7.642104148864746,7.547989845275879,7.547989845275879,2.5657968521118164,326729,NOC,1.0442884100812024,1.1464850639283717,1.302906167891934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-25,7.585635185241699,7.642104148864746,7.529167175292969,7.585635185241699,2.6019539833068848,209186,NOC,0.9379651741448528,1.1055408468095969,1.33266577394037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-26,7.5103440284729,7.529167175292969,7.491520881652832,7.5103440284729,2.5761282444000244,154068,NOC,0.9223061591947852,1.1166239166539025,1.414726519461012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-27,7.547989845275879,7.585635185241699,7.491520881652832,7.566812992095947,2.595498561859131,128168,NOC,0.870646895045245,1.1835137893372505,1.3890158373222885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-28,7.472698211669922,7.529167175292969,7.416228771209717,7.453875064849853,2.5567588806152344,159380,NOC,0.9141412615499844,1.2167184951935055,1.5126118257815495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
