Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-27,39.369998931884766,40.02000045776367,39.33000183105469,40.0,29.946741104125977,1065000,IRM,1.012999979555074,0.8546065762474414,0.8638025257063101,1.0327543330408862,-0.0197543534858122,-0.2238123773485992,-0.2323262730287595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,39.91999816894531,40.13999938964844,39.7599983215332,40.11000061035156,30.02909278869629,1037200,IRM,1.018948045442128,0.8287154898728034,0.8691664761695217,1.0448229351223306,-0.0258748896802025,-0.2173954436996753,-0.2412230162253452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,40.02999877929688,40.04999923706055,39.59000015258789,40.0,29.946741104125977,1151000,IRM,1.0187500991196772,0.8406425005940812,0.8666457079635281,1.0378093145840102,-0.0190592154643329,-0.2130138678204101,-0.2409342431648953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,40.18000030517578,40.33000183105469,39.7599983215332,39.810001373291016,29.80449104309082,827000,IRM,1.0180858519287268,0.8464404862186988,0.8702625607339806,1.0388512590749122,-0.0207654071461853,-0.2081435321331509,-0.2391800455250879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,39.91999816894531,40.27999877929688,39.7400016784668,39.88999938964844,29.86438751220703,913500,IRM,1.0115316326830397,0.8164827935933742,0.8488193547645415,1.0310647944789963,-0.0195331617959566,-0.2015635485266252,-0.2556826565210406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,39.66999816894531,40.13999938964844,39.560001373291016,40.119998931884766,30.03657341003418,593800,IRM,0.9987537953678018,0.837875032187005,0.8406035376971344,1.0262436118253355,-0.0274898164575339,-0.1877613733807475,-0.2672067809922318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,40.13999938964844,40.869998931884766,40.13999938964844,40.63999938964844,30.425886154174805,929600,IRM,0.9840059448617086,0.8321519400132661,0.8153468229888465,1.0311845275729687,-0.0471785827112601,-0.2039589891891783,-0.2903814613472602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,40.630001068115234,40.959999084472656,40.38999938964844,40.59999847412109,30.39593505859375,1007000,IRM,0.988177312266695,0.8389752804679452,0.8169142828313658,1.0414917955670933,-0.0533144833003982,-0.2069345295597208,-0.2949120762637043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,40.59999847412109,40.91999816894531,40.59999847412109,40.77000045776367,30.52321052551269,993300,IRM,0.9982831293699356,0.8267585988660969,0.8287231112907725,1.0390384642435906,-0.040755334873655,-0.2342461642316416,-0.2859301941105792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,40.59000015258789,41.0,40.52999877929688,40.630001068115234,30.418407440185547,614000,IRM,0.9303467154451786,0.8428547744464104,0.8275069623124044,1.0401272810196784,-0.1097805655744998,-0.2327200782876818,-0.285172030513919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,40.40999984741211,40.83000183105469,40.40999984741211,40.65999984741211,30.44085693359375,931300,IRM,0.9429415550694444,0.8284956505655218,0.8357963169407892,1.0393664161720684,-0.0964248611026239,-0.247397598074896,-0.2775416434141389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,40.7400016784668,41.02999877929688,40.65999984741211,40.9900016784668,30.687917709350582,752200,IRM,0.9405036525190305,0.7958106585945561,0.831841980515382,1.0305050740272153,-0.0900014215081848,-0.2708565561717646,-0.2797905803152247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,40.81999969482422,41.18000030517578,40.630001068115234,41.0,30.69540405273437,1164600,IRM,0.933338747617632,0.7795160723464373,0.8318913814204631,1.043144349882203,-0.109805602264571,-0.285424710096385,-0.2817608394177877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,41.0,41.0,40.5099983215332,40.52999877929688,30.343530654907227,812200,IRM,0.9506767628303144,0.7913120007110552,0.8484255424483724,1.0570826794517585,-0.106405916621444,-0.2766377175625418,-0.2622025569822754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,40.59000015258789,40.9900016784668,40.0,40.81999969482422,30.560646057128903,1517600,IRM,0.944171600329036,0.7951442277086462,0.8484767122398518,1.0412088647392546,-0.0970372644102185,-0.2753349846289719,-0.2637379985232964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,40.66999816894531,40.77999877929688,40.29999923706055,40.77000045776367,30.52321052551269,1352800,IRM,0.926149005124242,0.7958703621762809,0.844192006312835,1.0392013474275237,-0.1130523423032816,-0.2794506855026845,-0.2557473656048408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,40.75,40.91999816894531,40.459999084472656,40.91999816894531,30.635517120361328,765400,IRM,0.9220093421461086,0.770615983205903,0.857772655351811,1.0381241126825425,-0.1161147705364338,-0.2870935774229557,-0.2493952964373207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,41.0,41.52999877929688,40.790000915527344,41.34999847412109,30.95743560791016,1839400,IRM,0.9249471307674658,0.7726723428543545,0.8643547760244653,1.03199537924298,-0.1070482484755143,-0.2699291969490922,-0.2412146891949392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,41.290000915527344,41.33000183105469,40.4900016784668,41.13999938964844,30.80022430419922,980200,IRM,0.9296682699012424,0.7808128689113603,0.8652482866808338,1.0328322263084138,-0.1031639564071713,-0.2536907774070194,-0.2443757520151765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,41.25,41.5099983215332,41.150001525878906,41.43999862670898,31.024826049804688,511900,IRM,0.917791675662968,0.7731997601860674,0.8639742027883534,1.032019884081241,-0.1142282084182726,-0.2695112618086412,-0.2530508687008829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,41.400001525878906,41.459999084472656,40.209999084472656,40.5,30.32107925415039,2999900,IRM,0.9523835913970568,0.8049373283400153,0.8883667071817047,1.0369551897736955,-0.0845715983766389,-0.2520939084503529,-0.2287007883040948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,40.59999847412109,41.06999969482422,40.54999923706055,40.68000030517578,30.455829620361328,1279900,IRM,0.9419289379648548,0.8086157579091594,0.879607212744086,1.020376345675996,-0.0784474077111412,-0.2447974218442249,-0.2317920372870486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,40.70000076293945,40.79999923706055,40.40999984741211,40.52000045776367,30.336048126220703,1191900,IRM,0.942640428760428,0.81982889973144,0.8838457585137995,1.026253639124301,-0.0836132103638729,-0.2342244549237697,-0.2284385049284176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,40.56999969482422,40.93000030517578,40.54999923706055,40.869998931884766,30.598085403442383,1408100,IRM,0.9218946717375394,0.8128080116647277,0.8853834905155518,1.0246409570196735,-0.1027462852821341,-0.2366171708091206,-0.2254182114183833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,40.88999938964844,41.130001068115234,40.34999847412109,40.75,30.50824546813965,1260600,IRM,0.9201234477518656,0.8286594769262875,0.8788570779801598,1.029880242563007,-0.1097567948111413,-0.2395807987650541,-0.2303068526882309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,40.90999984741211,41.06999969482422,40.5099983215332,40.52999877929688,30.343530654907227,1626000,IRM,0.9221114117772554,0.8271437936446165,0.8820190701355587,1.036157586789428,-0.1140461750121725,-0.2434675043089421,-0.2353916523195512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,40.54999923706055,40.630001068115234,40.34000015258789,40.34999847412109,30.20877265930176,762000,IRM,0.9322655366992636,0.8361193898484142,0.8669258686823296,1.0465343935592823,-0.1142688568600187,-0.2352902651767922,-0.2580993403725342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,40.34000015258789,40.41999816894531,40.06999969482422,40.06999969482422,29.999141693115234,982600,IRM,0.933457568862024,0.8509409537906141,0.8761337445694641,1.048372731047773,-0.114915162185749,-0.2181983907957092,-0.2518486105115818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,40.06999969482422,40.150001525878906,39.83000183105469,39.9900016784668,29.939252853393555,725000,IRM,0.9282139260183816,0.850316411806719,0.8897211538332899,1.0387885930282448,-0.1105746670098631,-0.206702401102055,-0.2248898489497168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,40.06999969482422,40.15999984741211,39.91999816894531,40.119998931884766,30.03657341003418,1050700,IRM,0.9259657927147352,0.8380264817690581,0.89968347989864,1.0447156071702373,-0.118749814455502,-0.2189555555222264,-0.214142387805629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,40.2400016784668,40.75,40.040000915527344,40.70000076293945,30.47080612182617,801900,IRM,0.903787229402463,0.799157433661766,0.8966818395042704,1.0484619827112251,-0.1446747533087621,-0.245466086172885,-0.2077693519366488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,38.36000061035156,39.4900016784668,37.59000015258789,37.79999923706055,28.299665451049805,8606900,IRM,0.9733939243825052,0.8678534828901054,0.9738220382249316,1.0415757419863072,-0.068181817603802,-0.1809337239584876,-0.1336744337045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,37.95000076293945,38.41999816894531,37.75,38.34000015258789,28.70394897460937,7927000,IRM,0.9623331864367496,0.8523943168564627,0.9581859051576118,1.0495576207370112,-0.0872244343002616,-0.1964814752989265,-0.1323083063804886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,37.93000030517578,38.84999847412109,37.90999984741211,37.959999084472656,28.862098693847656,4013300,IRM,0.9299259611320396,0.84852794584634,0.9433871889945924,1.0539026313731312,-0.1239766702410916,-0.1821985468885352,-0.1570649753170727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,38.06999969482422,38.15999984741211,37.5,37.68000030517578,28.64920997619629,6050800,IRM,0.9418787882136852,0.834570126022299,0.945450322117792,1.0520989179928428,-0.1102201297791576,-0.1661530715904723,-0.1283842394538074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,37.81999969482422,38.38999938964844,37.81999969482422,37.93999862670898,28.84688949584961,2340800,IRM,0.9438589248217312,0.8390473786236754,0.945795307323858,1.049480051520865,-0.1056211266991339,-0.1768461097833094,-0.1255970685895425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,37.970001220703125,38.34000015258789,37.77000045776367,37.95000076293945,28.85449409484864,1531600,IRM,0.9578390230343404,0.8557263602450147,0.9553697713488142,1.0585213557872055,-0.1006823327528653,-0.1488806080473692,-0.1222049421183398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,37.93000030517578,38.08000183105469,37.16999816894531,37.18000030517578,28.269041061401367,2254400,IRM,0.9620762777763272,0.8956268416709966,0.9720916484106228,1.0561912314345747,-0.0941149536582475,-0.1065005385724607,-0.1083644075198433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,37.27999877929688,37.41999816894531,36.93000030517578,37.150001525878906,28.246232986450195,1488800,IRM,0.9641989846690168,0.9004606000299409,0.9912749277288564,1.054691754118366,-0.0904927694493492,-0.1135357883784606,-0.0871155139480515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,37.209999084472656,37.720001220703125,37.20000076293945,37.65999984741211,28.63399124145508,2339900,IRM,0.9495487680964702,0.8750209326147654,0.9811508548433572,1.0628648969920689,-0.1133161288955985,-0.1161169675905098,-0.1069919595155672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,37.72999954223633,38.0,37.5,37.65999984741211,28.63399124145508,1148400,IRM,0.904939217814964,0.8871852963718531,0.986925592064937,1.054562443450246,-0.149623225635282,-0.1142260676198388,-0.110030645558068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,37.77000045776367,37.95000076293945,37.31999969482422,37.45000076293945,28.474327087402344,1376300,IRM,0.90600819305142,0.9052079250048296,1.0093278418257177,1.0427572783556516,-0.1367490853042315,-0.1067397974043399,-0.0949530312659578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,37.459999084472656,38.040000915527344,37.45000076293945,37.97999954223633,28.87729835510254,1186000,IRM,0.9223276506683842,0.905174107750577,0.9941522538178778,1.039387058829826,-0.1170594081614417,-0.1105698582074548,-0.1077611447601771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,38.02999877929688,38.130001068115234,37.70000076293945,37.72999954223633,28.687227249145508,1084900,IRM,0.9175720356329023,0.9046958222899985,1.005130924646862,1.0452598484191695,-0.1276878127862671,-0.0953489163506541,-0.0966500686579074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,37.79999923706055,37.93999862670898,37.459999084472656,37.61000061035156,28.595985412597656,1307700,IRM,0.8949746447097795,0.901898091663236,1.0116422629613198,1.0173995405954512,-0.1224248958856717,-0.091610527065417,-0.0889535469950073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,37.59000015258789,37.68999862670898,37.0099983215332,37.09999847412109,28.20821189880371,1869700,IRM,0.882210273735064,0.9181381826108964,1.0227577141117652,0.9765980219270426,-0.0943877481919786,-0.085810609712959,-0.0726907467737489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,37.130001068115234,37.27999877929688,36.88999938964844,36.91999816894531,28.071352005004883,1827800,IRM,0.8968040913001845,0.9248201780292038,1.019890031393297,0.9849127815791188,-0.0881086902789344,-0.0735367582897883,-0.0697048283899004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,37.0,37.15999984741211,36.560001373291016,36.79999923706055,27.98011589050293,1893200,IRM,0.901630571822524,0.9173237323699648,0.985787925660611,0.9789917900086822,-0.0773612181861581,-0.0823030867116904,-0.1041014452277875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,36.709999084472656,37.11000061035156,36.43000030517578,37.040000915527344,28.16259765625,1442600,IRM,0.8658206477452017,0.9166018977452016,0.9701739455285469,0.942840182406444,-0.0770195346612422,-0.0751225867291152,-0.1171760601245076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,37.08000183105469,37.27999877929688,36.81999969482422,36.83000183105469,28.00292587280273,1122500,IRM,0.8987237629037386,0.9290150840528396,0.9959509176044734,0.9530778204901076,-0.0543540575863691,-0.0722091629945754,-0.0933469007464047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,36.75,36.77999877929688,36.2400016784668,36.54999923706055,27.79003143310547,1358700,IRM,0.911080660371531,0.9534007596441452,0.9902639536910828,0.966664672858564,-0.0555840124870329,-0.059873818352063,-0.0955210857685663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,36.5,36.68000030517578,36.15999984741211,36.58000183105469,27.81283950805664,1949200,IRM,0.9168944484608288,0.9606897930851166,0.985488485824038,0.9609362737659176,-0.0440418253050888,-0.044183976763034,-0.0895931203826829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,36.58000183105469,36.59999847412109,36.04999923706055,36.220001220703125,27.539125442504883,1665100,IRM,0.9163445229825148,0.9488769314509404,1.0021453159078966,0.9729510699723092,-0.0566065469897945,-0.0458482925534144,-0.0611197157374829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,36.36000061035156,37.11000061035156,36.20000076293945,36.22999954223633,27.54672241210937,1346000,IRM,0.9307205248761704,0.9368137574765883,1.0104440974418685,0.9917823196316324,-0.0610617947554621,-0.0594992495924059,-0.0717641926769228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,36.400001525878906,36.400001525878906,36.04999923706055,36.33000183105469,27.62276268005371,1882100,IRM,0.9130193768482496,0.9370371370315026,1.0105131214463907,0.9854883712686996,-0.0724689944204498,-0.0508826603287534,-0.0653152538419918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,36.20000076293945,36.220001220703125,35.27000045776367,35.29999923706055,26.839614868164062,2975500,IRM,0.9099151430873113,0.9736071464915936,1.0109549756930372,0.981540936006692,-0.0716257929193807,-0.0061992567625318,-0.0545629276356989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,35.369998931884766,35.849998474121094,35.310001373291016,35.4900016784668,26.98408317565918,1750100,IRM,0.8867286930044047,0.968968217621984,1.0186735669536044,0.9694690060853024,-0.0827403130808978,-0.0027438150541838,-0.0271417963951314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,35.599998474121094,36.2400016784668,35.59000015258789,35.810001373291016,27.227394104003903,1891500,IRM,0.8818765343261744,0.9759450720686718,1.0153543300467476,0.962138874344328,-0.0802623400181534,0.002708472106932,-0.0340898905418851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,36.02000045776367,36.45000076293945,35.81999969482422,36.34999847412109,27.63796043395996,1691400,IRM,0.8792299042991043,0.9662083838299282,1.0056838904998957,0.9712482450100663,-0.0920183407109621,-0.0027228010086675,-0.0365708146368783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,36.34000015258789,36.400001525878906,35.650001525878906,35.77000045776367,27.19697380065918,1685700,IRM,0.8932066778375862,0.965937134508358,1.0300972428241524,0.9795485186833895,-0.0863418408458033,0.0030256856972696,-0.0234318652874425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,35.77000045776367,35.970001220703125,35.70000076293945,35.81999969482422,27.23498916625977,1015900,IRM,0.8668341669830992,0.969704344386552,1.033863417956103,0.966216685842239,-0.0993825188591397,0.0053780934153061,-0.0220293740111618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
