Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-13,138.75,139.47999572753906,137.52999877929688,138.94000244140625,130.84844970703125,906400,ALB,0.9907152929279076,0.8370235318153895,0.6909977558760736,1.0098252549340063,-0.0191099620060989,-0.2712259665718856,-0.3858928479675434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,139.83999633789062,141.30999755859375,138.61000061035156,140.16000366210938,131.99742126464844,1332600,ALB,0.9599029915093584,0.8119999542227385,0.6928046930478559,1.0047827275420922,-0.0448797360327337,-0.3030618109189691,-0.3927893043123506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,140.6699981689453,140.6999969482422,138.88999938964844,139.41000366210938,131.2910919189453,1049200,ALB,0.9707337372169916,0.8125572897157268,0.6994174303455265,1.016827126331923,-0.0460933891149314,-0.3084384804535894,-0.3875208559692737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,140.05999755859375,140.27999877929688,139.3000030517578,139.66000366210938,131.5265350341797,719900,ALB,0.975297350042455,0.8067960536550884,0.6982373447499415,1.016900814218988,-0.0416034641765329,-0.309787670442218,-0.3777579996747138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,138.22000122070312,139.52000427246094,137.14999389648438,139.49000549316406,131.36642456054688,798300,ALB,0.9706787947354176,0.8401192673444664,0.7038470920163592,1.0195478153138224,-0.0488690205784048,-0.2764316349947351,-0.3739864493014649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,140.6999969482422,141.2899932861328,140.05999755859375,140.77999877929688,132.58128356933594,925000,ALB,0.9710188244769417,0.8146903726121544,0.6989692648518269,1.0187296628598663,-0.0477108383829246,-0.3022351531653902,-0.3665047443726372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,141.0,141.39999389648438,137.77000427246094,138.52999877929688,130.46234130859375,1535500,ALB,0.9763226931524986,0.8081669196887011,0.7106848203153693,1.0231439317955078,-0.0468212386430091,-0.3060712332759809,-0.3577723315502192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,138.89999389648438,139.47999572753906,137.86000061035156,138.72000122070312,130.64129638671875,1332800,ALB,0.988033345682894,0.8048197275590336,0.7254440352322223,1.023176662025299,-0.0351433163424053,-0.2959731562873609,-0.3539367850656308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,139.5,140.44000244140625,136.8800048828125,138.52999877929688,130.46234130859375,1778700,ALB,0.98339715414539,0.8075156316155125,0.7268021094786188,1.028738706809164,-0.045341552663774,-0.300698189939053,-0.3670191528066857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,139.39999389648438,139.75999450683594,137.60000610351562,139.0399932861328,130.942626953125,1375900,ALB,0.9845368897772128,0.7873220465151834,0.7285488033732271,1.0357335667629224,-0.0511966769857096,-0.3170464841722579,-0.362473230947634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,139.63999938964844,139.97000122070312,137.8699951171875,139.0800018310547,130.9803009033203,1204800,ALB,0.94873464062186,0.7604986646551549,0.735787416595555,1.0327543330408862,-0.0840196924190261,-0.3179202889408857,-0.3603413821395146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,139.0800018310547,140.1699981689453,138.52999877929688,139.50999450683594,131.38526916503906,834800,ALB,0.962798524818346,0.7555677887315029,0.7092970008007697,1.0448229351223306,-0.0820244103039845,-0.2905431448409759,-0.4010924915940972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,139.02000427246094,140.88999938964844,139.02000427246094,140.88999938964844,132.68492126464844,1576300,ALB,0.9379655135177528,0.7651724617362796,0.7034202431816683,1.0378093145840102,-0.0998438010662573,-0.2884839066782116,-0.4041597079467551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,142.0,142.4199981689453,140.85000610351562,142.3300018310547,134.04103088378906,906700,ALB,0.9088036525189274,0.751021712871277,0.7012500863735986,1.0388512590749122,-0.1300476065559848,-0.3035623054805728,-0.4081925198854699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,142.5,143.69000244140625,135.61000061035156,136.91000366210938,128.93667602539062,2364000,ALB,0.9348477052173054,0.7701362273156643,0.7405442536408902,1.0310647944789963,-0.0962170892616909,-0.2479101148043351,-0.3639577576446919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,136.5500030517578,140.35000610351562,135.25,140.0399932861328,131.88436889648438,1395300,ALB,0.910311420318508,0.7711055568243796,0.7350525397267255,1.0262436118253355,-0.1159321915068277,-0.2545308487433728,-0.3727577789626407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,140.24000549316406,142.0,140.13999938964844,141.97000122070312,133.7019805908203,950800,ALB,0.9092063572857012,0.787949284508062,0.7424159977302744,1.0311845275729687,-0.1219781702872675,-0.2481616446943824,-0.3633122866058322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,142.0,143.57000732421875,141.86000061035156,143.1300048828125,134.79446411132812,1560600,ALB,0.91245702629306,0.7595709251530186,0.7372421436083085,1.0414917955670933,-0.1290347692740332,-0.2863388848746474,-0.3745842154867616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,143.52999877929688,144.99000549316406,142.5,144.5800018310547,136.1599884033203,1750000,ALB,0.9070412324655868,0.7746264000158685,0.7239355239902902,1.0390384642435906,-0.1319972317780038,-0.2863783630818701,-0.3907177814110615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,142.11000061035156,142.44000244140625,136.38999938964844,140.83999633789062,132.63778686523438,2589200,ALB,0.9255894990537876,0.8157670073798826,0.7308059200119643,1.0401272810196784,-0.1145377819658908,-0.2598078453542096,-0.3818730728143591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,141.02000427246094,142.69000244140625,140.4199981689453,140.6199951171875,132.4306182861328,1056300,ALB,0.9251884986852708,0.8001475520202678,0.7283730459813621,1.0393664161720684,-0.1141779174867976,-0.27574569662015,-0.3849649143735659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,139.5399932861328,143.66000366210938,139.52000427246094,143.3699951171875,135.02047729492188,948500,ALB,0.8920595359635798,0.8011614584828374,0.6665600785290318,1.0305050740272153,-0.1384455380636354,-0.2655057562834834,-0.445072482301575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,139.52000427246094,139.6199951171875,136.80999755859375,137.64999389648438,129.63356018066406,1715600,ALB,0.9436215999571548,0.8230198577745239,0.6927975620507635,1.043144349882203,-0.0995227499250482,-0.2419209246682984,-0.4208546587874874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,136.0,136.1999969482422,131.14999389648438,134.5399932861328,126.70471954345705,1987100,ALB,0.984136026736449,0.8470365181487021,0.6954310420250778,1.0570826794517585,-0.0729466527153095,-0.220913200124895,-0.4151970574055701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,135.5,136.75,134.67999267578125,135.3300018310547,127.44869232177734,1915200,ALB,0.9779466631307896,0.8796483438596511,0.695533271415577,1.0412088647392546,-0.0632622016084649,-0.190830868477967,-0.4166814393475712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,135.9199981689453,136.32000732421875,134.63999938964844,136.2100067138672,128.27748107910156,1441700,ALB,0.9665499673894672,0.8103035247804959,0.6901534865911413,1.0392013474275237,-0.0726513800380564,-0.2650175228984694,-0.4097858853265345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,135.47999572753906,136.1999969482422,135.00999450683594,135.39999389648438,127.5146026611328,1009300,ALB,0.9524905893968708,0.8260347235908687,0.7001504882791817,1.0381241126825425,-0.0856335232856716,-0.2316748370379899,-0.40701746350995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,136.2899932861328,137.72000122070312,136.0500030517578,136.6999969482422,128.73892211914062,958500,ALB,0.9481256090706758,0.7364858906577832,0.6948163892666546,1.03199537924298,-0.0838697701723043,-0.3061156491456634,-0.41075307595275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,137.75,137.83999633789062,135.1699981689453,135.25,127.37334442138672,715400,ALB,0.9564375226975568,0.7116210111973714,0.7038270977933079,1.0328322263084138,-0.0763947036108569,-0.3228826351210082,-0.4057969409027024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,135.61000061035156,137.50999450683594,135.5,137.05999755859375,129.0779571533203,415500,ALB,0.9393453535436284,0.6949824647637327,0.702016892035266,1.032019884081241,-0.0926745305376123,-0.3477285572309759,-0.4150081794539703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,137.05999755859375,137.35000610351562,136.19000244140625,136.22999572753906,128.29629516601562,773900,ALB,0.9452155000472168,0.7096658002722638,0.7029719579839548,1.0369551897736955,-0.0917396897264789,-0.3473654365181045,-0.4140955375018447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,136.75999450683594,137.5399932861328,135.89999389648438,136.88999938964844,128.9178466796875,690700,ALB,0.9365574356473612,0.7333399220714046,0.7006847750439118,1.020376345675996,-0.0838189100286348,-0.3200732576819797,-0.4107144749872229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,137.14999389648438,137.14999389648438,130.6300048828125,131.9499969482422,124.26554870605467,1529700,ALB,0.9992748530888336,0.7601113819761547,0.7269172617873058,1.026253639124301,-0.0269787860354673,-0.2939419726790551,-0.3853670016549114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,132.02999877929688,134.80999755859375,131.75999450683594,134.32000732421875,126.49754333496094,1291000,ALB,0.9835832747396516,0.7409527193921747,0.7168613376150449,1.0246409570196735,-0.0410576822800219,-0.3084724630816736,-0.3939403643188902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,134.86000061035156,135.39999389648438,130.00999450683594,132.14999389648438,124.4538803100586,1240100,ALB,0.987825226902276,0.7719328445401016,0.716760647209957,1.029880242563007,-0.0420550156607308,-0.29630743115124,-0.3924032834584336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,133.42999267578125,133.89999389648438,129.1699981689453,129.35000610351562,121.81697845458984,1595600,ALB,1.020832859694134,0.7981748998468384,0.7308324557307838,1.036157586789428,-0.0153247270952938,-0.2724363981067202,-0.3865782667243261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,128.5,130.25,127.18000030517578,127.98999786376952,120.5361557006836,1414300,ALB,1.0765600042787749,0.8077528108734049,0.7359958579434094,1.0465343935592823,0.0300256107194925,-0.2636568441518014,-0.3890293511114544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,127.52999877929688,128.1999969482422,126.30999755859376,127.4800033569336,120.05584716796876,1675300,ALB,1.065061108442065,0.7915372179390389,0.7352983230765711,1.048372731047773,0.0166883773942918,-0.2776021266472844,-0.3926840320044749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,127.05999755859376,130.5399932861328,127.0,129.0800018310547,121.56269073486328,979500,ALB,1.0325986218314724,0.7641168446411374,0.7146893660606779,1.0387885930282448,-0.0061899711967723,-0.2929019682676367,-0.3999216367223288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,129.92999267578125,131.85000610351562,129.88999938964844,130.60000610351562,122.99415588378906,1557300,ALB,1.033859807246284,0.7575338888375414,0.7079943105584051,1.0447156071702373,-0.0108557999239533,-0.2994481484537432,-0.4058315571458638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,130.9199981689453,132.14999389648438,130.1699981689453,131.13999938964844,123.50272369384766,970900,ALB,1.0206589563502622,0.7432176023979615,0.707849683115299,1.0484619827112251,-0.0278030263609629,-0.3014059174366894,-0.3966015083256201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,131.0,131.1199951171875,130.1199951171875,130.36000061035156,122.76814270019533,1025700,ALB,0.9843174015344532,0.7353976946537997,0.7236216389482474,1.0415757419863072,-0.0572583404518539,-0.3133895121947934,-0.3838748329811875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,130.3699951171875,131.10000610351562,129.77999877929688,130.10000610351562,122.52328491210938,960800,ALB,0.9781939791917144,0.7534877453489464,0.7134306372627771,1.0495576207370112,-0.0713636415452968,-0.2953880468064429,-0.3770635742753233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,130.0,130.05999755859375,127.5199966430664,127.58000183105467,120.44630432128906,1015000,ALB,0.9242044378151376,0.7400586477422317,0.7301524823562067,1.0539026313731312,-0.1296981935579936,-0.2906678449926434,-0.3702996819554585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,129.19000244140625,132.0399932861328,128.99000549316406,129.57000732421875,122.32502746582033,2133700,ALB,0.8953460610254127,0.7219561108302388,0.7258543516634601,1.0520989179928428,-0.1567528569674301,-0.2787670867825325,-0.3479802099081392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,131.6300048828125,132.80999755859375,131.1300048828125,132.0800018310547,124.6946792602539,1387600,ALB,0.8595547192571993,0.7167437358132024,0.7138137886968909,1.049480051520865,-0.1899253322636658,-0.2991497525937824,-0.3575785872165096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,132.1199951171875,132.99000549316406,131.60000610351562,132.02000427246094,124.63802337646484,1047100,ALB,0.8559308862853888,0.7100022005863538,0.7194005100830622,1.0585213557872055,-0.2025904695018169,-0.2946047677060301,-0.3581742033840919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,132.5,132.80999755859375,131.3000030517578,131.3300018310547,123.9865951538086,832300,ALB,0.8558593716108212,0.6841687285180865,0.7166638022576958,1.0561912314345747,-0.2003318598237535,-0.3179586517253708,-0.3637922536727703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,131.69000244140625,131.97000122070312,128.47000122070312,128.64999389648438,121.45645904541016,1102100,ALB,0.908666901891204,0.7232198466023612,0.7561672161276509,1.054691754118366,-0.146024852227162,-0.2907765418060404,-0.322223225549257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,128.3699951171875,129.4600067138672,128.0,129.2899932861328,122.0606689453125,781100,ALB,0.8849099078827227,0.6903080343347124,0.7380951220146391,1.0628648969920689,-0.1779549891093459,-0.3008298658705628,-0.3500476923442853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,129.24000549316406,129.39999389648438,128.05999755859375,129.0399932861328,121.82464599609376,326200,ALB,0.8654681296108419,0.7029965931437017,0.7454550407695486,1.054562443450246,-0.1890943138394042,-0.2984147708479903,-0.3515011968534565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,129.0,129.60000610351562,128.17999267578125,128.42999267578125,121.248779296875,667800,ALB,0.867164957665086,0.7155533616237277,0.7524450803910316,1.0427572783556516,-0.1755923206905656,-0.2963943607854418,-0.3518357927006439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,128.5500030517578,128.80999755859375,127.37000274658205,128.4499969482422,121.26764678955078,998200,ALB,0.868742675667434,0.7480117545412514,0.7509954360525488,1.039387058829826,-0.1706443831623919,-0.2677322114167805,-0.3509179625255061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,128.77000427246094,129.1999969482422,127.5199966430664,127.88999938964844,120.7389678955078,714600,ALB,0.8538586905764357,0.7201437199638205,0.7453877280828699,1.0452598484191695,-0.1914011578427338,-0.279901018676832,-0.3563932652218996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,128.92999267578125,131.91000366210938,128.49000549316406,131.52999877929688,124.1754379272461,1118600,ALB,0.8021742914364981,0.6957901558025311,0.729888191287216,1.0173995405954512,-0.2152252491589531,-0.2977184629261219,-0.370707618669111,421503000.0,1863949000.0,3933076000.0,3674549000.0,143147000.0,92040000.0,7750772000.0,1105000.0,41738000.0,2035163000.0,1316791000.0,1610355000.0,-225668000.0,213977000.0,1137303000.0,1200925000.0,25108000.0,422012000.0,-225668000.0,2493310000.0,2477563000.0,534064000.0,1642691000.0,619393000.0,1415360000.0,592781000.0,418537000.0,-2590000.0,53421000.0,-357803000.0,-612458000.0,-1086868000.0,-269594000.0,8238000.0,54850000.0,-1132453000.0,-258376000.0,8239000.0,303979000.0,196928000.0,-140557000.0,-101545000.0,-74545000.0,-83715000.0,444464000.0,-317703000.0,6857000.0
2018-01-03,132.0399932861328,133.94000244140625,130.6199951171875,131.7899932861328,124.42086791992188,1042100,ALB,0.7978603505548043,0.7028675089642614,0.7301291898524979,0.9765980219270426,-0.1787376713722382,-0.301081283359594,-0.3653192710330163,421503000.0,1863949000.0,3933076000.0,3674549000.0,143147000.0,92040000.0,7750772000.0,1105000.0,41738000.0,2035163000.0,1316791000.0,1610355000.0,-225668000.0,213977000.0,1137303000.0,1200925000.0,25108000.0,422012000.0,-225668000.0,2493310000.0,2477563000.0,534064000.0,1642691000.0,619393000.0,1415360000.0,592781000.0,418537000.0,-2590000.0,53421000.0,-357803000.0,-612458000.0,-1086868000.0,-269594000.0,8238000.0,54850000.0,-1132453000.0,-258376000.0,8239000.0,303979000.0,196928000.0,-140557000.0,-101545000.0,-74545000.0,-83715000.0,444464000.0,-317703000.0,6857000.0
2018-01-04,132.25,132.9600067138672,130.11000061035156,130.22000122070312,122.93868255615234,820600,ALB,0.8258332180596047,0.7188918405996741,0.7342155822899586,0.9849127815791188,-0.1590795635195141,-0.279465095719318,-0.3553792774932388,421503000.0,1863949000.0,3933076000.0,3674549000.0,143147000.0,92040000.0,7750772000.0,1105000.0,41738000.0,2035163000.0,1316791000.0,1610355000.0,-225668000.0,213977000.0,1137303000.0,1200925000.0,25108000.0,422012000.0,-225668000.0,2493310000.0,2477563000.0,534064000.0,1642691000.0,619393000.0,1415360000.0,592781000.0,418537000.0,-2590000.0,53421000.0,-357803000.0,-612458000.0,-1086868000.0,-269594000.0,8238000.0,54850000.0,-1132453000.0,-258376000.0,8239000.0,303979000.0,196928000.0,-140557000.0,-101545000.0,-74545000.0,-83715000.0,444464000.0,-317703000.0,6857000.0
2018-01-05,131.0399932861328,132.7899932861328,130.50999450683594,131.72000122070312,124.35477447509766,806500,ALB,0.8095203825851813,0.7113147951379155,0.741218664776539,0.9789917900086822,-0.1694714074235008,-0.2883120239437396,-0.3486707061118596,421503000.0,1863949000.0,3933076000.0,3674549000.0,143147000.0,92040000.0,7750772000.0,1105000.0,41738000.0,2035163000.0,1316791000.0,1610355000.0,-225668000.0,213977000.0,1137303000.0,1200925000.0,25108000.0,422012000.0,-225668000.0,2493310000.0,2477563000.0,534064000.0,1642691000.0,619393000.0,1415360000.0,592781000.0,418537000.0,-2590000.0,53421000.0,-357803000.0,-612458000.0,-1086868000.0,-269594000.0,8238000.0,54850000.0,-1132453000.0,-258376000.0,8239000.0,303979000.0,196928000.0,-140557000.0,-101545000.0,-74545000.0,-83715000.0,444464000.0,-317703000.0,6857000.0
2018-01-08,134.3000030517578,138.6699981689453,133.5800018310547,137.4499969482422,129.764404296875,1945200,ALB,0.7652237589719951,0.6970625241056227,0.7086339872816383,0.942840182406444,-0.1776164234344488,-0.2946619603686941,-0.3787160183714162,421503000.0,1863949000.0,3933076000.0,3674549000.0,143147000.0,92040000.0,7750772000.0,1105000.0,41738000.0,2035163000.0,1316791000.0,1610355000.0,-225668000.0,213977000.0,1137303000.0,1200925000.0,25108000.0,422012000.0,-225668000.0,2493310000.0,2477563000.0,534064000.0,1642691000.0,619393000.0,1415360000.0,592781000.0,418537000.0,-2590000.0,53421000.0,-357803000.0,-612458000.0,-1086868000.0,-269594000.0,8238000.0,54850000.0,-1132453000.0,-258376000.0,8239000.0,303979000.0,196928000.0,-140557000.0,-101545000.0,-74545000.0,-83715000.0,444464000.0,-317703000.0,6857000.0
