Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,43.02999877929688,43.36000061035156,42.95000076293945,43.15999984741211,36.66719055175781,1335600,SCCO,0.9995967575813944,1.1729533366541534,1.2434214058054425,1.0098252549340063,-0.0102284973526121,0.0647038382668783,0.1665308019618254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,43.52000045776367,44.150001525878906,43.2599983215332,43.70000076293945,37.12595748901367,1332300,SCCO,0.9755082715402564,1.1527059197539913,1.2350047732576737,1.0047827275420922,-0.0292744560018357,0.0376441546122836,0.1494107758974672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,43.5,43.619998931884766,42.709999084472656,43.47999954223633,36.93905258178711,711400,SCCO,0.9820631308314652,1.1370284935452613,1.2400897168759035,1.016827126331923,-0.0347639955004578,0.0160327233759449,0.1531514305611032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,43.2400016784668,43.72999954223633,43.0099983215332,43.43000030517578,36.89657211303711,814500,SCCO,0.994540237163876,1.1575567747408428,1.2307967719906971,1.016900814218988,-0.0223605770551119,0.0409730506435364,0.1548014275660418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,43.20000076293945,43.54999923706055,42.77999877929688,43.290000915527344,36.77763748168945,786800,SCCO,1.0019379658018115,1.1626940131025325,1.2099924520567653,1.0195478153138224,-0.0176098495120109,0.046143110763331,0.1321589107389411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,43.650001525878906,43.88999938964844,43.040000915527344,43.130001068115234,36.64170455932617,957900,SCCO,1.019878187307706,1.1805311031718295,1.2142466068315927,1.0187296628598663,0.0011485244478397,0.0636055773942849,0.1487725976071285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,42.91999816894531,43.619998931884766,42.68000030517578,43.41999816894531,36.88808059692383,914700,SCCO,1.014687710606496,1.152264599266866,1.207768695496965,1.0231439317955078,-0.0084562211890117,0.0380264463021839,0.1393115436313765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,43.52999877929688,44.68999862670898,43.45000076293945,44.369998931884766,37.69516754150391,1586400,SCCO,1.000215249370494,1.088609472874835,1.2081433077078298,1.023176662025299,-0.0229614126548052,-0.0121834109715595,0.1287624874099766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,44.36000061035156,44.43999862670898,43.02000045776367,43.650001525878906,37.0834846496582,1393300,SCCO,0.9943655179657108,1.1185459057424212,1.2076654425738846,1.028738706809164,-0.0343731888434531,0.0103320841878555,0.1138441802885801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,43.709999084472656,43.900001525878906,43.08000183105469,43.220001220703125,36.71816253662109,1427100,SCCO,1.0019320663167195,1.1436359416488342,1.2029568292212125,1.0357335667629224,-0.0338015004462028,0.0392674109613928,0.1119347949003513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,42.290000915527344,42.84999847412109,41.66999816894531,42.47999954223633,36.08948516845703,917000,SCCO,1.0061284424460837,1.1221292381637524,1.236853376335348,1.0327543330408862,-0.0266258905948024,0.0437102845677117,0.1407245776002783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,42.38999938964844,43.119998931884766,42.20000076293945,42.77000045776367,36.33586502075195,853300,SCCO,0.9887254154204588,1.1015882137846764,1.245605013800718,1.0448229351223306,-0.0560975197018718,0.0554772802121976,0.135215521405851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,42.709999084472656,43.459999084472656,42.52999877929688,42.95000076293945,36.48878479003906,1490400,SCCO,1.001206023930626,1.1243665133488534,1.227110949601665,1.0378093145840102,-0.0366032906533841,0.0707101449343621,0.1195309984732415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,43.810001373291016,44.22999954223633,42.84000015258789,43.0,36.5312614440918,927400,SCCO,1.0084613809437335,1.104349617619304,1.2259208552312333,1.0388512590749122,-0.0303898781311786,0.0497655992674541,0.1164782489721647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,42.790000915527344,43.45000076293945,42.790000915527344,42.93999862670898,36.48029327392578,579400,SCCO,0.993476376359524,1.064907158669426,1.227633641427614,1.0310647944789963,-0.0375884181194723,0.0468608165494266,0.1231316301420319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,43.22999954223633,43.27000045776367,42.47999954223633,42.88999938964844,36.43781280517578,689600,SCCO,0.9892416776713958,1.0902994298339377,1.2349989332025677,1.0262436118253355,-0.0370019341539399,0.0646630242661852,0.1271886145132015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,43.16999816894531,44.560001373291016,42.88999938964844,44.459999084472656,37.77162170410156,1026400,SCCO,0.9556663748620928,1.0670516615287786,1.1904722709573117,1.0311845275729687,-0.0755181527108759,0.0309407323263342,0.0847439866212049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,44.09000015258789,44.27999877929688,43.68000030517578,44.02000045776367,37.60929489135742,908900,SCCO,0.953884709593246,1.1043534514630262,1.180892359721032,1.0414917955670933,-0.0876070859738472,0.0584436414353601,0.0690660006259618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,44.09000015258789,44.59000015258789,43.77000045776367,44.38999938964844,37.9254150390625,812900,SCCO,0.9535929679578996,1.1572747517582116,1.177890890290809,1.0390384642435906,-0.0854454962856909,0.0962699886604729,0.0632375848894573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,44.0,44.25,43.08000183105469,44.09000015258789,37.66910171508789,1141600,SCCO,0.9589475316233996,1.1598989703919975,1.1888904495505648,1.0401272810196784,-0.0811797493962788,0.0843241176579052,0.0762114567242413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,44.380001068115234,44.47999954223633,43.81999969482422,43.90999984741211,37.51531600952149,958400,SCCO,0.9845139746492292,1.1575477544927684,1.1792397412555804,1.0393664161720684,-0.0548524415228391,0.0816545058523505,0.0659017809006523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,43.880001068115234,44.310001373291016,43.58000183105469,43.93000030517578,37.53240585327149,690800,SCCO,0.976781132434079,1.1563334093920097,1.183311540574424,1.0305050740272153,-0.0537239415931362,0.0896661946256889,0.0716789797438171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,43.5,43.5,42.720001220703125,42.900001525878906,36.65240478515625,660300,SCCO,1.0097901710704014,1.1693154436290305,1.181045622659293,1.043144349882203,-0.0333541788118016,0.1043746611862082,0.067393401821042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,42.52000045776367,42.68000030517578,41.869998931884766,42.38999938964844,36.216678619384766,892100,SCCO,1.052134904363131,1.2033285285367523,1.153940521287952,1.0570826794517585,-0.0049477750886275,0.1353788102631552,0.0433124218573042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,42.72999954223633,43.060001373291016,42.459999084472656,42.459999084472656,36.27648162841797,868600,SCCO,1.0600563931714924,1.2366645628414557,1.1763567411754488,1.0412088647392546,0.0188475284322378,0.1661853505038375,0.0641420304123006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,42.5099983215332,43.0,42.47999954223633,42.95000076293945,36.695125579833984,831300,SCCO,1.074039491207722,1.2602843397727117,1.152329764194404,1.0392013474275237,0.0348381437801983,0.1849632920937463,0.0523903922767281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,43.0,43.220001220703125,42.650001525878906,43.130001068115234,36.84891128540039,551400,SCCO,1.077208337590703,1.2466237896518957,1.1562050291100543,1.0381241126825425,0.0390842249081604,0.188914229023037,0.0490370773209225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,43.54999923706055,43.88999938964844,43.43999862670898,43.7400016784668,37.37007522583008,1153300,SCCO,1.056469859511832,1.2133608864779206,1.1486437640339389,1.03199537924298,0.0244744802688519,0.1707593466744739,0.0430742988145342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,44.0,44.20000076293945,43.43000030517578,43.810001373291016,37.42988204956055,1198300,SCCO,1.062999062680168,1.2199224237132031,1.184704187792543,1.0328322263084138,0.0301668363717542,0.1854187773948235,0.0750801490965327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,43.95000076293945,44.25,43.83000183105469,44.130001068115234,37.70328140258789,204900,SCCO,1.0670745508079018,1.2076552590839311,1.2063938879501368,1.032019884081241,0.0350546667266611,0.1649442370892224,0.0893688164609005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,44.0,44.20000076293945,42.970001220703125,43.15999984741211,36.87453842163086,771300,SCCO,1.1035683357645978,1.2420261484089437,1.2100519126019416,1.0369551897736955,0.066613145990902,0.1849949116185754,0.092984417116142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,43.0,43.27000045776367,42.56999969482422,43.060001373291016,36.78910446166992,1182000,SCCO,1.1019508104640343,1.2797380725075571,1.2098057837361365,1.020376345675996,0.0815744647880383,0.2263248927541727,0.0984065337050017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,42.72999954223633,43.060001373291016,41.43000030517578,42.5,36.3106575012207,1408700,SCCO,1.1505883047554892,1.298021530639785,1.2224119439149852,1.026253639124301,0.1243346656311883,0.2439681759845753,0.110127680472768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,42.84000015258789,43.0,41.97999954223633,42.04999923706055,35.92619323730469,1533100,SCCO,1.1650418418838469,1.2915667675674114,1.2311602155739387,1.0246409570196735,0.1404008848641733,0.2421415850935631,0.1203585136400036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,42.150001525878906,42.810001373291016,41.84999847412109,42.7599983215332,36.53279113769531,1243500,SCCO,1.139850547967119,1.2842444469226422,1.1958028588099725,1.029880242563007,0.1099703054041121,0.2160041712313005,0.0866389281415818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,43.220001220703125,43.58000183105469,42.810001373291016,43.119998931884766,36.84036636352539,997000,SCCO,1.1391466366850735,1.2695542450458872,1.1801849778425657,1.036157586789428,0.1029890498956456,0.1989429470923285,0.0627742553874557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,42.209999084472656,42.709999084472656,41.97999954223633,42.41999816894531,36.2423095703125,2161000,SCCO,1.1633661042381702,1.2862332096653049,1.1590904210887951,1.0465343935592823,0.1168317106788878,0.2148235546400985,0.0340652120339313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,42.38999938964844,42.77999877929688,41.900001525878906,42.18999862670898,36.04580307006836,1409000,SCCO,1.1628347865970747,1.3049346764183307,1.166129036866754,1.048372731047773,0.1144620555493016,0.2357953318320074,0.0381466817857081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,41.97999954223633,42.38999938964844,41.77000045776367,42.25,36.09706878662109,1035700,SCCO,1.1706508655627454,1.2983169583931742,1.132366160359224,1.0387885930282448,0.1318622725345006,0.2412981454844001,0.0177551575762173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,42.540000915527344,42.59999847412109,41.86000061035156,41.9900016784668,35.87493133544922,951600,SCCO,1.1931412303052251,1.310191359404398,1.134073759957841,1.0447156071702373,0.1484256231349878,0.2532093221131133,0.020247892253572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,42.060001373291016,42.52000045776367,41.65999984741211,42.33000183105469,36.165409088134766,981300,SCCO,1.1795419989040714,1.2944369759333456,1.11611621483786,1.0484619827112251,0.1310800161928462,0.2498134560986946,0.0116650233969408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,42.52999877929688,42.869998931884766,42.22999954223633,42.27999877929688,36.1226921081543,1166000,SCCO,1.1669821583262283,1.3121552098576597,1.1186334179114992,1.0415757419863072,0.1254064163399211,0.2633680030090666,0.0111369459820642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,42.470001220703125,43.22999954223633,42.380001068115234,43.22999954223633,36.93435287475586,1068500,SCCO,1.1526716414041185,1.3003157676537542,1.090303992338867,1.0495576207370112,0.1031140206671072,0.2514399754983649,-0.0001902191992333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,43.13999938964844,43.61000061035156,42.880001068115234,42.90999984741211,36.660945892333984,738300,SCCO,1.1540436152449516,1.273890902265004,1.1078717774521831,1.0539026313731312,0.1001409838718203,0.2431644095301288,0.0074196131405179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,43.220001220703125,43.59000015258789,43.09999847412109,43.31999969482422,37.01123809814453,1512000,SCCO,1.1620498452218522,1.2420855152101455,1.0751861883100806,1.0520989179928428,0.1099509272290093,0.2413623175973742,0.0013516267384812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,43.880001068115234,44.79999923706055,43.84999847412109,44.59999847412109,38.10483169555664,1486000,SCCO,1.1230940820324211,1.218850063665331,1.041832312155238,1.049480051520865,0.073614030511556,0.2029565752583462,-0.0295600637581625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,44.619998931884766,45.119998931884766,44.29999923706055,45.0099983215332,38.455116271972656,1125600,SCCO,1.092202010598785,1.1936598544279022,1.054158419122016,1.0585213557872055,0.0336806548115793,0.1890528861355183,-0.0234162943451381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,45.79999923706055,46.310001373291016,45.56999969482422,46.130001068115234,39.41201400756836,1042900,SCCO,1.083676591761043,1.1439508584469256,0.9971826304540924,1.0561912314345747,0.0274853603264682,0.1418234782034682,-0.0832734254763737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,46.36000061035156,46.77999877929688,46.15999984741211,46.459999084472656,39.69395446777344,1313500,SCCO,1.0772708209440902,1.1737370083528649,0.9717972132515664,1.054691754118366,0.0225790668257241,0.1597406199444633,-0.1065932284253414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,46.52999877929688,46.61000061035156,46.09999847412109,46.209999084472656,39.4803581237793,565100,SCCO,1.09565044394731,1.1811761857218954,0.9947992852628508,1.0628648969920689,0.0327855469552413,0.1900382855166201,-0.0933435290960736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,46.2599983215332,46.619998931884766,45.81999969482422,46.56999969482422,39.78792953491211,482600,SCCO,1.068284525070404,1.185228961338778,0.9953697769172823,1.054562443450246,0.0137220816201579,0.1838175973470861,-0.1015864607057227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,46.790000915527344,47.369998931884766,46.68999862670898,47.09000015258789,40.23221206665039,638400,SCCO,1.019961726173652,1.1862472127360455,0.9994259779400686,1.0427572783556516,-0.0227955521819995,0.1742994903268759,-0.1048548951516069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,47.34000015258789,47.79999923706055,47.13999938964844,47.630001068115234,40.69357299804688,730900,SCCO,1.0193152596241168,1.185265893582572,0.9842697160067102,1.039387058829826,-0.0200717992057091,0.1695219276245401,-0.1176436825713447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,47.79999923706055,47.93000030517578,47.09999847412109,47.45000076293945,40.5397834777832,736200,SCCO,1.0358271995013582,1.160702367242133,0.9498146323874044,1.0452598484191695,-0.0094326489178113,0.1606576286014804,-0.1519663609173651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,47.93999862670898,48.900001525878906,47.93999862670898,48.900001525878906,41.77861785888672,932000,SCCO,0.9693251853038172,1.1190806549370738,0.9272398665670076,1.0173995405954512,-0.048074355291634,0.1255720362084207,-0.1733559433893194,110600000.0,3373300000.0,7630700000.0,6107700000.0,41700000.0,226400000.0,13780100000.0,8800000.0,11000000.0,5726200000.0,505300000.0,41900000.0,-3000600000.0,1258200000.0,1004800000.0,1168300000.0,164900000.0,500000.0,9099600000.0,3170100000.0,99700000.0,5955200000.0,50500000.0,976400000.0,5957100000.0,1041900000.0,659800000.0,,1000000.0,139500000.0,-1019000000.0,987300000.0,-456100000.0,271200000.0,728500000.0,458800000.0,-42700000.0,1976600000.0,671100000.0,3500000.0,-456100000.0,-201900000.0,-298700000.0,-1100000.0,666900000.0,-1023500000.0
2018-01-03,48.79999923706055,49.060001373291016,48.34000015258789,48.9900016784668,41.85551834106445,829900,SCCO,0.9563174040365569,1.154210747497328,0.9317353089492848,0.9765980219270426,-0.0202806178904857,0.1502619551734725,-0.1637131519362293,110600000.0,3373300000.0,7630700000.0,6107700000.0,41700000.0,226400000.0,13780100000.0,8800000.0,11000000.0,5726200000.0,505300000.0,41900000.0,-3000600000.0,1258200000.0,1004800000.0,1168300000.0,164900000.0,500000.0,9099600000.0,3170100000.0,99700000.0,5955200000.0,50500000.0,976400000.0,5957100000.0,1041900000.0,659800000.0,,1000000.0,139500000.0,-1019000000.0,987300000.0,-456100000.0,271200000.0,728500000.0,458800000.0,-42700000.0,1976600000.0,671100000.0,3500000.0,-456100000.0,-201900000.0,-298700000.0,-1100000.0,666900000.0,-1023500000.0
2018-01-04,49.220001220703125,49.34999847412109,48.72999954223633,48.7400016784668,41.64192199707031,632200,SCCO,0.9852275246469004,1.1537296929878402,0.9288297737853352,0.9849127815791188,0.0003147430677815,0.1553727566688481,-0.1607650859978623,110600000.0,3373300000.0,7630700000.0,6107700000.0,41700000.0,226400000.0,13780100000.0,8800000.0,11000000.0,5726200000.0,505300000.0,41900000.0,-3000600000.0,1258200000.0,1004800000.0,1168300000.0,164900000.0,500000.0,9099600000.0,3170100000.0,99700000.0,5955200000.0,50500000.0,976400000.0,5957100000.0,1041900000.0,659800000.0,,1000000.0,139500000.0,-1019000000.0,987300000.0,-456100000.0,271200000.0,728500000.0,458800000.0,-42700000.0,1976600000.0,671100000.0,3500000.0,-456100000.0,-201900000.0,-298700000.0,-1100000.0,666900000.0,-1023500000.0
2018-01-05,48.619998931884766,49.34999847412109,48.5,49.119998931884766,41.96657943725586,535800,SCCO,0.9613193438185916,1.149312257738572,0.9296819544840528,0.9789917900086822,-0.0176724461900905,0.1496854386569167,-0.1602074164043457,110600000.0,3373300000.0,7630700000.0,6107700000.0,41700000.0,226400000.0,13780100000.0,8800000.0,11000000.0,5726200000.0,505300000.0,41900000.0,-3000600000.0,1258200000.0,1004800000.0,1168300000.0,164900000.0,500000.0,9099600000.0,3170100000.0,99700000.0,5955200000.0,50500000.0,976400000.0,5957100000.0,1041900000.0,659800000.0,,1000000.0,139500000.0,-1019000000.0,987300000.0,-456100000.0,271200000.0,728500000.0,458800000.0,-42700000.0,1976600000.0,671100000.0,3500000.0,-456100000.0,-201900000.0,-298700000.0,-1100000.0,666900000.0,-1023500000.0
2018-01-08,49.209999084472656,49.459999084472656,48.9900016784668,49.34999847412109,42.1630744934082,839400,SCCO,0.9213779100439464,1.1196859944139026,0.9358109987906228,0.942840182406444,-0.0214622723624975,0.1279615099395857,-0.1515390068624317,110600000.0,3373300000.0,7630700000.0,6107700000.0,41700000.0,226400000.0,13780100000.0,8800000.0,11000000.0,5726200000.0,505300000.0,41900000.0,-3000600000.0,1258200000.0,1004800000.0,1168300000.0,164900000.0,500000.0,9099600000.0,3170100000.0,99700000.0,5955200000.0,50500000.0,976400000.0,5957100000.0,1041900000.0,659800000.0,,1000000.0,139500000.0,-1019000000.0,987300000.0,-456100000.0,271200000.0,728500000.0,458800000.0,-42700000.0,1976600000.0,671100000.0,3500000.0,-456100000.0,-201900000.0,-298700000.0,-1100000.0,666900000.0,-1023500000.0
2018-01-09,49.31999969482422,49.33000183105469,48.72999954223633,49.060001373291016,41.915313720703125,956300,SCCO,0.9478188995697792,1.145178837566737,0.8992482422399728,0.9530778204901076,-0.0052589209203285,0.143954590519322,-0.1900495761109053,110600000.0,3373300000.0,7630700000.0,6107700000.0,41700000.0,226400000.0,13780100000.0,8800000.0,11000000.0,5726200000.0,505300000.0,41900000.0,-3000600000.0,1258200000.0,1004800000.0,1168300000.0,164900000.0,500000.0,9099600000.0,3170100000.0,99700000.0,5955200000.0,50500000.0,976400000.0,5957100000.0,1041900000.0,659800000.0,,1000000.0,139500000.0,-1019000000.0,987300000.0,-456100000.0,271200000.0,728500000.0,458800000.0,-42700000.0,1976600000.0,671100000.0,3500000.0,-456100000.0,-201900000.0,-298700000.0,-1100000.0,666900000.0,-1023500000.0
