,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,1599249000.0,1168942000.0,1464678000.0,1403021000.0
Capital Surplus,2014741000.0,1977794000.0,1950782000.0,1935514000.0
Total Liab,30173261000.0,29294856000.0,29448283000.0,28472748000.0
Total Stockholder Equity,12316472000.0,12325886000.0,11671997000.0,11211825000.0
Minority Interest,934534000.0,881555000.0,815755000.0,735075000.0
Other Current Liab,5613111000.0,4978549000.0,5169418000.0,4923555000.0
Total Assets,44204267000.0,43282297000.0,42716035000.0,41199648000.0
Common Stock,645000.0,643000.0,642000.0,642000.0
Other Current Assets,4723907000.0,5165580000.0,5069946000.0,4778877000.0
Retained Earnings,12790216000.0,12362463000.0,11829322000.0,11420686000.0
Other Liab,20480035000.0,15473836000.0,20270049000.0,18945851000.0
Treasury Stock,-2489130000.0,-2015014000.0,-2108749000.0,-2145017000.0
Other Assets,3651665000.0,3506477000.0,3354037000.0,3851824000.0
Cash,941951000.0,906448000.0,976398000.0,854259000.0
Total Current Liabilities,6676122000.0,10700514000.0,6106736000.0,6206640000.0
Other Stockholder Equity,205827000.0,488895000.0,386357000.0,349488000.0
Total Current Assets,14203162000.0,14432286000.0,14573944000.0,14210145000.0
Long Term Investments,24750191000.0,23744052000.0,23323376000.0,21615164000.0
Net Tangible Assets,11636963000.0,11633023000.0,10958220000.0,10523335000.0
Short Term Investments,2393561000.0,2981930000.0,2507801000.0,2662248000.0
Net Receivables,4737254000.0,4144253000.0,4569599000.0,4550158000.0
Long Term Debt,3017104000.0,3016800000.0,3071498000.0,3196320000.0
Accounts Payable,919125000.0,5386551000.0,873067000.0,793467000.0
Good Will,,314629000.0,,
Property Plant Equipment,,115911000.0,,119494000.0
