,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-3201373000.0,-1417949000.0,-771529000.0,-1403893000.0
Change To Liabilities,445781000.0,252569000.0,114772000.0,116841000.0
Total Cashflows From Investing Activities,-3043226000.0,-1806483000.0,-554020000.0,-1351882000.0
Net Borrowings,659793000.0,150901000.0,-358142000.0,56415000.0
Total Cash From Financing Activities,521278000.0,-80662000.0,-988810000.0,-3405000.0
Change To Operating Activities,2045939000.0,583801000.0,339506000.0,433076000.0
Issuance Of Stock,1876000.0,6203000.0,6203000.0,6203000.0
Net Income,1405521000.0,1636319000.0,757971000.0,619278000.0
Change In Cash,386846000.0,179055000.0,-2641000.0,-242285000.0
Repurchase Of Stock,-83472000.0,-2871000.0,-282762000.0,-282762000.0
Effect Of Exchange Rate,22289000.0,17741000.0,-19133000.0,18124000.0
Total Cash From Operating Activities,2886505000.0,2048459000.0,1559322000.0,1094878000.0
Depreciation,69031000.0,82104000.0,105670000.0,125778000.0
Other Cashflows From Investing Activities,198019000.0,-350697000.0,247318000.0,74852000.0
Dividends Paid,-41612000.0,-41612000.0,-41645000.0,-46041000.0
Change To Account Receivables,-318643000.0,-237752000.0,-211296000.0,-31405000.0
Other Cashflows From Financing Activities,-15307000.0,-193283000.0,-213706000.0,-103473000.0
Change To Netincome,-761124000.0,-268582000.0,452699000.0,-168690000.0
Capital Expenditures,-39872000.0,-37837000.0,-29809000.0,-22841000.0
