Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-01-18,52.2599983215332,52.45000076293945,50.84999847412109,50.93999862670898,48.70156478881836,3931900,DHI,0.8865331649071974,0.8610528241834323,0.86668547061395,0.981540936006692,-0.0950077710994946,-0.1187535790706931,-0.1988324327147861,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-19,51.209999084472656,51.52000045776367,50.68999862670898,51.47999954223633,49.21784210205078,3502900,DHI,0.8727660526972146,0.8752009934459047,0.8536873122504585,0.9694690060853024,-0.0967029533880878,-0.0965110392302631,-0.1921280510982774,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-22,51.72999954223633,52.40999984741211,51.130001068115234,52.369998931884766,50.0687255859375,4770800,DHI,0.8474982811711441,0.8706674236827797,0.8391794847414321,0.962138874344328,-0.1146405931731837,-0.10256917627896,-0.2102647358472006,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-23,52.52000045776367,52.630001068115234,51.77000045776367,52.380001068115234,50.07828903198242,3872300,DHI,0.8513567051955621,0.8639921789940268,0.8417072023838407,0.9712482450100663,-0.1198915398145044,-0.1049390058445689,-0.2005475027529334,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-24,52.400001525878906,52.7400016784668,51.40999984741211,51.84999847412109,49.571571350097656,3310700,DHI,0.8567713924473389,0.8536770992290046,0.849147164770152,0.9795485186833895,-0.1227771262360506,-0.1092343495820837,-0.204381943341443,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-25,51.90999984741211,51.95000076293945,49.83000183105469,50.34999847412109,48.137489318847656,7394200,DHI,0.8633751260207463,0.8811008424311555,0.8744444270103529,0.966216685842239,-0.1028415598214926,-0.0832254085400903,-0.181448364956912,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-26,50.68000030517578,51.0099983215332,50.040000915527344,50.34999847412109,48.137489318847656,4982600,DHI,0.8344963457351536,0.8685535267027679,0.8744444270103529,0.9510576163473856,-0.116561270612232,-0.0842273251512545,-0.1783967536879089,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-29,50.06999969482422,50.25,48.18000030517578,48.31999969482422,46.19669342041016,9399900,DHI,0.8774411061894506,0.9212301941522616,0.9244353472357896,0.9505813448789944,-0.0731402386895438,-0.0369932383202744,-0.1397944837779394,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-30,47.790000915527344,48.720001220703125,47.13999938964844,48.52999877929688,46.3974609375,8820300,DHI,0.8688916283860579,0.9238560379438446,0.9164866096798636,0.9691515138835962,-0.1002598854975382,-0.0557111414299443,-0.1570395815555954,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-01-31,50.5099983215332,51.2400016784668,48.380001068115234,49.04999923706055,46.89461517333984,10727100,DHI,0.8631558961899246,0.9197862515539154,0.9252759790784164,0.9806085357513576,-0.1174526395614329,-0.0652045324579436,-0.1507712483060099,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-01,48.459999084472656,49.27999877929688,47.810001373291016,48.08000183105469,45.96725082397461,6072700,DHI,0.9060144950568212,0.9368823619575009,0.9422646681890408,0.9878286984701532,-0.0818142034133319,-0.0496978790091998,-0.1305313294868564,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-02,47.59000015258789,47.70000076293945,46.18000030517578,46.369998931884766,44.33237838745117,7556700,DHI,0.9396426458036669,0.9435353557343492,0.9465631146222762,1.0090257197028396,-0.0693830738991727,-0.071324478455038,-0.1414478604281257,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-05,45.7400016784668,46.869998931884766,44.400001525878906,44.7400016784668,42.77401351928711,7225400,DHI,0.977014079522866,0.9861149843604952,0.9916438589627296,1.0478685372259775,-0.0708544577031115,-0.0735917668556566,-0.1452499171854381,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-06,43.93999862670898,46.310001373291016,43.40999984741211,46.11000061035156,44.08380508422852,8093200,DHI,0.95255256762434,0.9568161276463366,0.9586810836162596,1.051568894585514,-0.0990163269611739,-0.0930011397009374,-0.1559302211144126,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-07,46.0,47.43000030517578,45.869998931884766,46.290000915527344,44.255897521972656,8490300,DHI,0.9605466331788064,0.9452743621512474,0.9656291153374528,1.0532451350968348,-0.0926985019180284,-0.1052004300207003,-0.1602182035665069,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-08,46.290000915527344,46.5,44.540000915527344,44.54999923706055,42.59235763549805,6733800,DHI,1.0075165707133984,0.9160524663353016,1.0047022340851337,1.0842445858930831,-0.0767280151796847,-0.1664047513095288,-0.1638017936711673,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-09,45.02000045776367,45.34000015258789,43.61000061035156,44.08000183105469,42.14301681518555,9567400,DHI,1.0098420109673294,0.934717406292931,1.0247954770741248,1.0683764455000002,-0.0585344345326708,-0.1430944161008701,-0.1394263764553058,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-12,44.65999984741211,45.20000076293945,44.09999847412109,44.84000015258789,42.86962127685547,7880100,DHI,0.9717042530824398,0.9282944477556264,1.0452129709039335,1.051323312301984,-0.0796190592195442,-0.1371128765102639,-0.1101958600075363,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-13,44.77000045776367,45.13999938964844,44.369998931884766,44.84999847412109,42.87917709350586,5842400,DHI,0.9784187011293696,0.9381778545990626,1.0276649147606085,1.0516026800277547,-0.0731839788983851,-0.122385138770995,-0.1227353678966651,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-14,44.56999969482422,45.7400016784668,44.47999954223633,45.41999816894531,43.42412567138672,5377600,DHI,0.961282920160578,0.9215331060896356,0.9985585995856764,1.023163580496344,-0.0618806603357661,-0.1277208766904446,-0.1313113115278071,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-15,45.900001525878906,45.900001525878906,44.630001068115234,45.11000061035156,43.12774658203125,7143500,DHI,0.9598862695565414,0.9111457249807176,1.0051972106056426,1.0138027741967723,-0.0539165046402309,-0.1219582355086636,-0.1196388606530673,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-16,45.16999816894531,46.060001373291016,45.13999938964844,45.56999969482422,43.56753158569336,6271700,DHI,0.9779238483046138,0.9169549303487174,1.004345866685369,1.0126035769127726,-0.0346797286081588,-0.1164381268431673,-0.1251214449084496,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-20,45.560001373291016,45.84000015258789,44.93000030517578,45.15999984741211,43.17555236816406,5088400,DHI,0.967261436700426,0.93084702778142,1.0121239114446698,0.9956620495601288,-0.0284006128597027,-0.1094684903048981,-0.1237369782158619,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-21,45.220001220703125,46.470001220703125,44.900001525878906,44.93000030517578,42.95566177368164,5067200,DHI,0.9664098679205289,0.9548616948219936,1.0132645162069518,0.9806987264614349,-0.0142888585409058,-0.0882995890691561,-0.1304698894061349,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-22,44.93000030517578,45.06999969482422,44.15999984741211,44.2599983215332,42.43315887451172,3527200,DHI,1.0094891958519177,0.9750028722720832,1.011652794356646,1.0046696471232213,0.0048195487286963,-0.0626672997536772,-0.1287678326998151,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-23,44.310001373291016,44.4900016784668,43.5099983215332,44.470001220703125,42.63448715209961,3901200,DHI,0.984259207480064,0.9559659549719832,1.006649562134413,0.976500995653683,0.007758211826381,-0.0812473611172532,-0.1226352924028848,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-26,44.77000045776367,44.84000015258789,43.709999084472656,44.29999923706055,42.47150421142578,4796000,DHI,0.9769750261594355,0.9555593179235918,1.0143719265469997,0.9683080291768852,0.0086669969825504,-0.0655546513811681,-0.1066537692159876,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-27,44.45000076293945,45.18000030517578,43.34000015258789,43.34999847412109,41.56071090698242,4954100,DHI,1.011303555033272,0.976500177927434,1.0465780704001535,0.9939380132018832,0.0173655418313889,-0.0671624960759935,-0.0830164863102767,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-02-28,43.40999984741211,43.63999938964844,41.900001525878906,41.900001525878906,40.17055892944336,9253700,DHI,1.0097856021824665,1.0074210355833089,1.0746349332332807,0.9796088244001284,0.0301767777823381,-0.0494694300362485,-0.0598117325224891,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-03-01,42.13999938964844,42.5,41.43000030517578,42.27999877929688,40.53487777709961,9601400,DHI,1.0141911683398466,0.9959947204844732,1.0226341582772405,0.9981950099645204,0.0159961583753261,-0.0723087968646316,-0.1178032818383243,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-03-02,41.84000015258789,42.16999816894531,41.34000015258789,42.04999923706055,40.31436538696289,4976000,DHI,1.085137169929815,1.0097900591862223,1.0253577511866057,1.0004572627883503,0.0846799071414645,-0.0567342308858203,-0.1082388001215566,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-03-05,41.810001373291016,42.619998931884766,41.7400016784668,42.220001220703125,40.47736358642578,4592900,DHI,1.1027946927771806,1.0080988432835751,1.0240872167464057,0.9956284307075198,0.1071662620696607,-0.0443758793634998,-0.0991402521664142,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-03-06,42.5,43.47999954223633,42.0,43.43999862670898,41.6469955444336,5429300,DHI,1.043968908661407,1.0201880282225524,1.0071340443013104,0.9682028074328805,0.0757661012285266,-0.0302021317237533,-0.1095717103722444,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
2018-03-07,43.43000030517578,43.81999969482422,43.02999877929688,43.45000076293945,41.65659332275391,3937200,DHI,1.037514287969644,1.0167217550580925,0.9874584547692468,0.9677982186735336,0.0697160692961103,-0.0336109774802892,-0.1314926186381065,,2992200000.0,4437000000.0,7747100000.0,500000.0,164000000.0,12184600000.0,3800000.0,9300000.0,4946000000.0,506000000.0,80000000.0,-194900000.0,888700000.0,983700000.0,2385100000.0,365000000.0,399700000.0,322000000.0,10848700000.0,8800000.0,7667100000.0,112700000.0,2051900000.0,9237100000.0,578900000.0,-8800000.0,89000000.0,-164000000.0,-410300000.0,-564600000.0,3900000.0,46700000.0,1038400000.0,-288400000.0,-65700000.0,440200000.0,54700000.0,-149600000.0,-946700000.0,14300000.0,195900000.0,-157300000.0
