,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-5818736000.0,32211000.0,1381155000.0,126298000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-9871758000.0,-1558177000.0,101140000.0,-668672000.0
Net Borrowings,562366000.0,99013000.0,-873964000.0,123365000.0
Total Cash From Financing Activities,9517072000.0,1067179000.0,-563619000.0,109823000.0
Change To Operating Activities,-34233000.0,-31781000.0,-1469000.0,-60561000.0
Net Income,491723000.0,457371000.0,400313000.0,323752000.0
Change In Cash,-14671000.0,49279000.0,-8710000.0,-203591000.0
Repurchase Of Stock,-333755000.0,-453123000.0,-163095000.0,-163095000.0
Total Cash From Operating Activities,340015000.0,540277000.0,453769000.0,355258000.0
Depreciation,141442000.0,127689000.0,120429000.0,113646000.0
Other Cashflows From Investing Activities,-99468000.0,-99468000.0,-99468000.0,-7725000.0
Dividends Paid,-30393000.0,-18137000.0,-16779000.0,-14412000.0
Other Cashflows From Financing Activities,8978917000.0,1439426000.0,490219000.0,870000.0
Change To Netincome,-231041000.0,10713000.0,-78072000.0,-2064000.0
Capital Expenditures,-133384000.0,-121077000.0,-140444000.0,-84798000.0
