,2020-11-30,2019-11-30,2018-11-30,2017-12-31
Intangible Assets,48880000.0,52582000.0,9282000.0,564087000.0
Capital Surplus,2911223000.0,3627711000.0,3854847000.0,4676038000.0
Total Liab,43530151000.0,39706945000.0,36907059000.0,36478536000.0
Total Stockholder Equity,9403893000.0,9579705000.0,10060866000.0,10105957000.0
Minority Interest,59308000.0,48584000.0,38170000.0,459615000.0
Other Current Liab,10027817000.0,10551860000.0,9489046000.0,8471965000.0
Total Assets,53118352000.0,49460234000.0,47131095000.0,47169108000.0
Common Stock,249751000.0,291644000.0,307515000.0,356227000.0
Other Current Assets,481007000.0,418408000.0,,
Retained Earnings,6531836000.0,5933389000.0,5610218000.0,4700968000.0
Other Liab,10371672000.0,8137813000.0,7382830000.0,7136566000.0
Treasury Stock,-288917000.0,-273039000.0,288286000.0,372724000.0
Other Assets,2707885000.0,3058099000.0,3513718000.0,4292476000.0
Cash,1943035000.0,2092285000.0,112923000.0,110988000.0
Total Current Liabilities,20933249000.0,20712082000.0,21072054000.0,21109040000.0
Other Stockholder Equity,-288917000.0,-273039000.0,288286000.0,372724000.0
Property Plant Equipment,41975000.0,34162000.0,,
Total Current Assets,24648366000.0,21563181000.0,32503584000.0,30979644000.0
Long Term Investments,14838733000.0,13843582000.0,1409886000.0,716561000.0
Net Tangible Assets,7490426000.0,7656771000.0,8170735000.0,7642777000.0
Net Receivables,3591471000.0,3464887000.0,759444000.0,993788000.0
Long Term Debt,4744743000.0,4404314000.0,2605551000.0,2498424000.0
Deferred Long Term Asset Charges,,,269549000.0,530857000.0
