,2020-11-30,2019-11-30,2018-11-30,2017-12-31
Investments,1578053000.0,2342552000.0,1729533674.0,2920456000.0
Change To Liabilities,1179182000.0,-160784000.0,-122714172.0,365385000.0
Total Cashflows From Investing Activities,-186192000.0,1707095000.0,155392351.0,-54634000.0
Net Borrowings,235329000.0,2247273000.0,643281765.0,791263000.0
Total Cash From Financing Activities,-723525000.0,1589578000.0,-628192311.0,434801000.0
Change To Operating Activities,610732000.0,-1963193000.0,1611294411.0,1161886000.0
Net Income,775239000.0,964696000.0,1120132270.0,171726000.0
Change In Cash,1184537000.0,2467773000.0,259807615.0,1177392000.0
Repurchase Of Stock,-816871000.0,-509914000.0,-1233658806.0,-100477000.0
Effect Of Exchange Rate,18306000.0,-1063000.0,-21322907.0,12067000.0
Total Cash From Operating Activities,2075948000.0,-827837000.0,753930483.0,788294000.0
Depreciation,142394000.0,129766000.0,73534903.0,64759000.0
Other Cashflows From Investing Activities,-1818397000.0,-514707000.0,-1343289706.0,-3148743000.0
Dividends Paid,-160940000.0,-149647000.0,-165554168.0,-117407000.0
Change To Account Receivables,-962620000.0,735854000.0,-1166083539.0,-1287453000.0
Other Cashflows From Financing Activities,18957000.0,1866000.0,127738898.0,-140079000.0
Change To Netincome,331021000.0,-534176000.0,-762233391.0,960694000.0
Capital Expenditures,-176958000.0,-232229000.0,-355271970.0,-123027000.0
Issuance Of Stock,,,,1501000.0
