,2021-05-31,2021-02-28,2020-11-30,2020-08-31
Investments,1055911000.0,969817000.0,184216000.0,27568000.0
Change To Liabilities,404458000.0,-387334000.0,527264000.0,452621000.0
Total Cashflows From Investing Activities,-96472000.0,-32340000.0,2212000.0,-24986000.0
Net Borrowings,-235924000.0,1250134000.0,-271632000.0,915555000.0
Total Cash From Financing Activities,-293666000.0,1069653000.0,-501806000.0,747701000.0
Change To Operating Activities,-48762000.0,-454546000.0,1922578000.0,-1436702000.0
Net Income,354222000.0,584061000.0,308671000.0,305813000.0
Change In Cash,125083000.0,-454739000.0,267079000.0,1902883000.0
Effect Of Exchange Rate,869000.0,3886000.0,-1417000.0,33270000.0
Total Cash From Operating Activities,514352000.0,-1495938000.0,768090000.0,1146898000.0
Depreciation,41307000.0,42333000.0,24575000.0,38650000.0
Other Cashflows From Investing Activities,-1119860000.0,-977914000.0,-377725000.0,-28342000.0
Dividends Paid,-49733000.0,-49768000.0,-49768000.0,-39435000.0
Change To Account Receivables,-278787000.0,-1157432000.0,-1749049000.0,1601093000.0
Other Cashflows From Financing Activities,-8009000.0,-616000.0,-36772000.0,-203000.0
Change To Netincome,41914000.0,-123020000.0,-265949000.0,185423000.0
Capital Expenditures,-32523000.0,-24243000.0,-30542000.0,-25708000.0
Repurchase Of Stock,,-130097000.0,-193402000.0,-128216000.0
