Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-13,105.68000030517578,105.76000213623048,105.02999877929688,105.0999984741211,100.81734466552734,202700,JKHY,1.076117890493283,1.1939799298201323,1.1412233430508136,1.0098252549340063,0.0662926355592765,0.0857304314328573,0.0643327392071966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,105.31999969482422,106.9800033569336,104.66999816894533,104.97000122070312,100.69264221191406,247300,JKHY,1.0702105609143695,1.1970824184841535,1.1662080865974551,1.0047827275420922,0.0654278333722773,0.0820206533424459,0.0806140892372486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,105.08000183105467,105.4499969482422,104.0999984741211,104.3499984741211,100.097900390625,231800,JKHY,1.075131905166085,1.2107291354167429,1.1577150878900295,1.016827126331923,0.0583047788341619,0.0897333652474265,0.0707768015752292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,104.16999816894533,104.77999877929688,104.0999984741211,104.16000366210938,99.91564178466795,268100,JKHY,1.0760369675254768,1.2047551710453988,1.1537436633060592,1.016900814218988,0.0591361533064889,0.0881714469480923,0.0777483188814038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,104.13999938964844,105.47000122070312,104.05999755859376,105.47000122070312,101.17227172851562,571600,JKHY,1.0660850449126495,1.1935941974165762,1.1580090781497296,1.0195478153138224,0.0465372295988271,0.0770432950773747,0.0801755368319054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,105.6999969482422,106.25,105.4499969482422,105.77999877929688,101.46961975097656,315500,JKHY,1.0715637933909812,1.1993858415892058,1.1213360986827947,1.0187296628598663,0.0528341305311148,0.0824603158116612,0.0558620894583306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,106.06999969482422,106.5500030517578,105.75,106.4000015258789,102.06436920166016,310400,JKHY,1.0734961949220128,1.1912659506086996,1.1424993427534806,1.0231439317955078,0.0503522631265049,0.0770277976440174,0.0740421908878921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,106.26000213623048,106.38999938964844,105.83000183105467,106.04000091552734,101.71904754638672,252500,JKHY,1.0804411379425,1.1843413836500063,1.1658224526062928,1.023176662025299,0.0572644759172007,0.0835484998036117,0.0864416323084396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,105.91999816894533,106.9499969482422,105.91999816894533,106.91999816894533,102.56317138671876,211000,JKHY,1.07519653117273,1.1690608458130378,1.145785737877106,1.028738706809164,0.046457824363566,0.0608470242584722,0.0519644755918013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,107.37999725341795,109.01000213623048,106.58000183105467,108.83999633789062,104.40493774414062,228300,JKHY,1.0596287905117034,1.14843790419629,1.128622804497096,1.0357335667629224,0.023895223748781,0.0440693735088486,0.0376007701762348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,108.72000122070312,110.52999877929688,105.41999816894533,110.44000244140624,105.9397430419922,322300,JKHY,1.0341088919030132,1.1163654006334849,1.1177363040369344,1.0327543330408862,0.001354558862127,0.0379464470374442,0.0216075053018647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,109.9800033569336,111.0199966430664,109.51000213623048,110.54000091552734,106.03565979003906,423300,JKHY,1.0460539579427883,1.070091923432971,1.1195458640786868,1.0448229351223306,0.0012310228204577,0.0239809898604923,0.0091563716838198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,110.43000030517578,111.0,109.58000183105467,110.12999725341795,105.64237213134766,407700,JKHY,1.0382033135989892,1.0740756842919972,1.1323900607196329,1.0378093145840102,0.000393999014979,0.0204193158775058,0.0248101095912094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,110.58000183105467,110.66999816894533,109.02999877929688,109.76000213623048,105.28746032714844,544700,JKHY,1.0549491972529748,1.0709360229874296,1.1201707535768588,1.0388512590749122,0.0160979381780626,0.0163520046355798,0.0107281473177902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,109.91999816894533,111.5999984741211,109.58000183105467,110.97000122070312,106.44815063476562,314400,JKHY,1.0370307643746883,1.0334166835574623,1.100886788282308,1.0310647944789963,0.0059659698956919,0.0153703414374628,-0.0036152230032742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,110.95999908447266,111.94000244140624,110.87999725341795,111.61000061035156,107.06207275390624,537500,JKHY,1.0410564789451031,1.0361153551241231,1.1019638220060943,1.0262436118253355,0.0148128671197673,0.0104789495563706,-0.0058464966832718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,111.8000030517578,111.98999786376952,111.16000366210938,111.8000030517578,107.24433135986328,389800,JKHY,1.047628079050254,1.043054041946743,1.0998211603851793,1.0311845275729687,0.0164435514772851,0.0069431127442984,-0.0059071239509274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,111.45999908447266,113.25,111.45999908447266,112.55999755859376,107.9733657836914,719700,JKHY,1.0448304991031483,1.0434051462361025,1.0938249194388043,1.0414917955670933,0.003338703536055,-0.0025046637915635,-0.0180014396562657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,113.91000366210938,114.25,111.41999816894533,113.86000061035156,109.22039794921876,412000,JKHY,1.0293783707662671,1.0504255596778256,1.0807176103275442,1.0390384642435906,-0.0096600934773234,-0.010579203419913,-0.0339356950738074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,113.9499969482422,115.33999633789062,113.43000030517578,113.95999908447266,109.31629943847656,353000,JKHY,1.0233720580786032,1.0638459982638562,1.0644543046470392,1.0401272810196784,-0.0167552229410752,-0.011728854470236,-0.0482246881792842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,113.66000366210938,114.0999984741211,113.37999725341795,113.69000244140624,109.05731964111328,428500,JKHY,1.025449476195543,1.0766912910622586,1.0805589001145277,1.0393664161720684,-0.0139169399765253,0.0007980424218407,-0.0327790602404003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,113.41999816894533,113.7699966430664,112.70999908447266,112.8499984741211,108.25154876708984,350700,JKHY,1.031216639496074,1.0751984653754134,1.091820370043951,1.0305050740272153,0.0007115654688587,0.0085312506090926,-0.0198121907866557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,112.9800033569336,113.4000015258789,112.83000183105467,113.0999984741211,108.49134826660156,489100,JKHY,1.048264163781916,1.0588142426909142,1.085749981469993,1.043144349882203,0.0051198138997128,-0.0061265397519081,-0.0279022393682579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,112.62000274658205,112.95999908447266,111.87999725341795,112.33999633789062,107.7623291015625,334900,JKHY,1.055712704281544,1.0724928323755734,1.0959687847265882,1.0570826794517585,-0.0013699751702145,0.0045431141019762,-0.0146593147040596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,112.6999969482422,113.12999725341795,112.0199966430664,112.19000244140624,107.61844635009766,327700,JKHY,1.0536387072944997,1.0899247931608105,1.113530460772599,1.0412088647392546,0.0124298425552451,0.0194455808231923,0.0013157500094509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,112.06999969482422,112.5999984741211,111.37000274658205,112.08000183105467,107.51292419433594,257500,JKHY,1.0540465205130822,1.086431926235249,1.125694954290873,1.0392013474275237,0.0148451730855585,0.0111108785562836,0.0257555823731971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,112.33999633789062,112.9800033569336,112.23999786376952,112.44000244140624,107.85824584960938,209900,JKHY,1.047015688259539,1.0661885143277352,1.119937503872762,1.0381241126825425,0.0088915755769964,0.0084789536988765,0.0127695520836301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,112.88999938964844,113.3499984741211,112.37000274658205,113.3499984741211,108.73117065429688,398000,JKHY,1.033567641330679,1.0408580446899622,1.1288361625337542,1.03199537924298,0.0015722620876987,-0.0017434951134844,0.0232666973143496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,113.3000030517578,114.3000030517578,112.94000244140624,114.22000122070312,109.56571197509766,328100,JKHY,1.025607483937223,1.036276311456649,1.1228877772204813,1.0328322263084138,-0.0072247423711908,0.0017726651382692,0.0132637385244709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,114.44000244140624,114.66999816894533,113.5999984741211,114.56999969482422,109.90144348144533,122500,JKHY,1.0232620585543826,1.0454887822993706,1.1370688459467064,1.032019884081241,-0.0087578255268581,0.0027777603046619,0.0200437744574701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,114.56999969482422,115.1999969482422,114.43000030517578,114.95999908447266,110.27556610107422,326500,JKHY,1.023017787623238,1.0587403977531815,1.1285600516229408,1.0369551897736955,-0.0139374021504576,0.0017091609628132,0.0114925561371412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,115.05999755859376,115.94000244140624,114.70999908447266,115.33000183105467,110.63047790527344,366800,JKHY,1.0168665923063098,1.0631057094492502,1.1341244247290343,1.020376345675996,-0.0035097533696861,0.0096925296958658,0.0227251746978995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,114.98999786376952,114.98999786376952,113.3499984741211,113.9000015258789,109.55323028564452,298600,JKHY,1.0201054907666158,1.076289397557454,1.139976284460012,1.026253639124301,-0.006148148357685,0.0222360429022441,0.0276920210177948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,114.08000183105467,117.47000122070312,113.94000244140624,115.31999969482422,110.91902160644533,826700,JKHY,1.0088450032046212,1.0646023923714183,1.130389029642784,1.0246409570196735,-0.0157959538150522,0.0151772098975699,0.0195873277088489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,115.12000274658205,115.66999816894533,112.3000030517578,114.02999877929688,109.67826080322266,385800,JKHY,1.0404279457021683,1.0901930049001274,1.1434412217408638,1.029880242563007,0.0105477031391614,0.0219527292087857,0.0342772910724731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,114.51000213623048,116.18000030517578,113.8499984741211,115.4800033569336,111.07292175292967,380300,JKHY,1.0372358510978088,1.0719874575421318,1.142153236414341,1.036157586789428,0.0010782643083808,0.001376159588573,0.0247425139592309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,115.4499969482422,115.6999969482422,114.58000183105467,114.7699966430664,110.39000701904295,430000,JKHY,1.0440011254375638,1.0843002773024526,1.1509722242092235,1.0465343935592823,-0.0025332681217185,0.0128906222772462,0.0259470151543597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,116.01000213623048,117.43000030517578,115.83999633789062,115.87999725341795,111.4576644897461,364300,JKHY,1.044356145627973,1.0821372937835012,1.1470669510853564,1.048372731047773,-0.0040165854197999,0.0129979491971778,0.0190845960043104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,115.88999938964844,116.93000030517578,115.66000366210938,116.80999755859376,112.3521728515625,432600,JKHY,1.047256241654344,1.0735216984340317,1.146892373768048,1.0387885930282448,0.0084676486260992,0.0165028855252575,0.0322813709850413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,117.27999877929688,117.63999938964844,116.83000183105467,117.29000091552734,112.8138656616211,202100,JKHY,1.0459543513955307,1.071180873619261,1.1249563544741,1.0447156071702373,0.0012387442252934,0.0141988363279763,0.0111304867698309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,117.0999984741211,117.58000183105467,116.66000366210938,116.88999938964844,112.42911529541016,219600,JKHY,1.0555223835222238,1.071843091780988,1.1278592217359178,1.0484619827112251,0.0070604008109986,0.027219571946337,0.0234080302949986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,116.97000122070312,117.1999969482422,116.1999969482422,116.30999755859376,111.87124633789062,216500,JKHY,1.0637951310451723,1.081155203084077,1.135905779834508,1.0415757419863072,0.0222193890588651,0.0323679962354839,0.0284093079050731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,116.25,117.22000122070312,116.02999877929688,116.2699966430664,111.83277130126952,273500,JKHY,1.0732777578609027,1.0812683323844867,1.1203740309568504,1.0495576207370112,0.0237201371238915,0.0323925402290974,0.0298798194187499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,116.3000030517578,117.0999984741211,115.9499969482422,116.05999755859376,111.63079833984376,282100,JKHY,1.072117868689238,1.058678734733802,1.1263888364911403,1.0539026313731312,0.0182152373161068,0.0279522419989268,0.0259366721794751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,116.33999633789062,118.41999816894533,116.18000030517578,118.23999786376952,113.72759246826172,559700,JKHY,1.058440467224271,1.01124851348435,1.0926875337562405,1.0520989179928428,0.0063415492314282,0.0105253158715787,0.0188529721846411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,118.77999877929688,119.81999969482422,118.18000030517578,118.27999877929688,113.76605987548828,345000,JKHY,1.0595197881909622,1.0251544692384325,1.100824428320473,1.049480051520865,0.010039736670097,0.0092609808314476,0.0294320524070723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,118.3499984741211,118.4499969482422,117.52999877929688,117.88999938964844,113.39096069335938,211900,JKHY,1.068792817839404,1.0186753400195665,1.1125737600572725,1.0585213557872055,0.0102714620521982,0.0140683717271825,0.0349990465901184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,118.0500030517578,118.61000061035156,117.69000244140624,117.81999969482422,113.32362365722656,198300,JKHY,1.0622135281562917,1.0177482102936442,1.1152846652053778,1.0561912314345747,0.0060222967217169,0.0156208300501867,0.0348286092749117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,118.8000030517578,119.0,117.12000274658205,117.41000366210938,112.92927551269533,206100,JKHY,1.0693297723408657,1.0333486332061106,1.1291195988397678,1.054691754118366,0.0146380182224996,0.019352244797709,0.0507291571628598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,117.3499984741211,117.3499984741211,116.68000030517578,116.83999633789062,112.38101959228516,129300,JKHY,1.082933984068573,1.0247392312494124,1.141947745435253,1.0628648969920689,0.0200690870765043,0.033601331044137,0.0538049310763284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,116.51000213623048,116.93000030517578,116.08000183105467,116.83000183105467,112.37141418457033,111500,JKHY,1.0819994451666148,1.027660195918919,1.1510882189155818,1.054562443450246,0.0274370017163687,0.0262488319272271,0.0541319812925766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,116.8499984741211,117.20999908447266,116.61000061035156,116.91999816894533,112.45797729492188,111400,JKHY,1.0712452812370503,1.0316736150629182,1.158463461422086,1.0427572783556516,0.0284880028813987,0.0197258926537486,0.0541825883304103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,117.12999725341795,117.37000274658205,116.66000366210938,117.29000091552734,112.8138656616211,130400,JKHY,1.0628355582660924,1.029616401560885,1.1516348533642204,1.039387058829826,0.0234484994362664,0.0138724356028532,0.0497214547861655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,117.4499969482422,117.9499969482422,116.91000366210938,116.95999908447266,112.4964370727539,200000,JKHY,1.065834536724762,1.015282941157601,1.1639170701274786,1.0452598484191695,0.0205746883055923,0.0152382025169484,0.062136076822709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,117.31999969482422,117.4800033569336,115.4800033569336,116.19000244140624,111.75585174560548,273400,JKHY,1.058266406964525,1.0229606467421664,1.1859181654256947,1.0173995405954512,0.0408668663690736,0.0294520280135133,0.0853223554693676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,116.19000244140624,116.9000015258789,115.66000366210938,116.33999633789062,111.9001007080078,267800,JKHY,1.0140107329598411,1.039403707786953,1.170811694576317,0.9765980219270426,0.0374127110327985,0.0354549154630974,0.0753632336908027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,117.0199966430664,119.12999725341795,117.0199966430664,118.63999938964844,114.1123275756836,259700,JKHY,0.994352718482154,1.0163786274069193,1.146332760377112,0.9849127815791188,0.0094399369030351,0.0180216910879271,0.0567379005939145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,118.77999877929688,119.83999633789062,118.51000213623048,119.77999877929688,115.20881652832033,201800,JKHY,0.97871098263982,1.0061191405667966,1.14466264697215,0.9789917900086822,-0.0002808073688621,0.0064923214851414,0.0547732760837513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,119.47000122070312,119.9800033569336,119.08000183105467,119.81999969482422,115.2472915649414,293100,JKHY,0.9545152281328634,1.000592822851623,1.140333780118529,0.942840182406444,0.0116750457264194,0.0088683383773061,0.0529837744654744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,119.94000244140624,121.22000122070312,119.6999969482422,121.0199966430664,116.40149688720705,302600,JKHY,0.9529830843947656,1.0054250589746578,1.1290265430694428,0.9530778204901076,-9.473609534205174e-05,0.0042008119272427,0.0397287247185647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,120.45999908447266,122.41999816894533,120.26000213623048,122.33000183105467,117.66151428222656,246900,JKHY,0.9507070683491838,1.0043342262061077,1.117840661439114,0.966664672858564,-0.0159576045093801,-0.0089403517901005,0.0320556219794649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,122.2699966430664,122.8000030517578,121.33999633789062,122.68000030517578,117.99815368652344,213100,JKHY,0.954760409340232,1.006374911468543,1.1226890493328248,0.9609362737659176,-0.0061758644256856,0.0015011416203922,0.0476074431261037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,122.86000061035156,123.55999755859376,122.11000061035156,123.37999725341795,118.67144775390624,261000,JKHY,0.9667691750248032,0.9941610481439976,1.1208044949552878,0.9729510699723092,-0.006181894947506,-0.0005641758603572,0.0575394633099082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,123.9499969482422,124.33000183105467,123.52999877929688,123.7300033569336,119.00808715820312,365400,JKHY,0.9772084442298388,0.9844575433172712,1.125115362710105,0.9917823196316324,-0.0145738754017937,-0.011855463751723,0.0429070725913136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,124.19000244140624,125.5500030517578,124.02999877929688,124.79000091552734,120.02762603759766,380000,JKHY,0.9782836681898424,0.9773815728076214,1.1183803777473562,0.9854883712686996,-0.0072047030788571,-0.0105382245526346,0.0425520024589736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,125.5,125.5,124.37999725341795,124.43000030517578,119.6813735961914,265600,JKHY,0.972514733174742,0.9728731856570304,1.110942477588114,0.981540936006692,-0.0090262028319499,-0.006933217597095,0.0454245742593779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,124.44000244140624,125.51000213623048,124.0500030517578,125.1500015258789,120.37388610839844,242200,JKHY,0.954294892913683,0.9558145112395092,1.0862209736484136,0.9694690060853024,-0.0151741131716195,-0.0158975214366586,0.0404056102996777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,124.75,125.3499984741211,124.55999755859376,125.31999969482422,120.53739166259766,241400,JKHY,0.9588255060722852,0.9742086832034554,1.0814557078239444,0.962138874344328,-0.0033133682720426,0.0009720832417157,0.0320114872353116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,124.73999786376952,126.19000244140624,124.70999908447266,126.0,121.19144439697266,269800,JKHY,0.9678572069345516,0.9562131231702248,1.0863994868051574,0.9712482450100663,-0.0033910380755148,-0.0127180616683709,0.0441447816683833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,126.31999969482422,126.9000015258789,124.83999633789062,125.1500015258789,120.37388610839844,332700,JKHY,0.97035559043472,0.957658195652254,1.1109022220425024,0.9795485186833895,-0.0091929282486695,-0.0052532531588344,0.0573731139309074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,125.68000030517578,126.12999725341795,124.63999938964844,125.5500030517578,120.75863647460938,313600,JKHY,0.952289842429364,0.970186584901412,1.110969267521839,0.966216685842239,-0.0139268434128749,0.0058603339301661,0.055076475554574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,125.61000061035156,126.55999755859376,124.79000091552734,126.52999877929688,121.70122528076172,218000,JKHY,0.9299307662925586,0.9349252424032338,1.111509092209614,0.9510576163473856,-0.0211268500548271,-0.0178556094507885,0.0586679115113522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,126.05999755859376,127.30999755859376,125.81999969482422,126.41000366210938,121.58580780029295,356500,JKHY,0.9338289881181528,0.9590632068092768,1.1181355749805717,0.9505813448789944,-0.0167523567608416,0.0008397743367407,0.0539057439668426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
