Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Current Assets,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Operating Activities
1980-04-02,0.0,2.320409059524536,2.2517569065093994,2.306678056716919,1.011146068572998,203930,MAS,1.0595242361922297,1.3273805285195617,1.511904941554623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-03,0.0,2.306678056716919,2.292948007583618,2.306678056716919,1.011146068572998,38237,MAS,1.1130949994977664,1.3333336477205902,1.5238094115283607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-07,0.0,2.320409059524536,2.292948007583618,2.306678056716919,1.011146068572998,82846,MAS,1.1428575302271555,1.3333336477205902,1.5178575891747663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-08,0.0,2.3478689193725586,2.292948007583618,2.3478689193725586,1.0292026996612549,50072,MAS,1.140351080397953,1.3040925789979545,1.479532240283229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-09,0.0,2.375329971313477,2.320409059524536,2.3478689193725586,1.0292026996612549,55534,MAS,1.1695911011633882,1.321637216922115,1.4736837959881754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-10,0.0,2.402790069580078,2.3478689193725586,2.402790069580078,1.0532780885696411,17298,MAS,1.131427325809399,1.3028555027272253,1.4571419937463903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-11,0.0,2.52636194229126,2.4439809322357178,2.47144103050232,1.0833715200424194,39147,MAS,1.0999990206843568,1.277777490462951,1.405555294526979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-14,0.0,2.512631893157959,2.4439809322357178,2.4577109813690186,1.0773521661758425,756542,MAS,1.0502791429252716,1.296090007341644,1.4022344712052075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-15,0.0,2.4439809322357178,2.416520118713379,2.4439809322357178,1.0713337659835815,303163,MAS,1.056179265180735,1.32584247533576,1.3595503905141193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-16,0.0,2.48517107963562,2.4302499294281006,2.4439809322357178,1.0713337659835815,390562,MAS,1.0674156078130197,1.32584247533576,1.365168061106939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-17,0.0,2.47144103050232,2.375329971313477,2.375329971313477,1.0412403345108032,446096,MAS,1.1098262911330248,1.421964388119512,1.4046234972191491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-18,0.0,2.375329971313477,2.36159896850586,2.375329971313477,1.0412403345108032,200288,MAS,1.1329477843009097,1.41618378585199,1.410404671925548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-21,0.0,2.375329971313477,2.334139108657837,2.375329971313477,1.0412403345108032,69190,MAS,1.1618497652485409,1.4046234972191491,1.410404671925548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-22,0.0,2.375329971313477,2.3478689193725586,2.3478689193725586,1.0292026996612549,358698,MAS,1.1871338858582152,1.4035089507501988,1.4327475815936337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-23,0.0,2.375329971313477,2.334139108657837,2.3478689193725586,1.0292026996612549,69190,MAS,1.1988306586214892,1.4093564684305857,1.4853796421367826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-24,0.0,2.402790069580078,2.334139108657837,2.402790069580078,1.0532780885696411,62818,MAS,1.1542843406122345,1.3885702702620113,1.4285701027566295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-25,0.0,2.402790069580078,2.36159896850586,2.3890600204467773,1.0472590923309326,21850,MAS,1.1839078588774603,1.4367806383711597,1.4367806383711597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-28,0.0,2.402790069580078,2.375329971313477,2.402790069580078,1.0532780885696411,77384,MAS,1.1828557788847471,1.4685709538650564,1.4285701027566295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-29,0.0,2.4439809322357178,2.375329971313477,2.4439809322357178,1.0713337659835815,185722,MAS,1.185392921485804,1.4550555752815817,1.4213484390061688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-30,0.0,2.4439809322357178,2.375329971313477,2.3890600204467773,1.0472590923309326,99234,MAS,1.2068962416360711,1.4942520505868726,1.4425277909757104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-01,0.0,2.4439809322357178,2.402790069580078,2.402790069580078,1.0532780885696411,196646,MAS,1.1999993888317144,1.4457137127035968,1.4342844130469945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-02,0.0,2.4302499294281006,2.375329971313477,2.375329971313477,1.0412403345108032,150216,MAS,1.248555021164783,1.4508661400915923,1.4566467423591145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-05,0.0,2.4577109813690186,2.375329971313477,2.4439809322357178,1.0713337659835815,414232,MAS,1.2752814371070922,1.3820218517883447,1.4101117625583357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-06,0.0,2.595012903213501,2.4439809322357178,2.5675530433654785,1.1255016326904297,171155,MAS,1.181818104787938,1.3262035937073686,1.3315521694258643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-07,0.0,2.63620400428772,2.5400919914245605,2.63620400428772,1.1555958986282349,213034,MAS,1.1562501386189437,1.2968756141141575,1.3124997614464688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-08,0.0,2.69112491607666,2.6499340534210205,2.6773951053619385,1.173652410507202,60997,MAS,1.1282049016232096,1.271794184235946,1.333332622334899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-09,0.0,2.773505926132202,2.7185850143432617,2.74604606628418,1.203746318817139,173886,MAS,1.1049987739850318,1.2149990552356382,1.2949989086684206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-12,0.0,2.74604606628418,2.704854965209961,2.7185850143432617,1.1917076110839844,90130,MAS,1.1212128760015236,1.2171722900841553,1.3535360628555149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-13,0.0,2.7185850143432617,2.6636641025543213,2.7185850143432617,1.1917076110839844,120173,MAS,1.101011446899638,1.2121221578814272,1.3585862950905732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-14,0.0,2.704854965209961,2.58128309249878,2.58128309249878,1.1315205097198486,205750,MAS,1.143617356389386,1.2712771819118691,1.4361709300642378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-15,0.0,2.63620400428772,2.58128309249878,2.58128309249878,1.1315205097198486,167514,MAS,1.1276599308756683,1.2340433646351694,1.446808967915952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-16,0.0,2.6087429523468018,2.5538220405578613,2.6087429523468018,1.143558382987976,436992,MAS,1.110526127601322,1.215789175765358,1.4526312947448536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-19,0.0,2.6499340534210205,2.595012903213501,2.63620400428772,1.1555958986282349,162051,MAS,1.1041665527627285,1.213541257794511,1.416666520525765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-20,0.0,2.7185850143432617,2.63620400428772,2.69112491607666,1.1796709299087524,82846,MAS,1.061224275316076,1.1836736343722492,1.3979595579820403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-21,0.0,2.8284270763397217,2.6773951053619385,2.7597761154174805,1.209764838218689,279493,MAS,1.044775829668249,1.1393035227871464,1.3432832658815914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-22,0.0,2.80096697807312,2.74604606628418,2.787235975265503,1.2218014001846311,32774,MAS,1.0541874776141351,1.0886697349347705,1.285715010508612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-23,0.0,2.8284270763397217,2.80096697807312,2.814697027206421,1.233839750289917,97413,MAS,1.043901962068745,1.0926824781516258,1.2292676913040697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-27,0.0,2.842156887054444,2.773505926132202,2.773505926132202,1.2157824039459229,45520,MAS,1.074258421790495,1.1039603785650791,1.247525327192956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-28,0.0,2.8284270763397217,2.7323150634765625,2.8284270763397217,1.2398582696914673,111069,MAS,1.0533982136753492,1.1019421316961335,1.223300580682907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-29,0.0,2.883347988128662,2.8284270763397217,2.842156887054444,1.2458760738372805,147485,MAS,1.0434792634620862,1.0917880358995349,1.2077297403945166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-30,0.0,2.897078037261963,2.8284270763397217,2.897078037261963,1.2699514627456665,620893,MAS,1.0568715752420064,1.080568190085069,1.1563987092989143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-02,0.0,2.924539089202881,2.883347988128662,2.883347988128662,1.2639330625534058,150216,MAS,1.061904022196738,1.1190477201006277,1.1999997359148038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-03,0.0,2.9382688999176025,2.8696179389953613,2.883347988128662,1.2639330625534058,196646,MAS,1.057142943374758,1.1333337860508124,1.185714801758317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-04,0.0,2.965728998184204,2.8696179389953613,2.965728998184204,1.3000458478927612,138381,MAS,1.032406360966753,1.092592091659541,1.1296295701968948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-05,0.0,3.116761922836304,2.965728998184204,3.116761922836304,1.366252064704895,329565,MAS,0.9823777307175068,1.052862968725201,1.0704837547104504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-06,0.0,3.1304919719696045,3.0343799591064453,3.0343799591064453,1.3301382064819336,506182,MAS,1.013575182953803,1.0859737687945734,1.0814486779360617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-09,0.0,3.075571060180664,3.0481109619140625,3.0481109619140625,1.3361579179763794,585387,MAS,1.0090087839546844,1.1126127882353622,1.0720724128686208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-10,0.0,3.075571060180664,3.0206499099731445,3.0206499099731445,1.3241204023361206,63728,MAS,1.0136356184414406,1.154545111616654,1.0772723757502458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-11,0.0,3.0343799591064453,3.006920099258423,3.0343799591064453,1.3301382064819336,1214474,MAS,1.0226250061838995,1.1493217248096614,1.0859737687945734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-12,0.0,3.0481109619140625,2.993190050125122,3.0481109619140625,1.3361579179763794,583566,MAS,1.0270261734281243,1.1441437551216689,1.0810811968233052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-13,0.0,2.993190050125122,2.965728998184204,2.993190050125122,1.312083721160889,991426,MAS,1.0550452839198745,1.2064216999395632,1.0871549647319287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-16,0.0,2.993190050125122,2.9382688999176025,2.951998949050904,1.294026494026184,243077,MAS,1.0790701607846132,1.2279069129009723,1.1348842076811771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-17,0.0,2.951998949050904,2.910808086395264,2.910808086395264,1.2759703397750854,71922,MAS,1.1132075471698113,1.264151036822606,1.1556598401568068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-18,0.0,2.897078037261963,2.814697027206421,2.897078037261963,1.2699514627456665,127456,MAS,1.1184835435611615,1.227487990613083,1.1563987092989143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-19,0.0,2.9382688999176025,2.897078037261963,2.910808086395264,1.2759703397750854,457931,MAS,1.160377031498237,1.1981130674076002,1.150943863358314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-20,0.0,2.910808086395264,2.8558878898620605,2.8558878898620605,1.2518954277038574,140202,MAS,1.17788406785213,1.2019227436424338,1.1634615860730588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-23,0.0,2.910808086395264,2.842156887054444,2.883347988128662,1.2639330625534058,116531,MAS,1.1571424812256648,1.185714801758317,1.1571424812256648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-24,0.0,2.9382688999176025,2.883347988128662,2.9382688999176025,1.288007736206055,35506,MAS,1.121495749214778,1.1542061005172612,1.1261682995526343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-25,0.0,2.993190050125122,2.910808086395264,2.9382688999176025,1.288007736206055,173886,MAS,1.1261682995526343,1.0981311464606898,1.149532439540521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-26,0.0,2.9794600009918213,2.951998949050904,2.9794600009918213,1.306064486503601,252181,MAS,1.1198150284458934,1.0921653152231785,1.1290312952745891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-27,0.0,2.9794600009918213,2.951998949050904,2.9794600009918213,1.306064486503601,41878,MAS,1.1520729663566194,1.1105986703435349,1.0967743613741543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-30,0.0,2.965728998184204,2.910808086395264,2.965728998184204,1.3000458478927612,40968,MAS,1.1898146590161451,1.1388880457930923,1.1203699025498426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-01,0.0,3.061841011047364,2.9382688999176025,3.061841011047364,1.3421756029129028,142933,MAS,1.1614353336468606,1.1434984592305613,1.0672657437593176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-02,0.0,3.061841011047364,3.0206499099731445,3.061841011047364,1.3421756029129028,788406,MAS,1.1659197520913298,1.1569507375664858,1.062780703589178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-03,0.0,3.061841011047364,3.0206499099731445,3.0481109619140625,1.3361579179763794,322282,MAS,1.139639675407202,1.1486484593618864,1.0630628259522568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-07,0.0,3.061841011047364,3.0206499099731445,3.061841011047364,1.3421756029129028,29133,MAS,1.125560874270638,1.134530066431388,1.0717496292960689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-08,0.0,3.061841011047364,3.0481109619140625,3.061841011047364,1.3421756029129028,67370,MAS,1.103139314956011,1.1390139519681393,1.062780703589178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-09,0.0,3.089301109313965,3.006920099258423,3.075571060180664,1.3481950759887695,485243,MAS,1.1071426803000668,1.1428567891715622,1.0491073860159794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-10,0.0,3.075571060180664,3.0481109619140625,3.075571060180664,1.3481950759887695,181170,MAS,1.1116077839122578,1.1383929234589034,1.0491073860159794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-11,0.0,3.075571060180664,3.0481109619140625,3.061841011047364,1.3421756029129028,115621,MAS,1.1121080630269955,1.134530066431388,1.0538124884259106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-14,0.0,3.103032112121582,3.061841011047364,3.103032112121582,1.3602325916290283,278582,MAS,1.0752209946349218,1.1150441112880831,1.008848899842583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-15,0.0,3.1442220211029053,3.1304919719696045,3.1304919719696045,1.3722691535949707,205750,MAS,1.0570182083404422,1.1184217978864135,1.0131583153714725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-16,0.0,3.1579530239105225,3.1304919719696045,3.1579530239105225,1.3843077421188354,74653,MAS,1.0434783806813657,1.1000000430573658,1.021739147283317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-17,0.0,3.185412883758545,3.1442220211029053,3.185412883758545,1.3963453769683838,72832,MAS,1.0301722114017506,1.081895904807778,1.0258622735647756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-18,0.0,3.254064083099365,3.185412883758545,3.2403340339660645,1.4204198122024536,335938,MAS,0.9830511831591952,1.0254237707762552,1.0042371412661573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-21,0.0,3.254064083099365,3.1991429328918457,3.2403340339660645,1.4204198122024536,144754,MAS,0.978813370489902,1.0296608281170203,1.0042371412661573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-22,0.0,3.487478017807007,3.281524896621704,3.377635955810547,1.4806066751480105,353235,MAS,0.9471545170382928,0.987804975254482,0.967480470770708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-23,0.0,3.405097007751465,3.363905906677246,3.363905906677246,1.4745876789093018,243987,MAS,0.9469395390589518,0.9959192345060178,0.9755107990161148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-24,0.0,3.363905906677246,3.295254945755005,3.336446046829224,1.4625506401062012,182990,MAS,0.9423874320184168,1.0041158180237226,0.9794245777325248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-25,0.0,3.3227150440216064,3.281524896621704,3.295254945755005,1.4444952011108398,90130,MAS,0.9208325548323292,1.0208325218216858,0.9916668757340742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-28,0.0,3.336446046829224,3.281524896621704,3.3089849948883057,1.450513482093811,127456,MAS,0.9294605618161196,1.0539417637830504,1.0290454576423047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-29,0.0,3.3501760959625244,3.281524896621704,3.336446046829224,1.4625506401062012,186632,MAS,0.9176951321257788,1.0288064877602994,1.024692136877032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-30,0.0,3.446286916732788,3.3501760959625244,3.4325571060180664,1.5046815872192385,313178,MAS,0.9080007865516776,1.0,1.0040000209155562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-31,0.0,3.5286691188812256,3.446286916732788,3.5286691188812256,1.5468136072158811,477050,MAS,0.8793771824113437,0.9727620575613656,0.9533066376131905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-01,0.0,3.569859027862549,3.5149381160736084,3.556128978729248,1.5588501691818235,629086,MAS,0.8803085637891797,0.9768344681481396,0.953668553933394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-04,0.0,3.611049890518189,3.5286691188812256,3.569859027862549,1.564869046211243,241256,MAS,0.9038465010440636,0.9653845148876676,0.9615383414109148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-05,0.0,3.611049890518189,3.473747968673706,3.473747968673706,1.5227385759353638,379637,MAS,0.9407117319652468,0.9920943548116252,0.9723314944185524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-06,0.0,3.4600179195404053,3.405097007751465,3.446286916732788,1.5107003450393677,34595,MAS,0.9402392849559048,1.0039842423141512,0.9880479043371512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-07,0.0,3.473747968673706,3.377635955810547,3.377635955810547,1.4806066751480105,332296,MAS,0.9715451301260224,1.0203252291080944,1.028455836039738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-08,0.0,3.4188270568847656,3.391366004943848,3.405097007751465,1.4926443099975586,64638,MAS,0.9677424095183148,1.0040329974551976,1.03225790993968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-11,0.0,3.4188270568847656,3.3501760959625244,3.4188270568847656,1.498664140701294,323192,MAS,0.9919676772587588,1.012047529587472,1.0240958546119356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-12,0.0,3.4188270568847656,3.405097007751465,3.405097007751465,1.4926443099975586,394203,MAS,1.0241935921837573,1.0483871045030162,1.0201617128315414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
