,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,1000000.0,1000000.0,1000000.0,1000000.0
Change To Liabilities,-139000000.0,0.0,-18000000.0,256000000.0
Total Cashflows From Investing Activities,-25000000.0,-25000000.0,-29000000.0,-8000000.0
Net Borrowings,154000000.0,154000000.0,11000000.0,3000000.0
Total Cash From Financing Activities,-359000000.0,-359000000.0,-27000000.0,-55000000.0
Net Income,94000000.0,195000000.0,275000000.0,224000000.0
Change In Cash,-486000000.0,-486000000.0,237000000.0,322000000.0
Repurchase Of Stock,-317000000.0,-317000000.0,-3000000.0,-3000000.0
Effect Of Exchange Rate,-13000000.0,-13000000.0,10000000.0,3000000.0
Total Cash From Operating Activities,-89000000.0,-89000000.0,283000000.0,382000000.0
Depreciation,43000000.0,43000000.0,33000000.0,33000000.0
Other Cashflows From Investing Activities,4000000.0,4000000.0,-6000000.0,1000000.0
Dividends Paid,-36000000.0,-36000000.0,-35000000.0,-36000000.0
Change To Inventory,-78000000.0,-78000000.0,-54000000.0,9000000.0
Change To Account Receivables,-195000000.0,-195000000.0,48000000.0,-159000000.0
Other Cashflows From Financing Activities,-160000000.0,-160000000.0,-5000000.0,-23000000.0
Change To Netincome,186000000.0,186000000.0,-1000000.0,19000000.0
Capital Expenditures,-30000000.0,-30000000.0,-27000000.0,-21000000.0
Issuance Of Stock,,,5000000.0,1000000.0
