,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Change To Liabilities,79176000.0,23312000.0,26667000.0,-4462000.0
Total Cashflows From Investing Activities,-32169000.0,-31964000.0,-29018000.0,-34697000.0
Net Borrowings,-31279000.0,-464000.0,-198000.0,-688000.0
Total Cash From Financing Activities,-129581000.0,-192114000.0,-167193000.0,-157715000.0
Change To Operating Activities,29334000.0,-17039000.0,1514000.0,102442000.0
Issuance Of Stock,8277000.0,4903000.0,1025000.0,765000.0
Net Income,382575000.0,276142000.0,264308000.0,114394000.0
Change In Cash,439925000.0,59744000.0,159722000.0,138206000.0
Repurchase Of Stock,-106579000.0,-196553000.0,-166723000.0,-157792000.0
Effect Of Exchange Rate,5458000.0,-2512000.0,-3572000.0,3263000.0
Total Cash From Operating Activities,596217000.0,286334000.0,359505000.0,327355000.0
Depreciation,40530000.0,38912000.0,44941000.0,48572000.0
Change To Inventory,33378000.0,-32777000.0,8827000.0,-751000.0
Change To Account Receivables,-33173000.0,-10493000.0,-16157000.0,10770000.0
Change To Netincome,35415000.0,20314000.0,25215000.0,29101000.0
Capital Expenditures,-32218000.0,-32455000.0,-29086000.0,-34813000.0
Other Cashflows From Financing Activities,,,-1297000.0,-1297000.0
