,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,152144000.0,-73621000.0,-9492000.0,56086000.0
Total Cashflows From Investing Activities,-15515000.0,-10918000.0,-7967000.0,-4072000.0
Total Cash From Financing Activities,-82182000.0,-127811000.0,-5586000.0,3813000.0
Change To Operating Activities,-72469000.0,-13884000.0,50716000.0,6894000.0
Issuance Of Stock,69000.0,1996000.0,4202000.0,1832000.0
Net Income,48124000.0,33458000.0,255536000.0,101554000.0
Change In Cash,-132649000.0,-67195000.0,530143000.0,-35528000.0
Repurchase Of Stock,-82251000.0,-99376000.0,-149000.0,-6964000.0
Effect Of Exchange Rate,1380000.0,-2421000.0,5473000.0,1861000.0
Total Cash From Operating Activities,-36332000.0,73955000.0,538223000.0,-37130000.0
Depreciation,9971000.0,9893000.0,11138000.0,10223000.0
Change To Inventory,-179463000.0,27057000.0,178839000.0,-49163000.0
Change To Account Receivables,-633000.0,100535000.0,14124000.0,-195541000.0
Change To Netincome,-903000.0,7180000.0,10772000.0,8483000.0
Capital Expenditures,-15515000.0,-10918000.0,-7967000.0,-4080000.0
Net Borrowings,,-30431000.0,-9639000.0,8945000.0
