,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1411000.0,1255000.0,-1137000.0,-2969000.0
Change To Liabilities,108722000.0,89528000.0,52289000.0,75841000.0
Total Cashflows From Investing Activities,-187499000.0,-180987000.0,-161753000.0,-437688000.0
Net Borrowings,-56869000.0,33058000.0,-23807000.0,198284000.0
Total Cash From Financing Activities,-275186000.0,-533225000.0,-483363000.0,51429000.0
Change To Operating Activities,-71416000.0,-255863000.0,-165729000.0,-50619000.0
Issuance Of Stock,30236000.0,40162000.0,51538000.0,84405000.0
Net Income,472640000.0,559880000.0,439459000.0,238863000.0
Change In Cash,327256000.0,-90341000.0,-63536000.0,67047000.0
Repurchase Of Stock,-159456000.0,-506233000.0,-422734000.0,-117189000.0
Total Cash From Operating Activities,789941000.0,623871000.0,581580000.0,453306000.0
Depreciation,177090000.0,161113000.0,147908000.0,122364000.0
Dividends Paid,-79097000.0,-82597000.0,-88360000.0,-90273000.0
Change To Account Receivables,-27063000.0,-27782000.0,-39474000.0,-23001000.0
Other Cashflows From Financing Activities,-10000000.0,-17615000.0,-17615000.0,-23798000.0
Change To Netincome,116568000.0,105184000.0,110488000.0,89692000.0
Capital Expenditures,-155532000.0,-156389000.0,-132688000.0,-111910000.0
