Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Long Term Investments,Deferred Long Term Asset Charges,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Investments,Other Cashflows From Financing Activities
2017-10-23,46.09000015258789,46.5,45.810001373291016,46.45000076293945,40.80593490600586,2207600,CPB,1.0068890143442606,1.0182467452884825,0.8833377224016645,1.0231439317955078,-0.0162549174512471,-0.0959914076761996,-0.185119429463924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,46.470001220703125,46.52999877929688,46.0,46.130001068115234,40.52481842041016,2108100,CPB,0.9980489183343312,1.013298833191601,0.9031152920108536,1.023176662025299,-0.0251277436909681,-0.0874940506547934,-0.1762655282869996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,46.0,46.34999847412109,45.18999862670898,46.209999084472656,40.595096588134766,2801300,CPB,1.0123348945724302,1.0148147472960538,0.9017717086485968,1.028738706809164,-0.0164038122367338,-0.0933990742585118,-0.1920495536367077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,46.25,47.59000015258789,46.09000015258789,47.52000045776367,41.74591827392578,3831200,CPB,0.9877945165698324,0.9917150381022718,0.8826829803639477,1.0357335667629224,-0.0479390501930899,-0.1126534925851695,-0.2083390539569135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,47.65999984741211,48.25,47.25,48.130001068115234,42.28179550170898,4279500,CPB,1.0178684091791002,0.933517016860192,0.8727619716455887,1.0327543330408862,-0.0148859238617859,-0.1449019367358487,-0.2233668270894809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,47.91999816894531,48.09999847412109,46.220001220703125,46.36000061035156,40.72686767578125,5008100,CPB,1.0634167030088315,0.960900420220331,0.9023590935589696,1.0448229351223306,0.0185937678865009,-0.0852105133521478,-0.2080303988358973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,46.810001373291016,48.0,46.810001373291016,47.369998931884766,41.61415100097656,3252400,CPB,1.0390539834447103,0.9599778162784516,0.8721849132359817,1.0378093145840102,0.0012446688607001,-0.0936785521360397,-0.2353950378924417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,47.56999969482422,47.790000915527344,46.93000030517578,47.52999877929688,41.75470352172852,1701400,CPB,1.058699796130825,0.9495400267409846,0.8555737412117675,1.0388512590749122,0.0198485370559129,-0.1050439916108652,-0.253868865047301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,47.5,47.52999877929688,46.33000183105469,46.84999847412109,41.15732955932617,1560800,CPB,1.0636072527327691,0.9639673090004244,0.8549848287357656,1.0310647944789963,0.0325424582537727,-0.054079033119575,-0.2495171825498164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,46.61000061035156,47.08000183105469,46.43999862670898,46.47999954223633,40.8322868347168,1086500,CPB,1.0798193076399258,0.9911472776517132,0.8626649497909135,1.0262436118253355,0.05357569581459,-0.0344891279160393,-0.2451453688984527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,46.47999954223633,46.5099983215332,45.06999969482422,45.43000030517578,39.90987396240234,2398400,CPB,1.0847456169076024,1.0269165927333757,0.8767907197518213,1.0311845275729687,0.0535610893346336,-0.0091943364690687,-0.2289375645842853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,45.52999877929688,46.29999923706055,45.34999847412109,46.22999954223633,40.6126594543457,1636500,CPB,1.058836419754536,1.0165551340762786,0.7550692654253354,1.0414917955670933,0.0173446241874426,-0.0293546759513874,-0.3567570936697347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,46.27000045776367,47.27000045776367,46.209999084472656,47.15999984741211,41.42966079711914,1744600,CPB,1.0294741411037045,1.0031304161111003,0.7231661288939948,1.0390384642435906,-0.009564323139886,-0.0578743469866382,-0.3914871765073568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,46.63999938964844,47.040000915527344,45.58000183105469,45.63999938964844,40.09435272216797,3015200,CPB,1.0902715895180568,1.05287277648415,0.7648301782960915,1.0401272810196784,0.0501443084983783,-0.0227020762499423,-0.347848814530232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,45.66999816894531,47.5,45.66999816894531,47.41999816894531,41.65806579589844,2385100,CPB,1.0373257895398085,0.9808474259029788,0.7337648982474287,1.0393664161720684,-0.0020406266322599,-0.095045822737439,-0.3795730621074993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,47.38999938964844,47.84000015258789,47.08000183105469,47.27000045776367,41.52629470825195,1649800,CPB,1.0272900583315856,0.9820417644195424,0.737812112197933,1.0305050740272153,-0.0032150156956296,-0.0846254503467783,-0.3738204486326738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,47.22999954223633,48.18000030517578,47.150001525878906,47.810001373291016,42.00068664550781,1712500,CPB,1.037230564162704,0.9039441326737284,0.7350017638145186,1.043144349882203,-0.005913785719499,-0.1609966497690939,-0.3786504570237322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,47.720001220703125,47.88999938964844,46.380001068115234,46.41999816894531,40.77958297729492,2832700,CPB,1.069797513087548,0.9540159640819847,0.7493530710544678,1.0570826794517585,0.0127148336357894,-0.1139337541916123,-0.3612750283761801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,46.630001068115234,48.43999862670898,46.41999816894531,48.31999969482422,42.44871520996094,2345600,CPB,1.00951977753486,0.9198386078099328,0.7257727040219359,1.0412088647392546,-0.0316890872043944,-0.1506406045276853,-0.3864420067412122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,48.130001068115234,49.7599983215332,48.130001068115234,49.720001220703125,43.6786003112793,4103600,CPB,0.972043521431242,0.8990035268739973,0.6871570712631515,1.0392013474275237,-0.0671578259962817,-0.1763175208049681,-0.4127823006545242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,49.540000915527344,50.47999954223633,49.45000076293945,49.93000030517578,43.86308670043945,6012000,CPB,0.9747645007651036,0.8865464851986508,0.6769441433167702,1.0381241126825425,-0.0633596119174388,-0.1711630754302079,-0.4302238084723615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,46.20000076293945,47.209999084472656,45.13999938964844,45.84000015258789,40.27004623413086,12508600,CPB,1.063918224806568,0.9460884525637208,0.7391160237846622,1.03199537924298,0.0319228455635878,-0.0965130872397259,-0.3664534414347423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,45.630001068115234,46.79999923706055,45.34000015258789,46.77000045776367,41.0870475769043,3963200,CPB,1.03249958243286,0.910690210861425,0.7237676616509403,1.0328322263084138,-0.0003326438755537,-0.1238134354569546,-0.38585637704507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,46.709999084472656,46.83000183105469,45.90999984741211,46.040000915527344,40.44575119018555,1214100,CPB,1.0551694294924148,0.9194410697515925,0.73215498522015,1.032019884081241,0.023149545411174,-0.1232699522431162,-0.3848700862690862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,46.040000915527344,46.880001068115234,46.040000915527344,46.77999877929688,41.09583282470703,1962000,CPB,1.0359129366252342,0.9371989819759092,0.7270864286413121,1.0369551897736955,-0.0010422531484615,-0.119832254814459,-0.3899810668444874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,46.70000076293945,46.95000076293945,45.77999877929688,46.93999862670898,41.23638916015625,2120600,CPB,1.0249254570266884,0.942159629642238,0.7367246346672746,1.020376345675996,0.0045491113506923,-0.1112535501111463,-0.3746746153638601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,46.93000030517578,49.27999877929688,46.7400016784668,48.9900016784668,43.03730392456055,2794700,CPB,0.9673401039587852,0.8858726901531655,0.7220662949762944,1.026253639124301,-0.0589135351655156,-0.1681806645020442,-0.3902179684659228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,49.13999938964844,49.650001525878906,47.970001220703125,49.29999923706055,43.30963134765625,3855000,CPB,0.9476675627303284,0.8815284638204021,0.7237064181880959,1.0246409570196735,-0.0769733942893451,-0.1678967186534462,-0.3870952837458392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,49.310001373291016,49.68999862670898,48.560001373291016,49.220001220703125,43.239349365234375,2982400,CPB,0.9571311209873616,0.892581043245414,0.7325174134198905,1.029880242563007,-0.0727491215756452,-0.1756592324459276,-0.3766465172485002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,49.34999847412109,50.36000061035156,49.220001220703125,50.31999969482422,44.20569610595703,3456700,CPB,0.939785427628553,0.8726686098980537,0.7368892718819343,1.036157586789428,-0.0963721591608749,-0.1979426880555049,-0.3805214505731756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,50.45000076293945,51.06999969482422,49.369998931884766,49.83000183105469,43.77523422241211,2561200,CPB,0.9558498755818418,0.8883256945391518,0.756160714013393,1.0465343935592823,-0.0906845179774405,-0.1830839604860545,-0.3688644950414708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,49.720001220703125,50.27000045776367,49.47999954223633,50.18999862670898,44.09149169921875,2252600,CPB,0.9493952408308473,0.8871727898172053,0.7420356072508808,1.048372731047773,-0.0989774902169258,-0.181966554769118,-0.3859467478301651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,50.18000030517578,50.27000045776367,49.15999984741211,49.27999877929688,43.29206085205078,2626800,CPB,0.936671814368344,0.8853614238179803,0.7631574356092308,1.0387885930282448,-0.1021167786599007,-0.1716573890907937,-0.3514535671737759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,49.34999847412109,49.43000030517578,48.630001068115234,48.95000076293945,43.00216293334961,1648400,CPB,0.9415459871004072,0.8968869998906213,0.7718293276739084,1.0447156071702373,-0.1031696200698301,-0.1600950374006633,-0.3419965400303605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,48.93999862670898,48.95000076293945,48.13999938964844,48.54999923706055,42.65076446533203,1908500,CPB,0.9443233223995544,0.9046913406224796,0.7836274518046459,1.0484619827112251,-0.1041386603116707,-0.1399321792121713,-0.3208237396362733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,48.650001525878906,50.02000045776367,48.41999816894531,49.7599983215332,43.7137336730957,4199700,CPB,0.9401888057142792,0.872974536910785,0.7878401398759941,1.0415757419863072,-0.101386936272028,-0.175812669937808,-0.3196563320534408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,49.59999847412109,49.68999862670898,48.63999938964844,49.18999862670898,43.21298599243164,2855500,CPB,0.9617329587461186,0.8636343934622319,0.8719177438256007,1.0495576207370112,-0.0878246619908925,-0.1852413986931573,-0.2185764677124997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,49.02000045776367,49.290000915527344,48.52999877929688,48.560001373291016,42.659549713134766,3118300,CPB,0.9594805303969574,0.8733865721417748,0.8639877957014006,1.0539026313731312,-0.0944221009761738,-0.1573399205931003,-0.2364643686102645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,48.959999084472656,49.7400016784668,48.68999862670898,49.59000015258789,43.564395904541016,3855800,CPB,0.9627104559530548,0.8586995173879141,0.8169605552293776,1.0520989179928428,-0.089388462039788,-0.1420236802248572,-0.2568740063422218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,48.75,50.65999984741211,48.66999816894531,49.65999984741211,43.62589645385742,5404300,CPB,0.966627746623964,0.8615464294424046,0.8333969467484451,1.049480051520865,-0.0828523048969011,-0.1543470589645802,-0.2379954291649554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,50.060001373291016,50.20000076293945,48.56999969482422,48.77999877929688,42.85281753540039,4148700,CPB,0.9824137550096322,0.8816323409511583,0.8440594647721852,1.0585213557872055,-0.0761076007775735,-0.1229746273412256,-0.2335152486949688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,49.0,49.09999847412109,47.90999984741211,48.33000183105469,42.45750045776367,4014300,CPB,0.9817640266886396,0.9048489669207822,0.8466648499516486,1.0561912314345747,-0.0744272047459351,-0.0972784133226751,-0.2337912059788175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,48.5,48.900001525878906,47.959999084472656,48.66999816894531,42.75617980957031,2350300,CPB,0.9823574116126332,0.8964580279786115,0.8561922458012275,1.054691754118366,-0.0723343425057327,-0.11753836042979,-0.2221981958756803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,48.83000183105469,49.0,48.52000045776367,48.77000045776367,42.84403610229492,1530800,CPB,0.9778642859642248,0.8727242519503743,0.8640160045487137,1.0628648969920689,-0.0850006110278438,-0.1184136482549009,-0.2241268098102107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,48.79999923706055,49.220001220703125,48.18999862670898,48.290000915527344,42.422359466552734,2364500,CPB,0.9794483599917164,0.8820247740106415,0.881437584296119,1.054562443450246,-0.0751140834585296,-0.1193865899810504,-0.2155186533268861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,48.47999954223633,48.869998931884766,48.47999954223633,48.58000183105469,42.67712020874024,1074300,CPB,0.962195926525832,0.8964597345746177,0.8686497160996183,1.0427572783556516,-0.0805613518298196,-0.1154879878345518,-0.2356311569920572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,48.54999923706055,48.619998931884766,48.08000183105469,48.459999084472656,42.57170486450195,1230900,CPB,0.9676968027629598,0.90387661485296,0.8695431157776532,1.039387058829826,-0.0716902560668661,-0.1118673511050718,-0.2323702828004017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,48.47999954223633,48.900001525878906,48.09999847412109,48.11000061035156,42.26422500610352,1127500,CPB,0.9795531546044416,0.9156873715906392,0.895079505380884,1.0452598484191695,-0.0657066938147279,-0.0843573670500134,-0.2067014879238855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,48.20000076293945,48.41999816894531,47.209999084472656,47.38999938964844,41.63171005249024,2204900,CPB,0.9480940262718578,0.9196083970472174,0.8939841772160596,1.0173995405954512,-0.0693055143235934,-0.0739002216814356,-0.2066116327402675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,47.43000030517578,47.52999877929688,46.70000076293945,46.720001220703125,41.04313278198242,2625100,CPB,0.9534960323763516,0.9258397293258772,0.8997902355479412,0.9765980219270426,-0.0231019895506909,-0.0781090629979782,-0.1956582253375729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,46.869998931884766,47.290000915527344,46.72999954223633,47.11000061035156,41.38572692871094,2546800,CPB,0.9652763106713786,0.9235651699416167,0.882124744907835,0.9849127815791188,-0.0196364709077402,-0.0747917663773753,-0.2074701148753625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,47.25,47.52999877929688,46.90999984741211,47.290000915527344,41.54386901855469,1551700,CPB,0.954358927929321,0.9163986036973958,0.8913267886546006,0.9789917900086822,-0.0246328620793612,-0.0832282153842594,-0.1985625822337979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,47.290000915527344,47.66999816894531,47.209999084472656,47.630001068115234,41.842552185058594,1589100,CPB,0.9481811732104246,0.905165882713966,0.8636786572501175,0.942840182406444,0.0053409908039806,-0.0865586017603508,-0.223671348402937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,47.2599983215332,47.52999877929688,47.18000030517578,47.29999923706055,41.86025238037109,2443500,CPB,0.9668075951568036,0.9124564151138382,0.880076792874123,0.9530778204901076,0.0137297746666958,-0.0887678319335768,-0.2092210254767551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,46.7599983215332,46.97999954223633,45.58000183105469,45.81999969482422,40.55045318603516,2996800,CPB,1.0106942972465436,0.9357683655159736,0.8985202150355154,0.966664672858564,0.0440296243879796,-0.0775062124802346,-0.1872648244241337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,45.93000030517578,46.130001068115234,45.650001525878906,45.75,40.4885139465332,1562200,CPB,1.0196720860470514,0.921994821657535,0.8938954218278224,0.9609362737659176,0.0587358122811337,-0.0828789481906157,-0.1811861843788985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,45.77999877929688,45.97999954223633,45.2599983215332,45.5099983215332,40.2761116027832,2164700,CPB,1.031861101305618,0.9142305449415764,0.8950354991470563,0.9729510699723092,0.0589100313333087,-0.0804946790627785,-0.1682295324983233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,46.880001068115234,47.09000015258789,46.22999954223633,46.43999862670898,41.09916305541992,3478900,CPB,1.027131681854452,0.8761668361658115,0.8803952960761932,0.9917823196316324,0.0353493622228194,-0.1201461709031828,-0.2018129940425981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,46.869998931884766,47.61000061035156,46.720001220703125,46.959999084472656,41.55935287475586,2024200,CPB,0.9831771617604608,0.8767698667267579,0.8810372356415396,0.9854883712686996,-0.0023112095082387,-0.1111499306334981,-0.194791139646843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,46.81999969482422,46.83000183105469,46.209999084472656,46.25,40.93100738525391,1563500,CPB,0.99632426197723,0.8954611345691044,0.8998371640600054,0.981540936006692,0.0147833259705379,-0.0843452686850211,-0.1656807392687307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,46.41999816894531,47.38999938964844,46.25,47.38999938964844,41.93989944458008,2479200,CPB,0.9052542987529985,0.8830677879878224,0.8781909850865354,0.9694690060853024,-0.064214707332304,-0.0886442446883455,-0.1676243782622005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,47.470001220703125,47.959999084472656,47.45000076293945,47.650001525878906,42.17000198364258,3435800,CPB,0.9225603827108194,0.8829039062697175,0.8725458774540547,0.962138874344328,-0.0395784916335084,-0.0903326936920222,-0.176898343134578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
