Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,433.8399963378906,433.8399963378906,430.6499938964844,431.5,400.1739196777344,20900,NEU,0.9113323453494152,0.9294065332158816,0.9298628777663888,1.0098252549340063,-0.0984929095845913,-0.1788429651713934,-0.1470277260772282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,433.0,433.739990234375,429.1199951171875,429.5499877929688,398.3653564453125,20900,NEU,0.9056920998869586,0.9266569099981034,0.9456854779771706,1.0047827275420922,-0.0990906276551335,-0.1884048551436042,-0.1399085193830358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,429.2999877929688,431.5199890136719,425.8599853515625,430.2099914550781,398.9774475097656,17000,NEU,0.9065339839324664,0.928340905664528,0.9280323470958054,1.016827126331923,-0.1102931423994566,-0.1926548645047883,-0.1589059392189948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,430.6000061035156,432.1000061035156,427.4500122070313,430.5700073242188,399.3114013671875,16900,NEU,0.9115589459271164,0.9309008672461352,0.8892091457492589,1.016900814218988,-0.1053418682918715,-0.1856828568511712,-0.1867861986753963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,427.9299926757813,431.3399963378906,426.9200134277344,430.8299865722656,399.5524597167969,17100,NEU,0.9162082820477472,0.9355855073139008,0.8748350873226614,1.0195478153138224,-0.1033395332660752,-0.1809653950253007,-0.2029984539951628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,427.7099914550781,433.0,427.7099914550781,431.6700134277344,400.3315124511719,17400,NEU,0.9110200187329486,0.9322290188726796,0.8487827051905453,1.0187296628598663,-0.1077096441269177,-0.1846965069048649,-0.2166913040339187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,432.0199890136719,432.0199890136719,425.7300109863281,427.8500061035156,396.7889404296875,24600,NEU,0.9157411409646838,0.934259474326218,0.852117062170531,1.0231439317955078,-0.1074027908308239,-0.179978678638464,-0.2163400896950575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,428.7300109863281,429.4700012207031,425.8200073242188,429.3699951171875,398.1984558105469,18000,NEU,0.9186483434799692,0.9275600933065924,0.8588268375167178,1.023176662025299,-0.1045283185453301,-0.1732327905398021,-0.2205539827811353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,429.8999938964844,429.8999938964844,421.2000122070313,423.3999938964844,392.6618957519531,25700,NEU,0.9359468925513018,0.9433197751257214,0.8925930373221821,1.028738706809164,-0.0927918142578622,-0.1648940464288442,-0.2012282249631224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,407.0,414.7699890136719,382.0400085449219,407.80999755859375,378.2036437988281,110300,NEU,0.9715308920528136,0.9742580818152088,0.917118622910379,1.0357335667629224,-0.0642026747101087,-0.1301104488722325,-0.1739034114104821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,407.8599853515625,407.8599853515625,397.7999877929688,402.3299865722656,373.1215515136719,39000,NEU,0.9940345711227472,0.9800873467165074,0.92299095558996,1.0327543330408862,-0.0387197619181389,-0.0983316068795332,-0.1731378431451096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,400.3299865722656,403.7300109863281,398.7200012207031,399.4500122070313,370.4505615234375,37500,NEU,1.0026788206269357,0.969348766002654,0.9375753567614394,1.0448229351223306,-0.0421441144953949,-0.0767621675698247,-0.1728141356334275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,398.3999938964844,401.8500061035156,398.3999938964844,400.3900146484375,371.3223571777344,32500,NEU,0.9906091568097316,0.9559330678773464,0.9264049589188108,1.0378093145840102,-0.0472001577742785,-0.0977233005371448,-0.1811749922096126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,401.3999938964844,406.0,400.3900146484375,405.8500061035156,376.385986328125,37300,NEU,0.9880251343180186,0.9801757274707996,0.9107108687487716,1.0388512590749122,-0.0508261247568935,-0.0744082908810501,-0.1987317375102969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,405.6099853515625,406.1600036621094,400.6099853515625,402.2000122070313,373.0009765625,22000,NEU,0.9822227800279092,0.9714125494498014,0.9121286683178296,1.0310647944789963,-0.0488420144510871,-0.046633792670198,-0.1923733429677525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,401.8299865722656,403.489990234375,394.4800109863281,396.8999938964844,368.0857543945313,40700,NEU,0.9829426583936868,0.9943058180312556,0.9332548683680564,1.0262436118253355,-0.0433009534316489,-0.0313305875364968,-0.1745554503213098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,396.6000061035156,402.1799926757813,396.6000061035156,400.7999877929688,371.70257568359375,33100,NEU,0.9799649423848208,1.0153841354028548,0.9384440001806248,1.0311845275729687,-0.0512195851881479,-0.0207267937995896,-0.1672842841554819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,400.1499938964844,402.4299926757813,398.510009765625,400.7699890136719,371.6748046875,22900,NEU,0.968535451070035,1.0244835389324611,0.9534400084078876,1.0414917955670933,-0.0729563444970582,-0.0214262710952048,-0.1583863506871825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,401.25,401.3599853515625,396.5499877929688,397.8299865722656,368.9482116699219,14700,NEU,0.98074558539318,1.0504373352677632,0.962565391434606,1.0390384642435906,-0.0582928788504105,-0.0105674278299754,-0.1520879139667457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,397.1099853515625,399.1499938964844,392.9299926757813,393.75,365.1644287109375,29200,NEU,0.9947175712460976,1.081731895847701,0.9746913429610684,1.0401272810196784,-0.0454097097735808,0.0061570431136086,-0.137987649865255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,393.3699951171875,396.6199951171875,393.3699951171875,395.0,366.3236999511719,27700,NEU,0.9767593228585032,1.0784356816796827,0.9661418421577688,1.0393664161720684,-0.0626070933135651,0.0025424330392649,-0.1471961181971592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,393.25,397.2900085449219,391.5,395.0799865722656,366.3978576660156,29400,NEU,0.9693406490437172,1.0709201345146748,0.9640824162666972,1.0305050740272153,-0.061164424983498,0.004252919748354,-0.1475501445639095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,394.6199951171875,395.9500122070313,392.4400024414063,393.239990234375,364.6914367675781,20900,NEU,0.9790874787210836,1.0825471755347542,0.9667462719689672,1.043144349882203,-0.0640568711611194,0.0176063930919319,-0.1469059488692836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,391.9700012207031,393.4500122070313,385.989990234375,389.0400085449219,360.7963562011719,41800,NEU,1.023122035597152,1.0988562982260632,0.9896290782676362,1.0570826794517585,-0.0339606438546065,0.0309065799524661,-0.1209990211630116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,390.0899963378906,393.6000061035156,382.8699951171875,390.0,361.6866149902344,54700,NEU,1.0222780658412638,1.1058366331984644,0.9991429955431887,1.0412088647392546,-0.0189307988979907,0.0353574208608462,-0.1130717152199594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,390.0400085449219,394.8999938964844,386.6199951171875,392.489990234375,363.9958801269531,33700,NEU,1.0160738070950317,1.093446133391664,0.9876638839742083,1.0392013474275237,-0.0231275403324919,0.0181250857126986,-0.1122754879434674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,392.4800109863281,395.4200134277344,390.8200073242188,394.7300109863281,366.0732727050781,31400,NEU,1.0012735620865476,1.0722259842845925,0.9875278948611432,1.0381241126825425,-0.0368505505959948,0.0145164236557338,-0.1196400569279885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,395.3500061035156,397.3599853515625,391.0899963378906,393.260009765625,364.71002197265625,40700,NEU,1.0062679391486005,1.0675231603393174,0.997606188965475,1.03199537924298,-0.0257274400943796,0.0249216205358706,-0.1079632762539295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,392.0,395.239990234375,390.5299987792969,391.7999877929688,363.35595703125,26000,NEU,1.010864113293906,1.056758657157869,1.007837853909075,1.0328322263084138,-0.0219681130145077,0.0222550108394894,-0.1017861847869352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,393.5199890136719,394.8599853515625,392.05999755859375,394.4400024414063,365.8043518066406,16600,NEU,0.9986731935798386,1.06056032042909,1.0200937257256537,1.032019884081241,-0.033346690501402,0.0178492984343814,-0.0969313457635825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,394.739990234375,397.4299926757813,392.7099914550781,396.2799987792969,367.51068115234375,42000,NEU,0.9959378339709316,1.0766510360312855,1.0131935073767353,1.0369551897736955,-0.0410173558027641,0.0196197992409172,-0.1038739881090642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,396.8800048828125,398.5199890136719,394.989990234375,396.2000122070313,367.4365234375,35100,NEU,1.0075738196170152,1.0915995302388009,1.0159185592218043,1.020376345675996,-0.0128025260589808,0.0381863504854165,-0.0954806908093304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,395.0499877929688,402.0299987792969,392.9299926757813,399.9299926757813,370.8957214355469,26800,NEU,1.0138502363637965,1.074963111482764,1.0147672553223508,1.026253639124301,-0.0124034027605044,0.0209097568275542,-0.0975170081198664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,400.9299926757813,402.6600036621094,396.9100036621094,400.5199890136719,371.4429321289063,42800,NEU,1.0052085036432,1.0682881288839892,1.00936832299739,1.0246409570196735,-0.0194324533764735,0.0188629464101408,-0.1014333789365451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,400.239990234375,400.239990234375,395.0899963378906,396.6300048828125,367.8353271484375,33600,NEU,1.0138518079969947,1.103105076913836,1.0042626755255937,1.029880242563007,-0.0160284345660122,0.0348648012224943,-0.104901255142797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,398.489990234375,408.9599914550781,398.489990234375,400.989990234375,371.8788146972656,34500,NEU,1.0028780396734704,1.0780586300774062,0.9947075779241694,1.036157586789428,-0.0332795471159574,0.0074473321238475,-0.1227031445309405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,400.1600036621094,400.5,393.1700134277344,395.0499877929688,366.37005615234375,30000,NEU,1.0213902059555122,1.073315311163966,1.0185383617484869,1.0465343935592823,-0.0251441876037701,0.0019056561387595,-0.1064868473063769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,391.7200012207031,395.1799926757813,388.3900146484375,390.1300048828125,361.8071899414063,38000,NEU,1.024460812007863,1.0789651524524324,1.030344565119658,1.048372731047773,-0.0239119190399099,0.009825807866109,-0.0976377899613878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,389.3399963378906,393.6099853515625,388.2799987792969,392.7699890136719,364.2554931640625,32300,NEU,1.0131503853409256,1.0581267105923262,1.0235999324392482,1.0387885930282448,-0.0256382076873191,0.0011078976835521,-0.0910110703437585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,394.25,397.55999755859375,387.2000122070313,388.1600036621094,359.980224609375,42200,NEU,1.0331279726601734,1.074617627650173,1.0408988530864125,1.0447156071702373,-0.0115876345100638,0.0176355903588885,-0.0729270146178564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,386.4200134277344,393.9500122070313,385.0,390.1700134277344,361.8443298339844,44500,NEU,1.0237634325623486,1.0705550305454663,1.0323422239258695,1.0484619827112251,-0.0246985501488765,0.0259315107108153,-0.0721089675150497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,391.1099853515625,395.6600036621094,391.05999755859375,391.6700134277344,363.2354736328125,25300,NEU,1.0272804872925858,1.0503067422810335,1.034881747532031,1.0415757419863072,-0.0142952546937213,0.0015195354324404,-0.0726147243974038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,392.0499877929688,392.9800109863281,385.6900024414063,385.8200073242188,357.8100891113281,36300,NEU,1.038821222270449,1.0675918002654392,1.0434564711603798,1.0495576207370112,-0.0107363984665622,0.0187160081100499,-0.0470377403777206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,384.6400146484375,386.0899963378906,377.2699890136719,381.2300109863281,355.1643371582031,38700,NEU,1.0412608668567047,1.041065730654471,1.0551718182423564,1.0539026313731312,-0.0126417645164265,0.0103392379195959,-0.0452803460693087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,382.1700134277344,388.3599853515625,381.239990234375,383.2699890136719,357.0648193359375,78300,NEU,1.0416155141321162,1.0341359623257522,1.0463976992042938,1.0520989179928428,-0.0104834038607266,0.0334127647129809,-0.0274368623673055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,385.25,398.6700134277344,385.25,396.2300109863281,369.1387023925781,68500,NEU,1.0000252150784186,1.0112088050723147,1.0198847761855905,1.049480051520865,-0.0494548364424465,-0.00468468333467,-0.05150759972781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,395.0299987792969,401.4700012207031,395.0299987792969,396.8800048828125,369.7442932128906,67600,NEU,1.001738476454799,1.0098560711851758,1.0279987728401496,1.0585213557872055,-0.0567828793324067,0.0052491028927919,-0.0495759406270044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,397.8500061035156,400.1099853515625,395.1900024414063,396.989990234375,369.8466796875,41000,NEU,1.0050633147445494,1.006009999392696,1.0107677643026698,1.0561912314345747,-0.0511279166900253,0.0038826191492387,-0.0696882916277963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,397.0,398.5,392.7799987792969,393.4400024414063,366.53948974609375,29700,NEU,1.0198505241047906,1.02519389687552,1.0168371442753943,1.054691754118366,-0.0348412300135754,0.0111975084671185,-0.0615532974015136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,392.7900085449219,395.8299865722656,390.3999938964844,393.9299926757813,366.9960021972656,30900,NEU,1.0169065898313825,1.0109692347031054,1.029244806446181,1.0628648969920689,-0.0459583071606861,0.0198313344978301,-0.0588980079127434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,393.2300109863281,397.6600036621094,389.2999877929688,394.260009765625,367.3034973144531,34000,NEU,1.0092575475450285,1.0198013410158575,1.0371582248659643,1.054562443450246,-0.0453048959052175,0.0183899770241655,-0.0597980127570407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,393.5,394.2999877929688,390.5499877929688,392.1300048828125,365.3190002441406,31600,NEU,1.0110423946724243,1.0396816479604116,1.0469079148021605,1.0427572783556516,-0.0317148836832272,0.0277339255512421,-0.057372958289515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,392.7000122070313,394.4800109863281,390.1400146484375,392.8800048828125,366.0177917480469,30000,NEU,1.0119883228412718,1.0524695900029273,1.041135195387634,1.039387058829826,-0.0273987359885541,0.0367256240448954,-0.0607782031904209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,394.8699951171875,402.510009765625,394.2799987792969,397.3900146484375,370.2194213867188,40200,NEU,0.9952691167924428,1.0077260980847145,1.0210195073095738,1.0452598484191695,-0.0499907316267267,0.0076813594440618,-0.0807614859951957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,399.739990234375,405.6499938964844,395.2200012207031,403.6300048828125,376.03271484375,63700,NEU,0.9724997240671848,1.0081936626348014,1.0080338650720997,1.0173995405954512,-0.0448998165282664,0.0146850439061483,-0.0925619448842274,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
2018-01-03,403.80999755859375,404.3500061035156,398.7699890136719,400.7799987792969,373.3775939941406,48700,NEU,0.9617497151780608,1.0263623454893596,1.0169888654830466,0.9765980219270426,-0.0148483067489817,0.022413553165504,-0.0784595954024676,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
2018-01-04,401.3999938964844,405.4500122070313,398.7200012207031,400.2999877929688,372.9305114746094,48300,NEU,0.9518108847270504,1.03408974019792,1.0115056340790858,0.9849127815791188,-0.0331018968520684,0.0357328038789279,-0.0780892257041117,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
2018-01-05,400.8299865722656,404.3699951171875,398.8800048828125,400.3200073242188,372.9490966796875,27800,NEU,0.9892084770910176,1.034790777949325,1.0190139823952549,0.9789917900086822,0.0102166870823353,0.0351639588676698,-0.0708753884931436,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
2018-01-08,401.260009765625,403.3599853515625,397.2799987792969,401.6700134277344,374.206787109375,35800,NEU,0.9682823563644716,1.0256129338685802,1.0248047464982897,0.942840182406444,0.0254421739580276,0.0338884493942633,-0.0625452591547648,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
2018-01-09,402.1400146484375,402.1400146484375,396.2300109863281,397.8599853515625,370.65728759765625,28000,NEU,0.9874075578035943,1.0389175657092742,1.0390296218463526,0.9530778204901076,0.0343297373134866,0.0376933186618591,-0.0502681965045255,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
2018-01-10,396.510009765625,401.7099914550781,395.260009765625,396.1300048828125,369.0455932617188,24000,NEU,1.0226944998902658,1.0483215503726735,1.0326439858938552,0.966664672858564,0.0560298270317018,0.0350469723764652,-0.0531410535657939,21796000.0,1110505000.0,601649000.0,2614000.0,55702000.0,1712154000.0,,31074000.0,747643000.0,190812000.0,122541000.0,-145994000.0,81882000.0,84166000.0,316793000.0,4349000.0,-145994000.0,652281000.0,833654000.0,457312000.0,335317000.0,597091000.0,383097000.0,159408000.0,17955000.0,-334643000.0,94000000.0,-18976000.0,-1120000.0,190509000.0,-107988000.0,-25998000.0,2836000.0,242795000.0,55340000.0,-2000000.0,-82885000.0,-44936000.0,250000.0,-4093000.0,33272000.0,-148713000.0
