,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,5986000.0,8893000.0,13099000.0,21796000.0
Total Liab,1174051000.0,1202034000.0,1207367000.0,1110505000.0
Total Stockholder Equity,759824000.0,683098000.0,489907000.0,601649000.0
Deferred Long Term Liab,2106000.0,1507000.0,2060000.0,2614000.0
Other Current Liab,28544000.0,35717000.0,28468000.0,55702000.0
Total Assets,1933875000.0,1885132000.0,1697274000.0,1712154000.0
Common Stock,717000.0,1965000.0,,
Other Current Assets,35480000.0,33237000.0,29179000.0,31074000.0
Retained Earnings,932271000.0,843881000.0,671223000.0,747643000.0
Other Liab,204347000.0,192287000.0,165067000.0,190812000.0
Good Will,123958000.0,122987000.0,122940000.0,122541000.0
Treasury Stock,-173164000.0,-162748000.0,-181316000.0,-145994000.0
Other Assets,168603000.0,165070000.0,103677000.0,81882000.0
Cash,125172000.0,144397000.0,73040000.0,84166000.0
Total Current Liabilities,312455000.0,308895000.0,271301000.0,316793000.0
Deferred Long Term Asset Charges,7992000.0,6327000.0,5094000.0,4349000.0
Other Stockholder Equity,-173164000.0,-162748000.0,-181316000.0,-145994000.0
Property Plant Equipment,737250000.0,708784000.0,644138000.0,652281000.0
Total Current Assets,898078000.0,879398000.0,813420000.0,833654000.0
Net Tangible Assets,629880000.0,551218000.0,353868000.0,457312000.0
Net Receivables,336395000.0,335826000.0,314860000.0,335317000.0
Long Term Debt,598848000.0,642941000.0,765806000.0,597091000.0
Inventory,401031000.0,365938000.0,396341000.0,383097000.0
Accounts Payable,189937000.0,178773000.0,151631000.0,159408000.0
