,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,4542000.0,5265000.0,5986000.0,6571000.0
Total Liab,1629502000.0,1589034000.0,1174051000.0,1156596000.0
Total Stockholder Equity,849210000.0,810355000.0,759824000.0,723526000.0
Deferred Long Term Liab,40264000.0,41308000.0,2106000.0,42782000.0
Other Current Liab,29271000.0,30071000.0,28544000.0,33260000.0
Total Assets,2478712000.0,2399389000.0,1933875000.0,1880122000.0
Common Stock,1748000.0,1190000.0,717000.0,287000.0
Other Current Assets,35982000.0,41670000.0,35480000.0,37880000.0
Retained Earnings,1012409000.0,981220000.0,932271000.0,886137000.0
Other Liab,216337000.0,212064000.0,204347000.0,193991000.0
Good Will,123989000.0,123983000.0,123958000.0,123852000.0
Treasury Stock,-164947000.0,-172055000.0,-173164000.0,-162898000.0
Other Assets,181415000.0,180412000.0,168603000.0,188232000.0
Cash,153864000.0,522405000.0,125172000.0,117701000.0
Total Current Liabilities,372125000.0,335853000.0,312455000.0,308899000.0
Other Stockholder Equity,-164947000.0,-172055000.0,-173164000.0,-162898000.0
Property Plant Equipment,745295000.0,737262000.0,737250000.0,707105000.0
Total Current Assets,1423471000.0,1352467000.0,898078000.0,854362000.0
Net Tangible Assets,720679000.0,681107000.0,629880000.0,593103000.0
Short Term Investments,376295000.0,,,
Net Receivables,399373000.0,373655000.0,336395000.0,328677000.0
Long Term Debt,990551000.0,990189000.0,598848000.0,608702000.0
Inventory,457957000.0,414737000.0,401031000.0,370104000.0
Accounts Payable,259209000.0,218211000.0,189937000.0,187572000.0
Deferred Long Term Asset Charges,,,7992000.0,
