Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,2793178000.0,2777601000.0,2474238000.0,2260064000.0
Total Liab,19142834000.0,16085611000.0,13674908000.0,11486722000.0
Total Stockholder Equity,6072241000.0,5623444000.0,4806900000.0,4127442000.0
Total Assets,25215175000.0,21709155000.0,18481808000.0,15614164000.0
Common Stock,1139000.0,1134000.0,1110000.0,1036000.0
Other Current Assets,23612000.0,270173000.0,22871000.0,16078000.0
Retained Earnings,3277599000.0,2846106000.0,2331552000.0,1866342000.0
Other Liab,2132023000.0,1990248000.0,1753871000.0,1478755000.0
Treasury Stock,325000.0,-1397000.0,,
Other Assets,23395508000.0,21065094000.0,18112810000.0,15305882000.0
Cash,1734155000.0,317488000.0,300127000.0,292204000.0
Total Current Liabilities,441475000.0,516497000.0,382132000.0,309182000.0
Other Stockholder Equity,325000.0,-1397000.0,,
Total Current Assets,1757767000.0,587661000.0,322998000.0,308282000.0
Long Term Investments,61900000.0,56400000.0,46000000.0,32300000.0
Net Tangible Assets,6072241000.0,5623444000.0,4806900000.0,4127442000.0
Long Term Debt,16518338000.0,13578866000.0,11538905000.0,9698785000.0
Change To Liabilities,-4302000.0,24166000.0,14705000.0,5436000.0
Total Cashflows From Investing Activities,-2527091000.0,-3843977000.0,-3384820000.0,-2143951000.0
Net Borrowings,2911733000.0,2007359000.0,2018380000.0,961325000.0
Total Cash From Financing Activities,2856611000.0,2466568000.0,2145435000.0,1101718000.0
Change To Operating Activities,-446968000.0,-21965000.0,-23048000.0,-57791000.0
Issuance Of Stock,6569000.0,44885000.0,4826000.0,9264000.0
Net Income,516264000.0,587121000.0,510835000.0,756152000.0
Change In Cash,1419706000.0,15063000.0,14716000.0,17480000.0
Repurchase Of Stock,-8618000.0,-4272000.0,-7548000.0,-6926000.0
Total Cash From Operating Activities,1090186000.0,1392472000.0,1254101000.0,1059713000.0
Dividends Paid,-83558000.0,-69984000.0,-41563000.0,-30933000.0
Other Cashflows From Financing Activities,30485000.0,246450000.0,171340000.0,168988000.0
Change To Netincome,158252000.0,30800000.0,112339000.0,-201155000.0
Capital Expenditures,-2527091000.0,-3843977000.0,-3384820000.0,-2143951000.0
Depreciation,,702810000.0,581985000.0,581985000.0
