,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,276524616.0,272835033.0,290685121.0,309862496.0
Capital Surplus,852771508.0,807928139.0,745324144.0,723510672.0
Total Liab,233998042.0,230715373.0,223682408.0,302535651.0
Total Stockholder Equity,1963943128.0,1938087820.0,1861751660.0,2049518261.0
Other Current Liab,33033363.0,28921866.0,32819755.0,28388146.0
Total Assets,2197941170.0,2168803193.0,2085434068.0,2352053912.0
Common Stock,14621572.0,15076651.0,15559717.0,16816879.0
Retained Earnings,1089698996.0,1116372133.0,1102468137.0,1301997327.0
Other Liab,54707402.0,58868573.0,54521489.0,58888644.0
Good Will,311922787.0,307365845.0,307365845.0,307365845.0
Treasury Stock,6851052.0,-1289103.0,-1600338.0,7193383.0
Cash,423371036.0,296321622.0,217025278.0,569734496.0
Total Current Liabilities,177736857.0,171846800.0,169160919.0,243647007.0
Other Stockholder Equity,6851052.0,-1289103.0,-1600338.0,7193383.0
Property Plant Equipment,468135135.0,498316100.0,498473766.0,492479330.0
Total Current Assets,979330564.0,950376892.0,850930254.0,1184563823.0
Long Term Investments,162028068.0,139909323.0,137979082.0,57782418.0
Net Tangible Assets,1375495725.0,1357886942.0,1263700694.0,1432289920.0
Short Term Investments,27164369.0,140384053.0,169412999.0,152538054.0
Net Receivables,284925335.0,235410326.0,213537799.0,231121788.0
Inventory,226291843.0,248941855.0,225281599.0,216765583.0
Accounts Payable,84784423.0,97553917.0,92810316.0,89898467.0
Other Current Assets,,,25672579.0,
Short Long Term Debt,,,,78000000.0
