,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,1080777000.0,1707206000.0,-309247000.0,-277817000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,618411000.0,1032750000.0,-1062559000.0,-1409294000.0
Net Borrowings,-1564373000.0,-2326673000.0,224721000.0,192000.0
Total Cash From Financing Activities,-1034398000.0,-1579778000.0,625988000.0,1352949000.0
Change To Operating Activities,-20292000.0,-20670000.0,-15651000.0,-114215000.0
Issuance Of Stock,610000.0,2909000.0,691000.0,2578000.0
Net Income,225769000.0,427041000.0,447254000.0,93031000.0
Change In Cash,-24149000.0,-108959000.0,-41796000.0,186260000.0
Repurchase Of Stock,-111597000.0,-382883000.0,-159903000.0,-159903000.0
Total Cash From Operating Activities,391838000.0,438069000.0,394775000.0,242605000.0
Depreciation,36290000.0,39107000.0,43995000.0,24678000.0
Other Cashflows From Investing Activities,2569000.0,85860000.0,-93094000.0,-159713000.0
Dividends Paid,-63270000.0,-66885000.0,-71893000.0,-46229000.0
Other Cashflows From Financing Activities,704232000.0,1193754000.0,632372000.0,1396408000.0
Change To Netincome,149942000.0,-5869000.0,-79075000.0,239111000.0
Capital Expenditures,-20058000.0,-23705000.0,-24015000.0,-8259000.0
