,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,0.0,0.0,0.0,-110200000.0
Total Cashflows From Investing Activities,-31400000.0,-122300000.0,-23300000.0,-19100000.0
Total Cash From Financing Activities,-19300000.0,-5700000.0,-32300000.0,-20400000.0
Change To Operating Activities,-141800000.0,196900000.0,259400000.0,227600000.0
Issuance Of Stock,19300000.0,18200000.0,4600000.0,1900000.0
Net Income,213900000.0,99600000.0,69500000.0,100000000.0
Change In Cash,73100000.0,194600000.0,315700000.0,251300000.0
Repurchase Of Stock,-14600000.0,-14600000.0,-8000000.0,-800000.0
Effect Of Exchange Rate,1900000.0,-4200000.0,3200000.0,-100000.0
Total Cash From Operating Activities,121900000.0,326800000.0,368100000.0,290900000.0
Depreciation,28500000.0,21700000.0,23800000.0,22100000.0
Other Cashflows From Investing Activities,-6600000.0,3600000.0,-2500000.0,16300000.0
Dividends Paid,-22700000.0,-22700000.0,-22500000.0,-20400000.0
Other Cashflows From Financing Activities,-1300000.0,-1200000.0,-1200000.0,-1100000.0
Change To Netincome,21300000.0,8600000.0,15400000.0,15900000.0
Capital Expenditures,-25800000.0,-18900000.0,-23500000.0,-42300000.0
Net Borrowings,,,-5200000.0,-5200000.0
Change To Inventory,,,,-246700000.0
Change To Account Receivables,,,,332500000.0
