,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,152000000.0,-141000000.0,462000000.0,-156000000.0
Change To Liabilities,185000000.0,-122000000.0,56000000.0,225000000.0
Total Cashflows From Investing Activities,-161000000.0,-600000000.0,47000000.0,-391000000.0
Net Borrowings,-779000000.0,-113000000.0,-174000000.0,-162000000.0
Total Cash From Financing Activities,-2181000000.0,-661000000.0,-1574000000.0,-1036000000.0
Change To Operating Activities,276000000.0,-259000000.0,-116000000.0,-145000000.0
Net Income,1204000000.0,-456000000.0,916000000.0,2441000000.0
Change In Cash,133000000.0,21000000.0,-252000000.0,76000000.0
Repurchase Of Stock,-77000000.0,-399000000.0,-1017000000.0,-835000000.0
Effect Of Exchange Rate,20000000.0,-2000000.0,2000000.0,13000000.0
Total Cash From Operating Activities,2455000000.0,1284000000.0,1273000000.0,1490000000.0
Depreciation,562000000.0,606000000.0,637000000.0,632000000.0
Change To Inventory,133000000.0,62000000.0,-106000000.0,-106000000.0
Change To Account Receivables,232000000.0,-18000000.0,-75000000.0,-75000000.0
Other Cashflows From Financing Activities,-74000000.0,-149000000.0,-383000000.0,-39000000.0
Change To Netincome,-137000000.0,1471000000.0,-39000000.0,-1756000000.0
Capital Expenditures,-257000000.0,-325000000.0,-275000000.0,-204000000.0
Other Cashflows From Investing Activities,,,,-2000000.0
