,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Capital Surplus,2390654000.0,2354103000.0,2321895000.0,2321441000.0
Total Liab,324194000.0,279355000.0,258220000.0,259012000.0
Total Stockholder Equity,2043077000.0,1911187000.0,1879113000.0,1852031000.0
Other Current Liab,63852000.0,56880000.0,41422000.0,35329000.0
Total Assets,2367271000.0,2190542000.0,2137333000.0,2111043000.0
Common Stock,315000.0,313000.0,312000.0,309000.0
Other Current Assets,9300000.0,9300000.0,,
Retained Earnings,-349877000.0,-445969000.0,-447570000.0,-475958000.0
Other Liab,15645000.0,13181000.0,4476000.0,10043000.0
Good Will,63684000.0,63684000.0,63684000.0,63684000.0
Treasury Stock,1985000.0,2740000.0,4476000.0,6239000.0
Other Assets,269595000.0,285280000.0,187109000.0,226723000.0
Cash,492462000.0,370209000.0,319217000.0,334046000.0
Total Current Liabilities,255326000.0,213337000.0,204658000.0,201343000.0
Deferred Long Term Asset Charges,134667000.0,160598000.0,156711000.0,155678000.0
Other Stockholder Equity,1985000.0,2740000.0,4476000.0,6239000.0
Property Plant Equipment,95133000.0,78453000.0,110394000.0,56385000.0
Total Current Assets,1593246000.0,1434265000.0,1445395000.0,1407808000.0
Long Term Investments,345613000.0,328860000.0,330751000.0,356443000.0
Net Tangible Assets,1979393000.0,1847503000.0,1815429000.0,1788347000.0
Short Term Investments,854171000.0,815285000.0,887319000.0,853835000.0
Net Receivables,184802000.0,181273000.0,165375000.0,170638000.0
Inventory,24982000.0,24757000.0,20973000.0,19319000.0
Accounts Payable,20450000.0,13821000.0,23632000.0,47927000.0
