,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-100870000.0,-574413000.0,-264861000.0,57774000.0
Change To Liabilities,50058000.0,34823000.0,17414000.0,40050000.0
Total Cashflows From Investing Activities,-131215000.0,-587247000.0,-297850000.0,36795000.0
Total Cash From Financing Activities,-25132000.0,12553000.0,9691000.0,-169928000.0
Change To Operating Activities,-25831000.0,-5723000.0,-8525000.0,-378000.0
Issuance Of Stock,24886000.0,22499000.0,17278000.0,22423000.0
Net Income,111781000.0,321012000.0,690070000.0,154227000.0
Change In Cash,52635000.0,-47738000.0,127561000.0,32478000.0
Repurchase Of Stock,-50018000.0,-9904000.0,-7574000.0,-6563000.0
Total Cash From Operating Activities,208982000.0,526956000.0,415720000.0,165611000.0
Depreciation,9141000.0,8348000.0,7769000.0,1187000.0
Change To Inventory,-21897000.0,-5731000.0,-3181000.0,-3319000.0
Change To Account Receivables,-42470000.0,43716000.0,-85471000.0,-43299000.0
Change To Netincome,128200000.0,130511000.0,-202356000.0,17143000.0
Capital Expenditures,-30345000.0,-12834000.0,-33297000.0,-21143000.0
Other Cashflows From Financing Activities,,-42000.0,-13000.0,-13000.0
Net Borrowings,,,,-185788000.0
