,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,4739000000.0,4744000000.0,331000000.0,145000000.0
Capital Surplus,1980000000.0,1928000000.0,1985000000.0,1953000000.0
Total Liab,272636000000.0,264427000000.0,258077000000.0,243549000000.0
Total Stockholder Equity,10170000000.0,9131000000.0,14307000000.0,16031000000.0
Minority Interest,1614000000.0,1712000000.0,1744000000.0,1647000000.0
Deferred Long Term Liab,4838000000.0,4943000000.0,4307000000.0,4171000000.0
Other Current Liab,14595000000.0,13415000000.0,16723000000.0,17398000000.0
Total Assets,285982000000.0,276832000000.0,275397000000.0,262496000000.0
Common Stock,5000000.0,5000000.0,5000000.0,5000000.0
Other Current Assets,4199000000.0,4994000000.0,6341000000.0,4803000000.0
Retained Earnings,8739000000.0,8758000000.0,10699000000.0,12032000000.0
Other Liab,251732000000.0,244384000000.0,234628000000.0,221277000000.0
Treasury Stock,-554000000.0,-1560000000.0,1618000000.0,2041000000.0
Other Assets,154069000000.0,148052000000.0,141839000000.0,132093000000.0
Cash,5761000000.0,6795000000.0,6179000000.0,8684000000.0
Total Current Liabilities,16320000000.0,15883000000.0,18373000000.0,18158000000.0
Other Stockholder Equity,1983000000.0,740000000.0,3863000000.0,4188000000.0
Total Current Assets,28845000000.0,24551000000.0,25400000000.0,26240000000.0
Long Term Investments,98329000000.0,99485000000.0,102539000000.0,99418000000.0
Net Tangible Assets,5431000000.0,4387000000.0,9379000000.0,11286000000.0
Net Receivables,17847000000.0,7941000000.0,7327000000.0,6509000000.0
Long Term Debt,4584000000.0,4160000000.0,4428000000.0,4114000000.0
Good Will,,,4597000000.0,4600000000.0
Property Plant Equipment,,,691000000.0,
