,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Total Liab,86666000.0,99867000.0,86451000.0,81954000.0
Total Stockholder Equity,547177000.0,513935000.0,485184000.0,519227000.0
Other Current Liab,7831000.0,21481000.0,4054000.0,2716000.0
Total Assets,633843000.0,613802000.0,571635000.0,601181000.0
Common Stock,78000.0,78000.0,487877000.0,520648000.0
Other Current Assets,746000.0,1978000.0,1978000.0,
Retained Earnings,552239000.0,516522000.0,,
Other Liab,62391000.0,63365000.0,64896000.0,60410000.0
Treasury Stock,-5140000.0,-2665000.0,-2693000.0,-1421000.0
Other Assets,111265000.0,111811000.0,113009000.0,113607000.0
Cash,329134000.0,310655000.0,281046000.0,315759000.0
Total Current Liabilities,21810000.0,33848000.0,19530000.0,18562000.0
Other Stockholder Equity,-2636000.0,-2665000.0,-2693000.0,-1421000.0
Property Plant Equipment,79070000.0,80709000.0,81740000.0,84960000.0
Total Current Assets,398230000.0,375847000.0,331240000.0,356931000.0
Long Term Investments,45278000.0,45435000.0,45646000.0,45683000.0
Net Tangible Assets,547177000.0,513935000.0,485184000.0,519227000.0
Net Receivables,67038000.0,61392000.0,48216000.0,41172000.0
Accounts Payable,13979000.0,12367000.0,14680000.0,15846000.0
