,2021-04-03,2021-01-02,2020-09-26,2020-06-27
Change To Liabilities,-5907000.0,-23258000.0,2048000.0,48362000.0
Total Cashflows From Investing Activities,-10475000.0,-1947000.0,-10195000.0,-55256000.0
Total Cash From Financing Activities,-139852000.0,-93261000.0,6340000.0,21365000.0
Change To Operating Activities,-15100000.0,6679000.0,-10298000.0,-909000.0
Issuance Of Stock,5756000.0,17430000.0,6365000.0,21585000.0
Net Income,53383000.0,70669000.0,49405000.0,55772000.0
Change In Cash,-90788000.0,-27436000.0,37183000.0,28965000.0
Repurchase Of Stock,-145608000.0,-110691000.0,-25000.0,-220000.0
Effect Of Exchange Rate,279000.0,3354000.0,553000.0,-849000.0
Total Cash From Operating Activities,59260000.0,64418000.0,40485000.0,63705000.0
Depreciation,8493000.0,8100000.0,7613000.0,7208000.0
Change To Inventory,-915000.0,-7619000.0,-49267000.0,-37975000.0
Change To Account Receivables,6823000.0,7230000.0,31836000.0,-24190000.0
Change To Netincome,12786000.0,1162000.0,12152000.0,13148000.0
Capital Expenditures,-8903000.0,-12532000.0,-8754000.0,-14259000.0
Investments,,50000000.0,6750000.0,-6750000.0
Other Cashflows From Investing Activities,,,-6750000.0,-6750000.0
