Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-09-29,71.98999786376953,72.6500015258789,71.93000030517578,72.54000091552734,69.12350463867188,1953100,CTSH,1.043148705165783,1.0039279676862076,1.1067867926335926,1.0206479989635429,0.0225007062022402,-0.0863324210362384,0.0174935936423896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,72.51000213623047,73.27999877929688,72.3499984741211,72.44999694824219,69.03775024414062,1897100,CTSH,1.015044895985331,1.0137496027148445,1.130621502067209,1.012478214064533,0.0025666819207981,-0.0749579530465551,0.0414906235902752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,72.45999908447266,72.91999816894531,72.22000122070312,72.55000305175781,69.13304901123047,2638600,CTSH,1.0249484434370957,1.0133191236195438,1.118956029676186,1.0113391723313174,0.0136092711057782,-0.0766442513853582,0.0371553874556138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,72.5,73.02999877929688,72.26000213623047,72.6500015258789,69.22834777832031,4474400,CTSH,1.0222984653343028,1.0131649044324722,1.1305503985167125,1.0126829906128405,0.0096154747214622,-0.0753187825890941,0.0405910319200484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,73.05999755859375,73.2300033569336,72.62999725341797,73.19999694824219,69.75242614746094,3628200,CTSH,1.0215848025559495,1.0125340849802955,1.1278193597219168,1.0121464877707815,0.0094383147851679,-0.0702663907028171,0.0298976109506576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,73.0,73.83000183105469,73.0,73.80000305175781,70.32417297363281,2249300,CTSH,1.011517619145259,1.0048453327518327,1.1255913460547458,1.0081446760609294,0.0033729430843296,-0.0900978900752034,0.0250182796189821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,73.91000366210938,73.91000366210938,73.19999694824219,73.6500015258789,70.18123626708984,1925400,CTSH,1.009911841714051,1.0143741653118696,1.1233833344476096,1.0143616235707735,-0.0044497818567226,-0.0893412596407829,0.0249011882709127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,73.62000274658203,74.0999984741211,73.62000274658203,74.0,70.51475524902344,2089200,CTSH,0.9991892894895434,1.0118782668344422,1.1099256587225763,1.008797349947511,-0.0096080604579674,-0.0809724093095034,0.0206283460286207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,73.88999938964844,74.01000213623047,73.1500015258789,73.5999984741211,70.13359832763672,2468200,CTSH,1.008967369340676,1.032489349256806,1.1132283084423464,1.0091988628593096,-0.0002314935186336,-0.0687428584859004,0.0251312582493528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,73.73999786376953,74.47000122070312,73.73999786376953,74.08999633789062,70.60051727294922,2675600,CTSH,1.0063434816865076,1.0379678467682998,1.0954268166498105,1.0112728774332036,-0.004929395746696,-0.0607170790550528,0.019391715684681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,74.61000061035156,74.7699966430664,74.2300033569336,74.37999725341797,70.87686157226562,1467000,CTSH,1.0079323166958951,1.041195387887068,1.0926413987038928,1.0098252549340063,-0.0018929382381114,-0.0670541105002071,0.0157507948602757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,74.44000244140625,74.51000213623047,73.79000091552734,74.16999816894531,70.6767349243164,1214400,CTSH,0.9989216019748394,1.0531947082717446,1.1068402063486016,1.0047827275420922,-0.0058611255672528,-0.061867056869963,0.0212462089883951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,74.12000274658203,74.12999725341797,73.5999984741211,73.97000122070312,70.48616790771484,1387200,CTSH,1.019061534536604,1.0601058821402822,1.108339287413261,1.016827126331923,0.002234408204681,-0.060889888029034,0.0214010010984606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,74.0,74.33000183105469,73.63999938964844,73.94000244140625,70.45758819580078,2050400,CTSH,0.9880359722131534,1.0631108746199385,1.1115053713490728,1.016900814218988,-0.0288648420058345,-0.0534728494773679,0.0355100269244175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,73.61000061035156,74.47000122070312,73.41999816894531,74.2699966430664,70.77203369140625,1658800,CTSH,0.9700197235256728,1.0516415501466545,1.106566868961449,1.0195478153138224,-0.0495280917881496,-0.064909352192547,0.0287333276436247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,74.5,74.81999969482422,74.19000244140625,74.80000305175781,71.27708435058594,2905200,CTSH,0.9614047951121923,1.0506199136627197,1.092817500371959,1.0187296628598663,-0.0573248677476739,-0.0663056121148248,0.0273434911474947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,74.9800033569336,75.0,74.30000305175781,74.4000015258789,70.89591979980469,2665600,CTSH,0.965765829752477,1.0524976674662387,1.0984230242336,1.0231439317955078,-0.0573781020430307,-0.0617404854984433,0.0299658723680114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,74.31999969482422,74.69999694824219,74.1500015258789,74.69000244140625,71.17225646972656,3549200,CTSH,0.969528519009636,1.0431790530074427,1.1050511915392194,1.023176662025299,-0.0536481430156633,-0.0576138308389517,0.0256703712413661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,74.43000030517578,74.75,74.0999984741211,74.25,70.75297546386719,2375000,CTSH,0.9770285626048796,1.052329946060562,1.053293851214624,1.028738706809164,-0.0517101442042844,-0.0558838754940036,-0.0405274110706805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,74.6500015258789,75.51000213623047,74.54000091552734,74.58000183105469,71.06742858886719,3390200,CTSH,0.97901985517904,1.0412244832232056,1.017522155245063,1.0357335667629224,-0.0567137115838823,-0.0631440474642357,-0.0734998790757981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,74.70999908447266,75.5,74.0,75.38999938964844,71.83928680419922,3424300,CTSH,0.9583999522520904,1.0063798046732415,0.9996612192348036,1.0327543330408862,-0.0743543807887957,-0.0720391489227991,-0.096467579500266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,75.31999969482422,75.62000274658203,74.75,75.51000213623047,71.9536361694336,4155400,CTSH,0.9591327932129282,0.972535143541474,1.010310772637825,1.0448229351223306,-0.0856901419094023,-0.0735757900310047,-0.1000787197570418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
